,character,line #,line
12,V.O. NARRATION,12,"""With only some 100 members, the
gang was an elite body of gunmen,
known by the red silk sashes they
wore around their waists.
Fiercely proud of their
Terrifying reputation and
Answerable to no one, they were a
Law unto themselves, finally
Emerging as one of the earliest
Examples in American history of
Full-scale organized crime."""
13,V.O. NARRATION,13,"""They called themselves the
Cowboys."""
14,CAPTAIN,14,"It's them, only an hour north."
15,YOUNG RURALE,15,But this is the border.
16,CAPTAIN,16,"You saw what those animals did at
That rancho.  You think a border
Is going to stop me?  No, I'm
Going to see them suffer for what
They did!  I swear it on my soul!"
17,CAPTAIN,17,Turn around!  Fast!  Now!
18,OLD MAN CLANTON,18,Tell 'em to get on their knees.
19,FLORENTINO,19,He will not kneel.  He is proud.
20,CURLY BILL,20,"So how'd you like our little
Carry-on over at that rancho?
Kinda hit the spot didn't it?"
21,CAPTAIN,21,Animals!  Butchers!
22,OLD MAN CLANTON,22,"Hey, somebody get that stick on
His knees."
23,CURLY BILL,23,Gracias.
24,OLD MAN CLANTON,24,"They call me Old Man Clanton.  I'm
What you might call the founder
Of the feast.  Now maybe you ain't
Heard, but we skylark through
Your dingy little country just
About any time we damn well
Please and big-hat, crummy-
Lookin' free-holes stumblin'
Around in the dark ain't allowed.
Messican po-lice, huh?  Think
You're bad medicine, don't you?
Hell, I've let stronger stuff run
Down my leg.  So next time we come
Better step aside.  Get in our
Hair again, we'll saw your prods
Off with butter knives and stuff
'em in your gobs.  Ain't kiddin'
neither.  You been told.  Now git."
25,CURLY BILL,25,"Hold up, jefe.  Got a joke I wanna
Tell you."
26,FLORENTINO,26,He say he know you killing him.
27,CURLY BILL,27,Now how'd he figure that out?
28,FLORENTINO,28,"He say he is no' afraid, someone
Will revenge for him.  A sick
Horse."
29,CURLY BILL,29,A sick horse?  What the hell...
30,FLORENTINO,30,"Something, I don't know, he talk
Fancy, you know, like a priest.
Is like, ""a sick horse who sits---"""
31,RINGO,31,"That's not what he said, you
Ignorant wretch.  Your spanish is
Worse than your English.  Come on,
Let's get it over with."
32,RURALE CAPTAIN,32,You go to hell!
33,RINGO,33,You first.
34,TOM,34,Looks like you had a party!
35,CURLY BILL,35,"Oh, we had a big time!
The Old Man, Curly Bill, and Ringo rein up and look out at the
sun rising magnificently from the desert floor.  The Old man
stretches his legs in the stirrups, taking out a whiskey
flask."
36,OLD MAN CLANTON,36,"Ain't that sweet?  That's why I
Stay out here.  Thank you, God."
37,CURLY BILL,37,"What'd the Messican mean, a sick
Horse's gonna get us?  Didn't make
No sense."
38,RINGO,38,"He was quoting the bible,
Revelations: ""Behold a pale horse
And the one that sat on him was
Death and Hell followed with him."""
39,CURLY BILL,39,"Well now that's a little more
Like it."
40,DAKE,40,"""Dear Governor Gosper-in re
yours directing action against
Cowboys, stop.  Beg to inform have
Twice sent deputies to serve
Warrants on Cowboy suspects,
Stop.  Nothing to show for it but
2 dead deputies, stop.  Short of
deputizing U.S. Army am at loss-"
41,DEPUTY,41,"The tall man over there, Marshal.
I'm not sure but I think that's
Wyatt Earp."
42,DAKE,42,"Wyatt Earp?  Oh, right, Dodge City."
43,DAKE,43,"Mr. Earp?  My name's Dake, Crawley Dake.  I'm the U.S. Marshal
for-"
44,WYATT,44,Forget it.
45,DAKE,45,Excuse me?
46,WYATT,46,"I said forget it, answer's no, I
Don't want the job and that's
Final.  I'm going to Tombstone and
Nothin' short of dyin's gonn
Stop me.  Good day."
47,DAKE,47,"But wait, you don't understand-"
48,WYATT,48,"No Marshal, you don't understand.
I'm through with lawing, I'm
Through with the whole
Proposition.  Forever.  I did my
Duty, now I'd like to get on with
My life.  That is if you don't
Mind.  Jesus.  Good day now."
49,DAKE,49,"I see, off to strike it rich,
Huh.  All right, fine, wish you
Luck.  Tell you this though, never
Was a rich man yet didn't wind up
With a guilty conscience."
50,WYATT,50,"Already got a guilty conscience,
Might as well have the money too."
51,O.S. VOICE,51,"Boy, I'd know that sour face
Anywhere."
52,MORGAN,52,Well how do we look?
53,WYATT,53,"Hey!  Virgil!  My God!  Morgan!  Hey,
Boy!  You look great!  Both of you!"
54,VIRGIL,54,"Wyatt, you remember Allie"
55,ALLIE,55,"Good God, well he better."
56,WYATT,56,"Allie-girl...And Louisa!  You're
So lovely.  I'm at your feet,
Darlin'.  Just at your feet."
57,WYATT,57,"Guess it's only right.  Ma always
Said you were the prettiest."
58,VIRGIL,58,But she doted on the frowner
59,MATTIE,59,"Wyatt, I couldn't find a single
Store that had laudanum any-"
60,WYATT,60,"Mattie, they're here!  Folks this
Is Celia Ann but you can call her
Mattie.  Or even Mrs.  Earp if you
Prefer."
61,VIRGIL,61,"Mrs. Earp?  Land O' love, it finally happened!  Mattie it's a
Pleasure!"
62,WYATT,62,"Boy, I sure been dreamin' about
This.  God!  Since forever!  Wait!"
63,WYATT,63,"There, look at that!  God
Almighty"
64,WYATT,64,"Don't talk, just...yeah."
65,WYATT,65,"All right, now let's go make our fortune.
DELETED"
66,LOUISA,66,"Don't you love their hair?  They
All have the same hair."
67,VIRGIL,67,"Look at him go, will ya?  I tell
You, that's the real Wyatt, born
In the saddle."
68,MATTIE,68,"Oh, he can go all right."
69,ALLIE,69,Can he then?
70,MATTIE,70,Rather ride than eat.
71,VIRGIL,71,"Try to be a lady, will you?"
72,MORGAN,72,"Give him some good exercise?  Sure
Some stud.  Some string in fact.
What're you gonna do, race 'em?"
73,WYATT,73,Hope so.  Clean up with this boy.
74,LOUISA,74,"Mattie hon', did you say you
Needed some laudanum?  I have a
Bottle right here.  Just be
Careful.  It's full of hop."
75,MATTIE,75,"You're a lifesaver!  Don't worry,
I just get headaches sometimes."
76,VIRGIL,76,"Mighty fine.  Wonder where he
Found her.  Same place we found
Ours probably"
77,WYATT,77,"Come up to the fire, honey."
78,MATTIE,78,I think I'll just lie down awhile
79,MATTIE,79,"Long as I live I'll never
Get used to that sound."
80,WYATT,80,"They're just lonely is all.  Hell,
I howl myself sometimes."
81,MATTIE,81,You get lonely?
82,MORGAN,82,"Come up, Lou.  Come up here, girl."
83,LOUISA,83,Stop...
84,WYATT,84,"Look at that.  Busted.  Brand new
Money Ward, too.  33 years old
And I don't even have a decent
Watch.  'Bout time I started
Lookin' out for myself."
85,VIRGIL,85,"Well here we are a family again.
Been so long plain forgot how
Good it feels.  Want to thank you
For that, Wyatt.  All your doin'."
86,WYATT,86,"We're gonna do it, boys.  Gonna
Get ours.  Feel it in my bones.
All we have to do is keep our
Eyes on that brass ring."
87,MORGAN,87,"Boy, look at all those stars.  Bet
You can see every star there is.
Practical touch 'em.  Kinda makes
You think, you know?  I mean you
Look up and you think God made
All that but he still remembered
To make a little speck like me.
Kinda flattering really.  Hey,
Wyatt, you believe in God?  No,
Come on, really, do you?"
88,WYATT,88,"Maybe, yeah.  Hell, I don't know."
89,MORGAN,89,"Well what do you think happens
When you die?"
90,WYATT,90,"Got me.  Somethin'.  Nothin'.  I
Don't know."
91,MORGAN,91,"I read this book, book on
Spiritualism..."
92,VIRGIL,92,"Oh, God, here he goes..."
93,MORGAN,93,"...said a lot of people, when
they're dyin', they see this
light, like in a tunnel.  They say
it's the light leading you to
heaven."
94,WYATT,94,"Really?  What about hell?  They got
A sign or what?"
95,MORGAN,95,"Hey, Wyatt, God damn it, I'm serious!"
96,WYATT,96,"Well that's your problem.  Hey
Virge, see anything of Doc while
You were in Prescott?"
97,VIRGIL,97,"Hit a streak when we left.  Him
And Kate."
98,ALLIE,98,"Uh, that woman."
99,WYATT,99,I miss Doc.  I miss that ol' rip.
100,VIRGIL,100,I don't
101,ALLIE,101,Neither do I.
102,WYATT,102,He makes me laugh.
103,BAILEY,103,"I said that's 500 to you,
Holliday.  In or out?"
104,DOC,104,"500? Sly boots, must be a peach
of a hand."
105,KATE,105,"Here, Doc."
106,DOC,106,"Bless you, darling"
107,DOC,107,"Darling!  Are you mad?  You're not
Wearing a bustle.  How lewd!"
108,BAILEY,108,"Oh, for Christ's sake!"
109,DOC,109,"Ed Bailey, you look like you're
Just ready to burst.  Well call me
A fool but I guess I'll just have
To call.  Cover your ears, darling."
110,BAILEY,110,God damn son of a...
111,DOC,111,Isn't that a daisy?
112,BAILEY,112,"Just pick up your money and go.
Sick of listening to you simper."
113,DOC,113,"Now Ed, are we cross?"
114,BAILEY,114,"Skinny lunger, your guns don't
Impress me.  Wasn't for those guns
You'd be nothin'."
115,DOC,115,"Why Ed, what an ugly thing to
Say!  Does this mean you're not my
Friend anymore?  You know, Ed, if
I thought you weren't my friend I
Don't think I could bear it."
116,DOC,116,"There, now we can be friends
Again.  But remember, Ed,
Friendship is trust-so please
Don't hurt me."
117,KATE,117,"Touch that gun, I burn you down!"
118,BAILEY,118,"Oh, my God..."
119,DOC,119,Does it hurt?  A lot?  Good.
120,DOC,120,"Well, good evening then."
121,1ST GAMBLER,121,Judas...
122,DOC,122,"I calculate that's the end of
This town.  And let's don't bother
About the luggage, darling."
123,KATE,123,"I been having the boy at the
Hotel pack us up every night
Since your streak started"
124,DOC,124,"My sweet clever Magyar, so that's
Why you're not wearing a bustle."
125,STILLWELL,125,What're you lookin' at?
126,BEHAN,126,"Newcomers, eh?  Names John Behan,
I'm Cochise County Sheriff.  Just
Hit town?"
127,WYATT,127,"Just this minute.  I'm Wyatt Earp,
These're my brothers-"
128,BEHAN,128,"Wyatt Earp...Dodge City, right?"
129,WYATT,129,Gave all that up.  Going into business.
130,BEHAN,130,"Well I'm the man to see.  Besides
Sheriff I'm also tax collector,
Captain of the Fire Brigade, and
Chairman of the Non-partisan Anti-
Chinese league.  A man of many
Parts.  Got a place to stay yet?  I
Also sit on the Townlot
Commission.  Got a couple of
Lovely cottages coming up for
Rent.  Here, let me show you..."
131,BEHAN,131,"The one next door and the one
Across the street are vacant too.
Same rent and I'll throw in a
Good cleaning.  Believe me, you
Won't find a better deal within
Town limits."
132,WYATT,132,Guess we'll take all three.
133,WYATT,133,"...and easy on the grain, I don't
want 'em too fidgety."
134,MORGAN,134,"Wyatt, meet Fred White, he's town marshal."
135,WYATT,135,Lotta law around here.  Just met the Sheriff.
136,WHITE,136,"Who, Behan?  He ain't no law, only
Real law here's the Cowboys."
137,VIRGIL,137,"The Cowboys, yeah.  I heard of 'em."
138,WHITE,138,"Nobody does nothin' without 'em.
They're it.  Hell, even the
Apache're scared of 'em.  There's
A couple right there: Sherman
McMasters and Pony Deal.  Can
Always spot a Cowboy, they all
Wear those red sashes."
139,VIRGIL,139,Look pretty rough.
140,WYATT,140,"Just like any other hard cases.
Gotta know how to handle 'em."
141,WHITE,141,"Well I'm no Wild Bill.  Way I
Handle 'em's just mainly live and
Let live.  That usually answers
But even so, gets kinda spooky
Sometimes.  Still somebody's gotta
Do it, I mean how the hell else
You gonna walk down the street?"
142,VIRGIL,142,"Doesn't anybody raise a stink?
The hell kinda town is this?"
143,WHITE,143,"Boomtown.  Wide open.  People
Grabbin' with both hands ain't
Got time for any law and order.
In fact the less law the more
Opportunities there are for
Makin' money.  Plain fact is the
Cowboys're good for business."
144,WYATT,144,What about all these saloons?
145,WHITE,145,"Ah, now that's the real mother-
Lode in Tombstone.  Up and down
Allen Street, full-blast 24 hours
A day, liquor, hostesses,
Gamblin', makin' money hand over
Fist.  All except the Oriental.  On
Account of the element.  Have a
Man for breakfast in there most
Days.  Regular slaughter house.
High-rollers won't go near it.
Too bad, nice place."
146,JOYCE,146,What can I get you?
147,WYATT,147,Let me have one of those cigars.
148,WYATT,148,Kinda nice in here.  You run it?
149,JOYCE,149,"Milt Joyce, owner-operator."
150,WYATT,150,"Well, excuse me for askin', Milt,
But isn't it kinda dead in here?"
151,JOYCE,151,"You see that bird at the faro
Table?  That's Johnny Tyler.  He
Barged in here one day, said he
Was takin' over the game, started
Slappin' customer, wavin' his
Gun around, scarin' off all the
High-class play.  Only trade comes
In here now's just bummers and
Drovers, just the dregs."
152,WYATT,152,"Why don't you get rid of him and
Get yourself straight dealer?"
153,JOYCE,153,"Well sure, neighbor, easy to say."
154,TYLER,154,"You back that Queen again, you
Son of a bitch, I'll blow you
Right out of that chair!"
155,TYLER,155,Somethin' on your mind?
156,WYATT,156,"Just wanted to let you know
You're sitting in my chair."
157,TYLER,157,That a fact?
158,WYATT,158,Yeah.  It's a fact.
159,TYLER,159,"For a man that don't go heeled
You run your mouth kinda reckless."
160,WYATT,160,"Don't need to go heeled to get
The bulge on a dub like you."
161,TYLER,161,That a fact?
162,WYATT,162,Yeah.  It's a fact.
163,TYLER,163,Well I'm real scared.
164,WYATT,164,"Damn right you're scared.  I can
See it in your eyes."
165,WYATT,165,"Go ahead.  Skin it.  Skin that
Smoke wagon and see what happens."
166,TYLER,166,"Listen Mister, I'm getting' tired-"
167,WYATT,167,"I'm getting tired of your gas.
Jerk that pistol and go to work."
168,WYATT,168,"I said throw down, boy."
169,WYATT,169,"You gonna do something or just
Stand there and bleed?"
170,WYATT,170,"No, I didn't think so.  Here,
Milt.  Keepsake, hang it over the
Bar.  All right, youngster.  Out
You go..."
171,WYATT,171,And don't come back.  Ever.
172,WYATT,172,See how easy that was?
173,WYATT,173,"Well we're off and running.  Just
Acquired us a quarter-interest in
The game at the Oriental."
174,VIRGIL,174,Acquired?
175,WYATT,175,So to speak.
176,O.S. VOICE,176,"Why Johnny Tyler, you madcap,
Where are you going with that
Shotgun?"
177,TYLER,177,Doc.  I didn't know you were in town.
178,WYATT,178,Doc!  How the hell are you?
179,DOC,179,"Perfect, Wyatt.  Simply perfect."
180,TYLER,180,Wyatt?  Wyatt Earp?
181,MORGAN,181,"Going into business for
Ourselves.  Wyatt just got us a
Faro game."
182,DOC,182,Since when is faro a business?
183,WYATT,183,"Didn't you always say gambling's
An honest trade?"
184,DOC,184,"I said poker's an honest trade.
Only suckers buck the tiger.  The
Odds are all with the house."
185,WYATT,185,"Depends how you look at it.  I
Mean it's not like anybody's
Holding a gun to their heads."
186,DOC,186,"That's what I love about Wyatt.
He can talk himself into anything."
187,DOC,187,"Oh sorry, Johnny, I forgot all
About you.  You can go now.  Just
Leave the shotgun."
188,TYLER,188,Thank you.
189,WYATT,189,"Sheriff Behan, Doc Holliday."
190,DOC,190,Forgive me if I don't shake hands.
191,BEHAN,191,So how's Tombstone treating you?
192,WYATT,192,"Fine, fine.  But I was thinkin',
You know what this town really
Needs is a race track."
193,BEHAN,193,"Actually, you know, that's not a
Bad idea, send a signal we're
Growing up."
194,DOC,194,"Little ahead of yourselves,
Aren't you?  This is just a mining
Camp."
195,BEHAN,195,"See how everyone dresses?  Awfully
Toney for a mining camp.  No, the
Die's cast, we're growing, be as
Big as San Francisco in a few
Years.  And just as sophisticated."
196,DOC,196,I can hardly wait.
197,DRUNK,197,You son of a bitch!
198,JOHNSON,198,"That's right, keep comin', keep comin'..."
199,DOC,199,Very cosmopolitan.
200,WYATT,200,I know him.  That's Creek Johnson.
201,VERMILLION,201,"Easy, gents. Private affair..."
202,VERMILLION,202,Wyatt! Doc! Hey!
203,WYATT,203,Jack...
204,DRUNK,204,You bastard!
205,JOHNSON,205,"Yeah, good.  Right about there."
206,JOHNSON,206,"Hello, Wyatt!  Hiya Doc!"
207,WYATT,207,What was that all about?
208,VERMILLION,208,"Drunks.  Crawfished a bet, called
Him a liar.  I saw the whole thing."
209,DOC,209,"Sheriff, may I present a pair of
Fellow sophisticates, Turkey
Creek Jack Johnson and Texas Jack
Vermillion?  Watch your ear, Creek."
210,WHITE,210,'Fraid I'll have to have those guns.
211,JOHNSON,211,Fair fight.  We were legal.
212,WHITE,212,"Sorry, boys.  Gotta take you
Before Judge Spicer."
213,VERMILLION,213,"Well law and order every time,
That's us."
214,VIRGIL,214,What kinda town is this?
215,VERMILLION,215,Nice scenery.
216,BEHAN,216,"That must be the theatrical
Troupe.  There's a show tonight at
Schieffelin Hall."
217,JOHNSON,217,"Hey, Wyatt, you goin' to the
Show?  Maybe we'll see you there."
218,JOHNSON,218,Won't we.
219,WHITE,219,"Yeah, probably."
220,DOC,220,"Well, an enchanted moment"
221,JOSEPHINE,221,"Interesting little scene.  I
Wonder who that tall man was."
222,1ST ACTRESS,222,"Typical frontier type.  Long and
Lean.  And those gray eyes.  Like a
Wild hawk.  You see quite a few of
His type out here."
223,JOSEPHINE,223,"Oh, I want one."
224,HUNT,224,"Hey, Sister Boy!"
225,CURLY BILL,225,"Shut up, Zwing.  Sit here, Billy."
226,ALLIE,226,"This is so much fun!  We haven't
Been to a show since years."
227,MATTIE,227,I hope they're good.
228,STILLWELL,228,"Lady, they better be good."
229,DOC,229,"Kate, you know the Earps."
230,WHITE,230,"Wyatt, this is Mayor Clum and his wife."
231,CLUM,231,Your reputation precedes you.  I wonder -
232,WYATT,232,Not a prayer.  Nice meetin' you.
233,WHITE,233,"Well everybody's here except the
Old Man.  Got the blade, Billy
Grounds, Zwing Hunt, Billy
Claiborne, Wes Fuller, Tom and
Frank McLaury, Billy Clanton's
The youngest.  Wild one.  Then the
Breeds, Hank Swilling, Pony Deal.
Florentino's Mex-breed.  They all
Hate Mex, but he hates 'em
Special.  Johnny Barnes, Frank
Stillwell.  That's Behan's little
Deputy, Billy Breakenridge.
Follows the Cowboys around like a
Puppy.  And the big boys: Curly
Bill Brocius, he's the Old Man's
Rimrod; the one looks like an
Actor, that's Johnny Ringo.  Best
Gun alive they say.  He's kinda
Different.  Curly Bill's the only
One he talks to.  I mean they're
All rough boys, but Ringo... I
Don't know.  I really don't"
234,BARNES,234,"Professor Gilllman?  Oh hell, I
Seen him in Bisbee.  He catches stuff."
235,STILLWELL,235,Hey profesor!  Catch this!
236,GILLMAN,236,They shot me!  I don't believe it!
237,1ST ACTRESS,237,"My God, they're shooting at us!
They're actually shooting at us!
What'll we do?"
238,FABIAN,238,"Only thing we can do, dear-be
Good.  In any event, at least we
Won't have to wait for our
Notices.  Exciting, isn't it?  Now
This is theater!"
239,CURLY BILL,239,Prettiest man I ever saw
240,STILLWELL,240,How come he ain't wearin' no pants?
241,BARNES,241,That's how come.
242,FABIAN,242,"Ladies and gentlemen, the St
Crispin's Day Speech from Henry V.
To set the Scene, England is
Now at war with France.
Everything rests upon the battle
About to begin.  Henry, the young
King of England, addresses his men
Thusly: ""My cousin Westmorland?
No, my fair cousin-"""
243,FABIAN,243,"""If we are marked to die, we are
enow/ To do our country loss; and
if to live./ The fewer me, the
greater the share of honour..."""
244,BARNES,244,"He's got nerve, I'll say that.
What do you think, Billy?"
245,BREAKENRIDGE,245,"Oh, he wonderful!"
246,GROUNDS,246,"Uh-oh, looks like somebody's in love."
247,CURLY BILL,247,Let him alone.
248,FABIAN,248,"""We few, we happy few, we band of
brothers;/ For he today that
sheds his blood with me/ Shall be
my brother; be he ne'er so vile./
This day shall gentle his
Condition;/ And gentlemen in
England now a-bed/ Shall think
Themselves accurs'd they were no
Here./ And hold their manhood
Cheap whiles any speaks/ That
Fought with us upon Saint
Crispin's day!"""
249,CURLY BILL,249,That's great!  That's our kinda stuff!
250,STILLWELL,250,He's gonna some up short on that one.
251,CURLY BILL,251,"Know what I'd do?  I'd take the
Deal then crawfish and drill that
Ol' Devil in the ass.  How 'bout
You, Johnny?  What would you do?"
252,RINGO,252,I already did it.
253,DOC,253,Very instructive
254,WYATT,254,But who was the Devil?
255,MORGAN,255,It's that woman from the coach!
256,WYATT,256,I'll be damned...
257,DOC,257,You may indeed.  If you get lucky.
258,WYATT,258,"Comin' to the Oriental, Virge?"
259,ALLIE,259,"Not tonight! Tonight me and my
Old man're gonna have some fun.
Get moving, old man!"
260,VIRGIL,260,Her maiden name was Sullivan.
261,WYATT,261,"Better go with 'em, honey.  Here's
Where I leave you."
262,MATTIE,262,"No, stay.  Please stay with me."
263,WYATT,263,"Honey, I gotta start makin' money."
264,MATTIE,264,"Oh, all right."
265,WYATT,265,"Well I guess I don't have to go
Right now.  I guess I could stay a little while."
266,MATTIE,266,"No, no, I don't want to keep you."
267,WYATT,267,"No really, I can stay a while."
268,MATTIE,268,"Just go.  It's all right.  Wyatt,
Really.  Work well."
269,WYATT,269,"All right, well, good night."
270,HIGH ROLLER,270,"All right, I'm on fire!  Black
Seven, seven stickin' spades.
Let's go!"
271,WYATT,271,I'm your man...
272,WYATT,272,"You win again.  Well played, sir.
You are on fire."
273,HIGH ROLLER,273,"Told you.  I'm red hot, I'm
Blazin'!  Now, red seven.  Seven
Stinkin' diamonds.  Look out!  Five
Thousand!  Let's go!"
274,WYATT,274,Awful lot of money.
275,HIGH ROLLER,275,"Can't take the heat, get outta
The kitchen."
276,WYATT,276,You're the doctor.
277,WYATT,277,"sad news, friend."
278,HIGH ROLLER,278,"Damn!  All right, wait a minute..."
279,WYATT,279,"So now we're in the mining
Business.  Turning into regular
Tycoons.  Gonna call this one the
Mattie Blaylock.  Mattie'll get a
Kick out of that, it's her maiden
Name."
280,DOC,280,"And what a maiden, pure as the
Driven snow, I'm sure."
281,MORGAN,281,Hey Doc!  Come on now.
282,WYATT,282,"Just his style, Morg.  Doesn't
Mean anything."
283,DOC,283,"So tell me, Wyatt.  I'm curious.
Do you actually consider youself
A married man?  Forsaking all
Others?"
284,WYATT,284,"Well yeah.  Pretty much.  I mean I
Was no angel when we met but
People change Doc.  I mean sooner
Or later you gotta grow up."
285,DOC,285,"I see.  And what would you do if
""she"" walked in her right now?"
286,WYATT,286,"""She""?"
287,DOC,287,"You know damn well who I mean.
That dusky-hued lady Satan."
288,WYATT,288,I don't know.  Probably ignore her.
289,DOC,289,Ignore her?
290,WYATT,290,"I'd ignore her.  People can
Change, Doc."
291,DOC,291,I'll remember you said that.
292,WYATT,292,"Oh, hell..."
293,WYATT,293,Satisfied?
294,DOC,294,"I stand corrected.  Wyatt.  You're
An oak."
295,WHITE,295,"Since when'd you start servin'
Ladies in here?"
296,JOYCE,296,Actresses.  It's different.
297,BREAKENRIDGE,297,"Here, Mr Fabian, have this table."
298,FABIAN,298,"Oh, thank you.  You're very kind."
299,BREAKENRIDGE,299,"Mr. Fabian, I've got to tell you,
That's the most wonderful thing I
Ever saw.  What was that?"
300,FABIAN,300,"Henry's all right but he's no
Match for the Melancholy Dane."
301,FABIAN,301,"Hamlet, dear friend, the supreme
Role of any actor worth his salt."
302,DOC,302,"Here's a man you should meet, Mr.
Fabian.  Excellent character study
For you, the real-life actual
Melancholy Dane."
303,FABIAN,303,"Indeed, sir?  How so?"
304,DOC,304,"Well he hems, he haws, he talks
Out of both sides of his
Mouth-but all on a very high
Plane, just like Hamlet."
305,WYATT,305,"Getting drunk, Doc."
306,CURLY BILL,306,"Wyatt Earp, huh?  I heard of you."
307,IKE,307,"Listen, Mr. Kansas Law-dog.  Law
Don't go around her.  Savvy?"
308,WYATT,308,I'm retired.
309,CURLY BILL,309,Good.  That's real good.
310,IKE,310,"Yeah, that's good, Mr. Law-dog,
'cause law don't go around here."
311,WYATT,311,I heard you the first time.
312,CURLY BILL,312,"Shut up, Ike."
313,RINGO,313,And you must be Doc Holliday.
314,DOC,314,That's the rumor.
315,RINGO,315,"You retired, too?"
316,DOC,316,Not me.  I'm in my prime.
317,RINGO,317,"Yeah, you look it."
318,DOC,318,"And you must be Ringo.  Look,
Darling, Johnny Ringo.  The
Deadliest pistoleer since Wild
Bill, they say.  What do you
Think, darling?  Should I hate him?"
319,KATE,319,You don't even know him.
320,DOC,320,"Yes, but there's just something
About him.  Something around
The eyes, I don't know, reminds me
Of... me.  No.  I'm sure of it, I
Hate him."
321,WYATT,321,He's drunk.
322,DOC,322,In vino veritas.
323,RINGO,323,Age quod agis.
324,DOC,324,Credat Judaeus Apella.
325,RINGO,325,Ecentus stultorum magister.
326,DOC,326,In pace requiescat.
327,WHITE,327,"Come on now.  We don't want any
Trouble in here.  Not in any language."
