,character,line #,line
52,PO'S DAD,52,"You are almost ready to be
entrusted with the secret
ingredient of my ""Secret Ingredient
Soup."" And then you will fulfill
your destiny and take over the
restaurant, just as I took it over
from my father, who took it over
from his father, who won it from a
friend in a game of mahjong."
53,PO,53,"Dad Dad Dad, it was just a dream."
54,PO'S DAD,54,"No, it was the dream. We are noodle
folk. Broth runs through our veins."
55,PO,55,"But Dad, didn't you ever, I dunno,
want to do something else?
Something besides noodles?"
56,PO'S DAD,56,"Actually...
Po looks surprised."
57,PO'S DAD (CONT'D),57,"When I was young and crazy...
Dad gets a wistful look in his eyes."
58,PO'S DAD (CONT'D),58,"I thought about running away and
learning how to make tofu."
59,PO,59,So why didn't you?!
60,PO'S DAD,60,"Oh, because it was a stupid dream.
Can you imagine, me making tofu?"
61,PO'S DAD,61,"No. We all have our place in this
world. Mine is here. And yours is--"
62,PO,62,I know. Is here.
63,PO'S DAD,63,"No, it's at tables two, five,
seven, and twelve.
He loads Po's arms with bowls of soup."
64,PO'S DAD (CONT'D),64,"Service with a smile!
A GONG sounds in the distance. Po looks out the window at the
distant JADE PALACE."
65,PO'S DAD (CONT'D),65,"SLAM ZOOM in towards Palace.
End next to palace on an old red panda (SHIFU) playing a
FLUTE. He is surrounded by the bushes and trees that nestle
between the Palace buildings.
Wider: We dolly around from behind the bushes. Stealthy dark
shapes move in the foreground.
Back on Shifu, still playing. He seems oblivious.
Five figures explode from the undergrowth simultaneously,
diving on Shifu.
Shifu moves like lightning - the flute now wielded like a
staff - he deflects, blocks, dodges, parries - the attackers
go flying -
They roll and pick themselves up, turning to face Shifu, who
is now standing - poised - ready for their next move."
66,SHIFU,66,"Well done, students... if you were
trying to disappoint me.
He uses his flute to correct the Five's technique."
67,SHIFU (CONT'D),67,"Tigress, you need more ferocity.
Monkey, greater speed.
Each of the Five bows respectfully as their name is
mentioned."
68,SHIFU (CONT'D),68,"Crane - height. Viper - subtlety.
Mantis--
Shifu suddenly points the flute at a scared PALACE GOOSE."
69,ZENG,69,Master Shifu!
70,SHIFU,70,What?!
71,ZENG,71,"Aah! It's Master Oogway. He wants
to see you.
Shifu looks up, concerned."
72,ZENG,72,"Shifu strides purposefully down the hallway, which is lined
with palace geese."
73,ZENG,73,"Candles, incense, and smoke fill the room. The door bursts
open, the candles flicker. Shifu enters."
74,SHIFU,74,"Master Oogway? You summoned me.
He bows. Then looks up without unbowing."
75,SHIFU (CONT'D),75,"Is something wrong?
Reveal Master Oogway... a wise, old tortoise."
76,OOGWAY,76,"Why must something be wrong for me
to want to see my old friend?"
77,SHIFU,77,So... nothing's wrong?
78,OOGWAY,78,"Well, I didn't say that.
Shifu looks up, concerned. Oogway opens his mouth... and
blows out a candle. And another candle. And another."
79,OOGWAY,79,"Finally, Shifu uses his Kung Fu to blow them all out. Oogway
smiles knowingly."
80,SHIFU,80,You were saying?
81,OOGWAY,81,"I have had a vision... Tai Lung
will return.
Shifu looks stricken.
FLASHBACK - INT. SCROLL ROOM
Quick, impressionistic images of Shifu battling a large,
shadowy figure (Tai Lung).
PRESENT - INT. SCROLL ROOM
Shifu is rattled. He looks at the claw marks that still scar
the wall and quickly looks away. But he regains his
composure."
82,SHIFU,82,"That is impossible. He is in
prison."
83,OOGWAY,83,"Nothing is impossible.
Shifu makes a split decision."
84,SHIFU,84,"Zeng!
He comes flying in. Shifu gets in his face."
85,SHIFU (CONT'D),85,"Fly to Chogun Prison and tell them
to double the guards, double their
weapons. Double everything! Tai
Lung does not leave that prison!"
86,ZENG,86,"Yes, Master Shifu.
The goose flies off, but... SMACK! He hits a column. Then he
is off. Back on Oogway, as he walks toward camera, away from
Shifu."
87,OOGWAY,87,"One often meets his destiny on the
road he takes to avoid it."
88,SHIFU,88,"We have to do something. We can't
just let him march on the valley,
and take his revenge! He'll, he'll--
Oogway looks into the water of the moon pool."
89,OOGWAY,89,"Your mind is like this water, my
friend. When it is agitated, it
becomes difficult to see. But if
you allow it to settle, the answer
becomes clear.
Shifu and Oogway stare into the pool. Oogway settles the
water, revealing the reflection of an intricately carved
dragon clutching a SCROLL in its mouth."
90,SHIFU,90,The Dragon Scroll...
91,OOGWAY,91,It is time.
92,SHIFU,92,"But who? Who is worthy to be
trusted with the secret to
limitless power? To become...the
Dragon Warrior?!
Dramatic music as we push in on Oogway's face. Then..."
93,OOGWAY,93,I don't know.
94,OOGWAY,94,"Po is serving customers, but has trouble squeezing between
tables."
95,PO,95,Oop...sorry.
96,ANGRY PATRON,96,"Hey! Watch it, Po!"
97,PO,97,Sorry. Suck it up.
98,PO,98,"He sucks his belly in, but this causes his butt to interfere
with a bunny family's meal."
99,DISGUSTED PATRON,99,Ugh!
100,PO,100,"Oop! Sorry! A thousand pardons.
A couple palace geese put up a poster on the wall and a
palace pig hits a tiny gong. This gets Po's attention. He
rushes up to the poster."
101,PO (CONT'D),101,"What?! Master Oogway's choosing the
Dragon Warrior! Today!
Customers jump up excitedly."
102,PO (CONT'D),102,"Everyone! Everyone! Go! Get to the
Jade Palace!
Po urges the villagers out the restaurant."
103,PO (CONT'D),103,"One of the Five is gonna get the
Dragon Scroll!
Customers rush to finish their food."
104,PO (CONT'D),104,"We've been waiting a thousand years
for this! Just take the bowl!
Other customers are finishing their soup.
One old lady customer slowly counts out coins and puts them
on the table."
105,PO (CONT'D),105,"This is the greatest day in Kung Fu
history! Don't worry about it, just
go!
He starts to run."
106,PO'S DAD,106,"Po! Where are you going?
Po stops dead in his tracks, busted."
107,PO,107,To the...Jade Palace?
108,PO'S DAD,108,"But you're forgetting your noodle
cart! The whole valley will be
there, and you'll sell noodles to
all of them."
109,PO,109,"Selling noodles? But Dad, you know,
I was kinda thinking maybe I..."
110,PO'S DAD,110,Yeah?
111,PO,111,I was kinda thinking maybe I...
112,PO'S DAD,112,"Uh huh?
Po wants to say something to his dad, but he loses his nerve."
113,PO,113,"...Could also sell the bean buns.
They are about to go bad."
114,PO'S DAD,114,"That's my boy! I told you that
dream was a sign!"
115,PO,115,"Yeah, ha ha, glad I had it."
116,PO,116,"Throngs of Villagers are streaming into the arena. A couple
BUNNY KIDS run by."
117,BUNNY FAN #1,117,Yippee!
118,BUNNY FAN #2,118,I'm a Kung Fu warrior!
119,BUNNY FAN #1,119,"Me too!
Where's Po?
PAN DOWN a long, long, long, long flight of stairs. Po stands
at the bottom with his noodle cart, looking up at the
daunting task before him.
Po struggles to pull his noodle cart up the stairs."
120,BUNNY FAN #1,120,"The sun beats down on Po, but he presses forward. Climbing.
Climbing."
121,BUNNY FAN #1,121,Po is still struggling up the stairs.
122,PO,122,"Come on! Come on, ya-- Almost
there...
He stops, flopping onto his back to catch his breath.
WIDEN TO REVEAL he's only made it up seven steps."
123,PO (CONT'D),123,"What? No! Oh No!
Two Pigs pass by."
124,KG SHAW,124,"Sorry, Po."
125,JR SHAW,125,"We'll bring you back a souvenir.
Po watches as they run up the stairs. His eyes narrow. This
is his heroic moment."
126,PO,126,"No. I'll bring me back a souvenir.
Po tosses off his hat and apron and begins his ascent up the
stairs."
127,PO,127,"Oogway reaches the bottom of the palace stairs and a Palace
Pig bangs a gong."
128,SHIFU,128,"It is an historic day, isn't it,
Master Oogway?"
129,OOGWAY,129,"Yes, and one I feared I would not
live to see. Are your students
ready?"
130,SHIFU,130,"Yes, Master Oogway."
131,OOGWAY,131,"Now know this, old friend. Whomever
I choose will not only bring peace
to the Valley, but also to you.
As Shifu contemplates what this could mean, Oogway starts
walking off. Shifu quickly joins Oogway as they head towards
the roaring crowd below. The pig bangs the gong."
132,ANNOUNCER,132,Let the tournament begin!
133,ANNOUNCER,133,Throngs of Villagers are streaming into the arena.
134,ANNOUNCER,134,"Po gasps for air as he hoists himself over the last step,
laughing victoriously."
135,PO,135,"Yeah!
The doors to the palace arena begin to close."
136,PO (CONT'D),136,"Oh no! No no no! Wait! I'm coming!
Po runs to the entrance and proceeds to bang on the door."
137,PO (CONT'D),137,"Hey! Open the door!
DRUMS inside drown out Po's pounding. He yells."
138,PO (CONT'D),138,"Let me in!
Inside, spectators' screams drown out Po's yelling.
Po panics for a beat and then finds a window. He jumps and
weakly struggles to pull himself up.
Po struggles to peek through the window."
139,SHIFU,139,"Citizens of the Valley of Peace! It
is my great honor to present to
you... Tigress! Viper! Crane!
Monkey! Mantis! The Furious Five!
The Five jump into the middle of the ring."
140,PO,140,"The Furious Five!
Po manages a brief glimpse of the Five before a gust of wind
knocks Po to the ground and shuts the window."
141,SHIFU,141,"Warriors prepare!
Po runs over to a crack in the wall."
142,PO,142,Peeky-hole!
143,SHIFU,143,"Ready for battle!
Inside the arena, Po catches a glimpse of Crane as he spreads
his wings."
144,PO,144,"Yeah! Woo! The Thousand Tongues of
Fire!
One of the spectators walks in front of Po, cutting off his
view."
145,PIG FAN,145,Whoa! Look at that.
146,PO,146,"Hey, get out of the way!
Po backs up to get a better look at Crane in the sky and
accidentally falls down the stairs.
Po climbs back up and drops his head -- he missed it.
MONTAGE:
Po tries karate chopping the door open...to no avail. He
slumps to the ground."
147,PO (CONT'D),147,"Ow...
Po attempts a pole vault, but falls on his back. The pole
whips around and hits him into the arena wall.
Po rigs a catapult, only to get clobbered by it. The crowd
CHEERS.
Po sits atop the stairs. Alone."
148,SHIFU,148,"And finally...Master Tigress!
Po snaps to attention.
Po pulls on a rope tied to a tree."
149,SHIFU (O.S.) (CONT'D),149,"And believe me citizens, you have
not seen anything yet!"
150,PO,150,I KNOW!!
151,SHIFU (O.S.),151,"Master Tigress! Face Iron Ox and
his Blades of Death!
Tigress sets up to deliver her move.
Po launches himself up above the fence, gets a peek at
Tigress, then falls out of view just as she does her move.
Po lands outside the arena in a fireworks tent."
152,SHIFU (O.S.),152,"Oogway senses something. He raises his hand and the crowd
hushes."
153,OOGWAY,153,"I sense the Dragon Warrior is among
us.
Shifu motions for the Five to gather in the center of the
ring."
154,SHIFU,154,"Citizens of the Valley of Peace!
Master Oogway will now choose...
the Dragon Warrior!"
155,SHIFU,155,Po comes to.
156,PO,156,"Huh? Oh no! Wait!
He sees the fireworks and has an idea."
157,PO (CONT'D),157,Yeah!
158,PO (CONT'D),158,"Oogway closes his eyes and raises his hand as ceremonial
DRUMS start to play."
159,PO (CONT'D),159,"Po struggles with something, his back turned to us. Reveal he
has tied a load of fireworks to a chair. He hops on and
lights the fuse."
160,PO'S DAD (O.S.),160,"Po?!
Po's Dad rushes over and tries to blow out the fuse."
161,PO'S DAD (CONT'D),161,What are you doing?
162,PO,162,"What does it look like I'm doing?
Stop! Stop! I'm going to see the
Dragon Warrior!"
163,PO'S DAD,163,"But I don't understand. You finally
had the noodle dream.
Po looks uneasy."
164,PO,164,"I lied. I don't dream about
noodles, Dad!
He looks at the fuse... almost all gone... Po holds onto the
chair for dear life, closes his eyes, and braces himself for
liftoff."
165,PO (CONT'D),165,I love kung fuuuuuuuuuuuuuuuuu-
166,PO (CONT'D),166,"Po finally opens his eyes...
He's still on the ground. The fuse was a dud. Po falls face
first into the dirt. He looks away, embarrassed. Po's Dad
holds out his apron."
167,PO'S DAD,167,"Come on, son. Let's get back to
work."
168,PO,168,"Okay.
Po sighs, starts to reach for the apron, then-- BOOM! The
rockets ignite, propelling Po into the stadium wall."
169,PO'S DAD,169,"Oh! Come back!
Po's rocket chair blasts him into the sky amid a shower of
fireworks."
170,CROWD,170,"Oooh! Aaahh!
Po climbs up and up...until the rockets die out and the chair
loses power..."
171,PO,171,"Uh oh...
Oogway's arm sweeps down the line of the expectant Five... Po
falls towards the center of the ring...
The tension builds as the Five wait to see who will be
picked. Then... SMASH!
Po lands and kicks up a huge dirt cloud, obscuring the ring."
172,PO,172,"PO POV: He sees the Five looking down at him, appalled. Po
comes round slowly, getting his bearings. He looks around and
sees Oogway. Strangely, the old turtle is smiling."
173,PO,173,"What's going on? Where...uh? What
are you pointing--?
He looks up. An awful realization starts to dawn. Po GULPS.
He is desperately embarrassed."
174,PO (CONT'D),174,"Oh. Okay. Sorry. I just wanted to
see who the Dragon Warrior was.
He tries to shuffle his butt out of there, mumbling
apologies."
175,OOGWAY,175,How interesting.
176,TIGRESS,176,"Master, are you pointing at...me?"
177,OOGWAY,177,Him.
178,PO,178,"Who--?
Po tries moving out of the way of Oogway's finger, but it
keeps following him."
179,OOGWAY,179,You.
180,PO,180,"Me?
Oogway grabs Po's hand and holds it up for all to see."
181,OOGWAY,181,"The universe has brought us the
Dragon Warrior!"
182,PO,182,What?
183,FURIOUS FIVE,183,What??
184,SHIFU,184,What???
185,PO'S DAD,185,"WHAT????
The pig bangs the gong.
The crowd goes wild! They cheer! They scream! Confetti falls!
A palanquin is carried past Shifu."
186,SHIFU,186,"Stop! Wait! Who told you to--?
Po stands there, utterly stunned, his mouth hanging open. He
is abruptly lifted up out of shot.
Cut to the Palace Geese straining.
Po is being lifted with great effort on the palanquin. He is
carried off. Shifu elbows his way urgently through the
thronging crowd to get to Oogway."
187,SHIFU (CONT'D),187,"Master Oogway, wait! That flabby
panda can't possibly be the answer
to... our problem. You were about
to point at Tigress. That thing
fell in front of her. That was just
an accident!"
188,OOGWAY,188,"There are no accidents.
Oogway smiles benignly as we hear an off-screen CRASH!
The camera adjusts to reveal the palanquin has collapsed
under Po.
Shifu looks at Oogway. Oogway just smiles.
A squad of burly pigs rushes in and hoists Po, the palanquin,
and the Geese onto their shoulders, and they head off for the
Jade Palace. Stunned, Shifu watches them go.
Behind him, the Five approach and bow."
189,TIGRESS,189,"Forgive us, Master. We have failed
you.
Shifu spins around."
190,SHIFU,190,"No. If the panda has not quit by
morning, then I will have failed
you.
Confetti flutters through the air as the celebration
continues around them."
191,SHIFU,191,"A huge prison is carved into the side of a frozen mountain.
Fifteen stories of iron and rock. No windows. One door --
locked, bolted and sealed tight. Rhinoceros guards in armor
patrol the perimeter.
Zeng, the palace goose, flies into frame and a Rhino Sentry
spots him in the distance. He lands, sliding on the ice and
crashing into the gate. The rhinos point their spears at him."
192,ZENG,192,"Wait wait wait! I bring a message
from Master Shifu.
CLANG! The doors creak open. The terrified goose peers in."
193,COMMANDER,193,What?!?!
194,COMMANDER,194,"""Double the guard?! Extra
precautions?! Your prison may not
be adequate!""
The Goose is quaking in fear. Stern Rhinos surround him,
staring daggers at him. The Commander snaps the scroll shut."
195,COMMANDER (CONT'D),195,You doubt my prison's security?
196,ZENG,196,Absolutely not.
197,ZENG,197,Shifu does. I'm just the messenger.
198,COMMANDER,198,"I'll give you a message for your
Master Shifu.
ON A BRIDGE"
199,COMMANDER,199,"Escape from Chogun Prison is
impossible!
The Goose is awed by the cavernous prison."
200,ZENG,200,"Whoa.
The goose looks over the bridge's edge. The prison goes down
a long ways. The commander hits the goose on the back."
201,COMMANDER,201,"Impressive, isn't it?
A feather from the goose drifts down the prison."
202,ZENG,202,"Yes, very impressive. It's VERY
impressive."
203,COMMANDER,203,"One way in, one way out, one
thousand guards, and one prisoner."
204,ZENG,204,"Yes, except that prisoner is Tai
Lung...
AT THE ELEVATOR"
205,COMMANDER,205,"Take us down.
Several guard rhinos winch the goose and the commander down.
The commander grabs the chain and shakes the elevator, trying
to scare the goose."
206,ZENG,206,"What are you doing?!
The commander just laughs. The elevator finally lands,
sending an echo throughout the prison.
AT DOORS -
A number of doors unlock, one after the other. Finally, a
drawbridge is lowered out onto an island."
207,ZENG (CONT'D),207,Oh my...
208,COMMANDER,208,"Behold, Tai Lung."
209,ZENG,209,"I'll um...I'm just gonna wait right
here."
210,COMMANDER,210,"It's nothing to worry about. It's
perfectly safe.
He shoves the goose out ahead of him."
211,ZENG,211,Oof!
212,COMMANDER,212,Crossbows! At the ready!
213,ZENG,213,"Crossbows?!
They approach TAI LUNG, a giant, muscular snow leopard bound
in a giant piece of tortoise shell armor and chains. He
barely registers signs of life. The commander walks right up
to him."
214,COMMANDER,214,"Hey, tough guy, did you hear?
Oogway's finally gonna give someone
the Dragon Scroll and it's not
gonna be you!
The goose can't believe it."
215,ZENG,215,"What are you doing?! Don't get him
mad."
216,COMMANDER,216,"What's he gonna do about it? I've
got him completely immobilized.
The Commander stomps on Tai Lung's tail. We hear a crunch.
The goose flinches. But Tai Lung does not react."
217,COMMANDER (CONT'D),217,"Awww. Did I step on the witty
kitty's tail? Awww.
Tai Lung doesn't move. His eyes stare coldly straight ahead."
218,ZENG,218,"I'm good. I've seen enough. I'm
gonna tell Shifu he's got nothing
to worry about."
219,COMMANDER,219,"No, he doesn't."
220,ZENG,220,"Okay, I'll tell him that. Can we
please go now?
The Commander starts to walk back to the elevator. The goose
hurries after him.
The goose's feather flutters into frame. We follow the
feather as it lands right in front of Tai Lung.
HIS EYES OPEN. Tai Lung grabs the feather with his tail."
221,ZENG,221,"The palace doors open to reveal Po on the palanquin, hundreds
of villagers behind him."
222,CROWD,222,"Dragon Warrior! Dragon Warrior!
Po is ushered in and the doors close. He is alone. He runs
back to the closed palace doors."
223,PO,223,"Wait a second! Hello? Uh...I think
there's been a slight mistake.
Everyone seems to think that I'm,
uh...
Po finally realizes where he is."
224,PO (CONT'D),224,"Whoa. The Sacred Hall of Warriors.
No way! Would you look at this
place!
He rushes up to a display of armor."
225,PO (CONT'D),225,"Master Flying Rhino's Armor! With
authentic battle damage!
He rushes up to a green sword, making sure not to touch it."
226,PO (CONT'D),226,"The Sword of Heroes! Said to be so
sharp you can cut yourself just by
looking-- OW!
He stares at a black sopt on the wall."
227,PO (CONT'D),227,"(GASP)
The Invisible Trident of Destiny!?
He admires a painting."
228,PO (CONT'D),228,"(GASP)
I've only seen paintings of that
painting...
Po runs around the room, amazed by all the ancient kung fu
artifacts. Something special catches Po's eye."
229,PO (CONT'D),229,"(loudly)
Nooo! Ohhhh!
He runs over to it."
230,PO (CONT'D),230,"The legendary Urn of Whispering
Warriors! Said to contain the souls
of the entire Tenshu army.
(calling into vase)
Hellooo?"
231,SHIFU,231,"Have you finished sight-seeing?
Po GASPS."
232,PO,232,"(to vase)
Sorry. I should've come to see you
first."
233,SHIFU,233,My patience is wearing thin.
234,PO,234,"(to vase)
Oh. Well, I mean, it's not like you
were going anywhere."
235,SHIFU,235,Would you turn around?
236,PO,236,"Sure.
Po turns and sees Shifu."
237,PO (CONT'D),237,"Hey, how's it going?
Po turns back to the vase."
238,PO (CONT'D),238,Now how do you get five thousand--
239,PO (CONT'D),239,"Master Shifu!
Po bumps the vase which falls and BREAKS."
240,PO (CONT'D),240,"Someone...broke that. But I'm gonna
fix it. Do you have some glue?
The vase debris screams as Po tries to pick up the pieces."
241,PO (CONT'D),241,"Ow! Ooh. Splinter.
Po fumbles around. Shifu looks irked."
242,SHIFU,242,"So you're the legendary Dragon
Warrior. Hmmm?"
243,PO,243,"Uh...I guess so?
Shifu smiles and shakes his head."
244,SHIFU,244,"Wrong! You are not the Dragon
Warrior. You will never be the
Dragon Warrior until you have
learned the secret of the Dragon
Scroll.
He points to a dragon on the ceiling with a single scroll in
its mouth."
245,PO,245,Whoa.
246,PO,246,"So how does this work? You have a
ladder or trampoline or...?"
247,SHIFU,247,"You think it's that easy? That I am
just going to hand you the secret
to limitless power?"
248,PO,248,"No, I..."
249,SHIFU,249,"One must first master the highest
level of kung fu. And that is
clearly impossible if that one is
someone like you."
250,PO,250,"Someone like me?
Shifu walks around Po - pointing out his weaknesses."
251,SHIFU,251,"Yes. Look at you...this fat butt.
Shifu HITS Po on the butt with his staff."
252,SHIFU (CONT'D),252,Flabby arms...
253,PO,253,"Those are sensitive in the flabby
parts.
Shifu SWATS Po on the arm with his staff."
254,SHIFU,254,"And this ridiculous belly.
Shifu HITS Po in the belly with his staff."
255,PO,255,Hey...
256,SHIFU,256,"--and utter disregard for personal
hygiene."
257,PO,257,"Now wait a minute. That's a little
uncalled-for."
258,SHIFU,258,"Don't stand that close...I can
smell your breath."
259,PO,259,"Listen...Oogway said that I was the-
Shifu pinches Po's outstretched digit."
260,PO (CONT'D),260,"The Wuxi Finger Hold?! Not the Wuxi
Finger Hold!"
261,SHIFU,261,"Oh, you know this hold?"
262,PO,262,"DevelopedbyMasterWuxiInTheThirdDyna
sty-- YES."
263,SHIFU,263,"Oh, then you must know what happens
when I flex my pinky.
Po nervously eyes his finger locked in Shifu's grip and nods
quickly."
264,PO,264,No no no!
265,SHIFU,265,"You know the hardest part of this?
The hardest part is cleaning up
afterwards..."
266,PO,266,Okay! Okay! Take it easy...
267,SHIFU,267,"Now listen closely, panda. Oogway
may have picked you, but when I'm
through with you, I promise you,
you're going to wish he hadn't. Are
we clear?"
268,PO,268,"Yeah, we're clear. We're clear. We
are so clear."
269,SHIFU,269,Good. I can't wait to get started.
270,SHIFU,270,"The doors open, revealing Po nursing his wounded finger.
Shifu steps out of the way and Po's face goes into shock. The
Five are performing death-defying kung fu moves in the
training hall. Tigress smashes a swinging, spiked ball of
wood. ANGLE ON AN AWESTRUCK PO, as shards of wood blast into
his face. Po is intimidated and overwhelmed."
271,SHIFU,271,Shifu scowls at Po.
272,SHIFU,272,"Let's begin.
He gestures to the gauntlet. Po's eyes go wide."
273,PO,273,Wait wait wait...What? Now?
274,SHIFU,274,"Yes...now. Unless you think the
great Oogway was wrong, and you are
not the Dragon Warrior."
275,PO,275,"Oh, okay. Well-- I don't know if I
can do all of those moves.
Shifu walks away and Po half-heartedly follows."
276,SHIFU,276,"Well, if we don't try, we'll never
know will we?"
277,PO,277,"Uh, yeah. It's just, maybe we can
find something more suited to my
level."
278,SHIFU,278,And what level is that?
279,PO,279,"Well, ya know...I'm not a master,
but uh, let's just start at zero,
level zero."
280,SHIFU,280,"There is no such thing as level
zero."
281,PO,281,"Hey! Maybe I can start with that.
Po points at a rather friendly-looking dummy."
282,SHIFU,282,"That? We use that for training
children. And for propping the door
open when it's hot. But if you
insist...
Relieved, Po turns to the dummy. The Five gather around him."
283,PO,283,"Whoa. The Furious Five. You're so
much bigger than your action
figures -- except for you, Mantis.
You're about the same.
Mantis gives him a look."
284,SHIFU,284,"Go ahead, panda. Show us what you
can do."
285,PO,285,"Um, are they gonna watch? Or should
I just wait until they get back to
work or something..."
286,SHIFU,286,Hit it.
287,PO,287,"Ok. I mean, I just ate. So I'm
still digesting... So my kung fu
might not be as good as later on."
288,SHIFU,288,"Just hit it.
Po psyches himself up, doing some Jack Fu."
289,PO,289,"Alright. Whatcha got? You got
nothing cause I got it right here.
You picking on my friends? Get
ready to feel the thunder. I'm
comin' at him with the crazy feet.
Whatcha gonna do about my crazy
feet? I'm a blur. I'm a blur. You
never seen bear style, you only
seen praying Mantis! OR... I could
come at you Monkey style. OR... I'm
comin' at ya snikity-snake.
Shifu and the Five stare at Po, perplexed."
290,SHIFU,290,Would you hit it!
291,PO,291,"Alright...alright.
Po lightly hits the dummy and it rocks back into place."
292,SHIFU,292,"Why don't you try again?   A little
harder...
Po punches it again, knocking it all the way backwards. He
turns to Shifu, smug."
