,character,line #,line
246,ENGLISH DAVE,246,Not a goddamn thing.
247,VINCENT,247,"Look, I'm not a idiot. She's the big
man's fuckin' wife. I'm gonna sit
across a table, chew my food with my
mouth closed, laugh at her jokes and
that's all I'm gonna do."
248,ENGLISH DAVE,248,"My name's Paul, and this is between
y'all."
249,BUTCH,249,Can I get a pack'a Red Apples?
250,ENGLISH DAVE,250,Filters?
251,BUTCH,251,Non.
252,BUTCH,252,"Lookin' at somethin', friend?"
253,VINCENT,253,"I ain't your friend, palooka."
254,BUTCH,254,What was that?
255,VINCENT,255,"I think ya heard me just fine, punchy."
256,MARSELLUS (O.S.),256,"Vincent Vega has entered the building,
git your ass over here!"
257,ENGLISH DAVE (O.S.),257,"Pack of Red Apples, dollar-forty."
258,JODY,258,"...I'll lend it to you. It's a great
book on body piercing."
259,TRUDI,259,"You know how they use that gun when
they pierce your ears? They don't
use that when they pierce your
nipples, do they?"
260,JODY,260,"Forget that gun. That gun goes against
the entire idea behind piercing. All
of my piercing, sixteen places on my
body, every one of 'em done with a
needle. Five in each ear. One through
the nipple on my left breast. One
through my right nostril.  One through
my left eyebrow. One through my lip.
One in my clit. And I wear a stud in
my tongue."
261,VINCENT,261,"Excuse me, sorry to interrupt. I'm
curious, why would you get a stud in
your tongue?"
262,JODY,262,It's a sex thing. It helps fellatio.
263,LANCE (O.S.),263,"Vince, you can come in now!"
264,LANCE,264,"Now this is Panda, from Mexico. Very
good stuff. This is Bava, different,
but equally good. And this is Choco
from the Hartz Mountains of Germany.
Now the first two are the same, forty-
five an ounce  those are friend
prices  but this one..."
265,LANCE,265,"...this one's a little more expensive.
It's fifty-five. But when you shoot
it, you'll know where that extra
money went.  Nothing wrong with the
first two. It's real, real, real,
good shit. But this one's a fuckin'
madman."
266,VINCENT,266,"Remember, I just got back from
Amsterdam."
267,LANCE,267,"Am I a nigger? Are you in Inglewood?
No.  You're in my house. White people
who know the difference between good
shit and bad shit, this is the house
they come to. My shit, I'll take the
Pepsi Challenge with Amsterdam shit
any ol' day of the fuckin' week."
268,VINCENT,268,That's a bold statement.
269,LANCE,269,"This ain't Amsterdam, Vince. This is
a seller's market. Coke is fuckin'
dead as disco. Heroin's comin' back
in a big fuckin' way. It's this whole
seventies retro. Bell bottoms, heroin,
they're as hot as hell."
270,VINCENT,270,"Give me three hundred worth of the
madman.  If it's as good as you say,
I'll be back for a thousand."
271,LANCE,271,"I just hope I still have it. Whaddya
think of Trudi? She ain't got a
boyfriend, wanna hand out an' get
high?"
272,VINCENT,272,"Which one's Trudi? The one with all
the shit in her face?"
273,LANCE,273,"No, that's Jody. That's my wife."
274,VINCENT,274,"I'm on my way somewhere. I got a
dinner engagement. Rain check?"
275,LANCE,275,No problem?
276,VINCENT,276,You don't mind if I shoot up here?
277,LANCE,277,"Me casa, su casa."
278,VINCENT,278,Mucho gracias.
279,LANCE,279,Still got your Malibu?
280,VINCENT,280,"You know what some fucker did to it
the other day?"
281,LANCE,281,What?
282,VINCENT,282,Fuckin' keyed it.
283,LANCE,283,"Oh man, that's fucked up."
284,VINCENT,284,"Tell me about it. I had the goddamn
thing in storage three years. It's
out five fuckin' days  five days,
and some dickless piece of shit fucks
with it."
285,LANCE,285,"They should be fuckin' killed. No
trial, no jury, straight to execution."
286,VINCENT,286,"I just wish I caught 'em doin' it,
ya know?  Oh man, I'd give anything
to catch 'em doin' it. It'a been
worth his doin' it, if I coulda just
caught 'em, you know what I mean?"
287,LANCE,287,"It's chicken shit. You don't fuck
another man's vehicle."
288,MIA (V.O.),288,"Hi, Vincent. I'm getting dressed.
The door's open. Come inside and
make yourself a drink."
289,VINCENT,289,Hello?
290,MIA,290,Vincent.
291,MIA,291,Vincent. I'm on the intercom.
292,MIA,292,"It's on the wall by the two African
fellas."
293,MIA,293,To your right.
294,MIA,294,...warm. Warmer. Disco.
295,VINCENT,295,Hello.
296,MIA,296,Push the button if you want to talk.
297,VINCENT,297,Hello.
298,MIA,298,"Go make yourself a drink., and I'll
be down in two shakes of a lamb's
tail."
299,MIA,299,The bar's by the fireplace.
300,VINCENT,300,Okay.
301,MIA,301,Let's go.
302,VINCENT,302,What the fuck is this place?
303,MIA,303,"This is Jackrabbit Slim's. An Elvis
man should love it."
304,VINCENT,304,"Come on, Mia, let's go get a steak."
305,MIA,305,"You can get a steak here, daddy-o.
Don't be a..."
306,VINCENT,306,"After you, kitty-cat."
307,BUDDY,307,"Hi, I'm Buddy, what can I get'cha?"
308,VINCENT,308,I'll have the Douglas Sirk steak.
309,BUDDY,309,"How d'ya want it, burnt to a crisp,
or bloody as hell?"
310,VINCENT,310,"Bloody as hell. And to drink, a
vanilla coke."
311,BUDDY,311,"How 'bout you, Peggy Sue?"
312,MIA,312,"I'll have the Durwood Kirby burger 
bloody  and a five-dollar shake."
313,BUDDY,313,"How d'ya want that shake, Martin and
Lewis, or Amos and Andy?"
314,MIA,314,Martin and Lewis.
315,VINCENT,315,"Did you just order a five-dollar
shake?"
316,MIA,316,Sure did.
317,VINCENT,317,A shake? Milk and ice cream?
318,MIA,318,Uh-huh.
319,VINCENT,319,It costs five dollars?
320,BUDDY,320,Yep.
321,VINCENT,321,"You don't put bourbon in it or
anything?"
322,BUDDY,322,Nope.
323,VINCENT,323,Just checking.
324,MIA,324,Whaddya think?
325,VINCENT,325,"It's like a wax museum with a pulse
rate."
326,MIA,326,What are you doing?
327,VINCENT,327,Rollin' a smoke.
328,MIA,328,Here?
329,VINCENT,329,It's just tobacco.
330,MIA,330,"Oh. Well in that case, will you roll
me one, cowboy?"
331,VINCENT,331,"You can have this one, cowgirl."
332,MIA,332,Thanks.
333,VINCENT,333,Think nothing of it.
334,MIA,334,"Marsellus said you just got back
from Amsterdam."
335,VINCENT,335,Sure did. I heard you did a pilot.
336,MIA,336,That was my fifteen minutes.
337,VINCENT,337,What was it?
338,MIA,338,"It was show about a team of female
secret agents called ""Fox Force Five."""
339,VINCENT,339,What?
340,MIA,340,"""Fox Force Five."" Fox, as in we're a
bunch of foxy chicks. Force, as in
we're a force to be reckoned with.
Five, as in there's one... two ...
three... four... five of us. There
was a blonde one, Sommerset O'Neal
from that show ""Baton Rouge,"" she
was the leader. A Japanese one, a
black one, a French one and a brunette
one, me.  We all had special skills.
Sommerset had a photographic memory,
the Japanese fox was a kung fu master,
the black girl was a demolition
expert, the French fox' specialty
was sex..."
341,VINCENT,341,What was your specialty?
342,MIA,342,"Knives. The character I played, Raven
McCoy, her background was she was
raised by circus performers. So she
grew up doing a knife act. According
to the show, she was the deadliest
woman in the world with a knife. But
because she grew up in a circus, she
was also something of an acrobat.
She could do illusions, she was a
trapeze artist  when you're keeping
the world safe from evil, you never
know when being a trapeze artist's
gonna come in handy. And she knew a
zillion old jokes her grandfather,
an old vaudevillian, taught her. If
we woulda got picked up, they woulda
worked in a gimmick where every
episode I woulda told and ol joke."
343,VINCENT,343,Do you remember any of the jokes?
344,MIA,344,"Well I only got the chance to say
one, 'cause we only did one show."
345,VINCENT,345,Tell me.
346,MIA,346,No. It's really corny.
347,VINCENT,347,"C'mon, don't be that way."
348,MIA,348,"No. You won't like it and I'll be
embarrassed."
349,VINCENT,349,"You told it in front of fifty million
people and you can't tell it to me?
I promise I won't laugh."
350,MIA,350,That's what I'm afraid of.
351,VINCENT,351,"That's not what I meant and you know
it."
352,MIA,352,"You're quite the silver tongue devil,
aren't you?"
353,VINCENT,353,I meant I wouldn't laugh at you.
354,MIA,354,"That's not what you said Vince. Well
now I'm definitely not gonna tell
ya, 'cause it's been built up too
much."
355,VINCENT,355,What a gyp.
356,MIA,356,Yummy!
357,VINCENT,357,"Can I have a sip of that? I'd like
to know what a five-dollar shake
tastes like."
358,MIA,358,Be my guest.
359,MIA,359,"You can use my straw, I don't have
kooties."
360,VINCENT,360,"Yeah, but maybe I do."
361,MIA,361,Kooties I can handle.
362,VINCENT,362,"Goddamn! That's a pretty fuckin'
good milk shake."
363,MIA,363,Told ya.
364,VINCENT,364,"I don't know if it's worth five
dollars, but it's pretty fuckin'
good."
365,MIA,365,Don't you hate that?
366,VINCENT,366,What?
367,MIA,367,"Uncomfortable silences. Why do we
feel it's necessary to yak about
bullshit in order to be comfortable?"
368,VINCENT,368,I don't know.
369,MIA,369,"That's when you know you found
somebody special. When you can just
shit the fuck up for a minute, and
comfortably share silence."
370,VINCENT,370,"I don't think we're there yet. But
don't feel bad, we just met each
other."
371,MIA,371,"Well I'll tell you what, I'll go to
the bathroom and powder my nose,
while you sit here and think of
something to say."
372,VINCENT,372,I'll do that.
373,MIA,373,I said goddamn!
374,MIA,374,"Don't you love it when you go to the
bathroom and you come back to find
your food waiting for you?"
375,VINCENT,375,"We're lucky we got it at all. Buddy
Holly doesn't seem to be much of a
waiter. We shoulda sat in Marilyn
Monroe's section."
376,MIA,376,"Which one, there's two Marilyn
Monroes."
377,VINCENT,377,No there's not.
378,VINCENT,378,That's Marilyn Monroe...
379,VINCENT,379,"... and that's Mamie Van Doren. I
don't see Jayne Mansfield, so it
must be her night off."
380,MIA,380,Pretty smart.
381,VINCENT,381,I have moments.
382,MIA,382,Did ya think of something to say?
383,VINCENT,383,"Actually, there's something I've
wanted to ask you about, but you
seem like a nice person, and I didn't
want to offend you."
384,MIA,384,"Oooohhhh, this doesn't sound like
mindless, boring, getting-to-know-
you chit-chat. This sounds like you
actually have something to say."
385,VINCENT,385,"Only if you promise not to get
offended."
