,character,line #,line
116,BRAD,116,"Uh - oh - Hi!  My name is Brad Majors.
And this is my fiancee, Janet Weiss.  I -
ah - wondered if you could help us.  Our
car has broken down about two miles up the
road.  Do you have a phone we might use?"
117,RIFF RAFF,117,You're wet.
118,JANET,118,"Yes, the rain has been very heavy."
119,BRAD,119,Yes.
120,RIFF RAFF,120,Yes.
121,RIFF RAFF,121,I think you had better both come inside.
122,JANET,122,You're too kind.
123,JANET,123,"Oh Brad, I'm frightened.  What kind
of place is this?"
124,BRAD,124,"Oh, it's probably some kind of hunting
lodge for rich weirdos."
125,RIFF RAFF,125,This way.
126,JANET,126,Are you - giving a party?
127,RIFF RAFF,127,"No.  You've arrived on a rather special
night.  It's one of the master's affairs."
128,JANET,128,"Oh, lucky him."
129,MAGENTA,129,He's lucky.
130,MAGENTA,130,"You're lucky, I'm lucky, we're all
lucky."
131,RIFF RAFF,131,"It's astounding
Time is fleeting
Madness takes its toll
But listen closely
Not for very much longer
I've got to keep control."
132,RIFF RAFF,132,I remember doing the Time Warp.
133,RIFF RAFF,133,"Drinking those moments when
The blackness would hit me."
134,RIFF RAFF,134,And the void would be calling.
135,GUESTS,135,Let's do the Time Warp again.
136,GUESTS,136,Let's do the Time Warp again.
137,NARRATOR,137,It's just a jump to the left.
138,GUESTS,138,"And a step to the right - right -
right - right - right."
139,NARRATOR,139,With your hands on your hips.
140,GUESTS,140,"You bring your knees in tight.
But it's the pelvic thrust."
141,GUESTS (Cont),141,They really drive you insane.
142,GUESTS (Cont),142,Let's do the Time Warp again.
143,GUESTS,143,Let's do the Time Warp again.
144,MAGENTA,144,"It's so dreamy
Oh, fantasy free me
So you can't see me
No not at all."
145,MAGENTA,145,In another dimension.
146,MAGENTA,146,With voyeuristic intention.
147,MAGENTA,147,"Well secluded I see all
With a bit of a mind flip
You're into the time slip
Nothing will ever seem the same."
148,MAGENTA,148,You're spaced out on sensation.
149,MAGENTA,149,Like you're under sedation.
150,GUESTS,150,Let's do the Time Warp again.
151,GUESTS,151,Let's do the Time Warp again.
152,COLUMBIA,152,"Well I was walking down the street
Just having a think
When a snake of a guy
Gave me an evil wink.
Well it shook me up
It took me by surprise
He had a pick-up truck
And the devil's eyes
He stared at me
And I felt a change
Time meant nothing
Never would again."
153,GUESTS,153,Let's do the Time Warp again.
154,GUESTS,154,Let's do the Time Warp again.
155,NARRATOR,155,It's just a jump to the left.
156,GUESTS,156,And then a step to the right.
157,NARRATOR,157,With your hands on your hips.
158,GUESTS,158,You bring your knees in tight.
159,GUESTS,159,But it's the pelvic thrust.
160,GUESTS,160,"That really drives you insane.
Let's do the Time Warp again."
161,GUESTS,161,Let's do the Time Warp again.
162,JANET,162,Oh....Say something.
163,BRAD,163,Say!  Do any of you guys know the Madison?
164,JANET,164,"Brad, please lets get out of here."
165,BRAD,165,For God's sake keep a grip on yourself Janet.
166,JANET,166,But it seems so unhealthy here.
167,BRAD,167,It's just a..a party Janet.
168,JANET,168,Well I want to leave.
169,BRAD,169,We can't go anywhere until I get to a phone.
170,JANET,170,Then ask the butler - or someone.
171,BRAD,171,"Let's wait awhile Janet.  We don't want
to interfere with their celebrations."
172,JANET,172,"This isn't the Junior Chamber of
Commerce Brad."
173,BRAD,173,"They're probably foreigners with ways
different from our own.  -  They may
do some more folk dancing."
174,JANET,174,"Brad - I'm cold, I'm wet, and plain scared."
175,BRAD,175,"I'm here, there's nothing to worry about."
176,FRANK,176,"How do you do.
I see you've met my faithful handyman.
He's a little brought down -
Because when you knocked
He thought you were the candyman."
177,FRANK,177,"Don't get strung out by the way
that I look."
178,FRANK,178,"Don't judge a book by its cover
I'm not much of a man
By the light of day
But by night I'm one hell of a lover."
179,FRANK,179,"I'm just a sweet Transvestite
From Transexual Transylvania."
180,FRANK,180,"Let me show you around, maybe play you a sound
You look like you're both pretty groovie."
181,FRANK,181,"Or if you want something visual
not too abysmal
We could take in an old Steve Reeves movie."
182,BRAD,182,"I'm glad we caught you at home
Ah - could we use your phone
We're both in a bit of a hurry."
183,JANET,183,Right!
184,BRAD,184,"We'll just say where we are
Then go back to the car
We don't want to be any worry."
185,FRANK,185,"You got caught with a flat
Well how about that
Well babies don't you panic
By the light of the night
It'll seem alright
I'll get you a satanic mechanic."
186,FRANK,186,"I'm just a sweet transvestite
From Transexual Transylvania."
187,FRANK,187,Why dont'cha stay for the night
188,RIFF & MAGENTA,188,"""night""
Or maybe a bite"
189,RIFF & MAGENTA,189,"""bite""
I could show you my favourite obsession
I've been making a man
With blonde hair and a tan
And he's good for relieving my tension."
190,FRANK,190,"I'm just a sweet transvestite
From Transexual Transylvania."
191,FRANK,191,I'm just a sweet transvestite.
192,GUESTS,192,"""Sweet Transvestite"""
193,FRANK,193,From Transexual Transylvania.
194,GUESTS,194,"""Transylvania"""
195,FRANK,195,So come up to the Lab.
196,FRANK (Cont),196,And see what's on the slab.
197,FRANK (Cont),197,I see you shiver with anticipation
198,FRANK (Cont),198,But maybe the rain
199,FRANK (Cont),199,Is really to blame
200,FRANK (Cont),200,"So I'll remove the cause
But not the symptom"
201,COLUMBIA,201,"Slowly, slowly.  It's too nice a job
to rush."
202,JANET,202,Oh Brad.
203,BRAD,203,"It's alright Janet, we'll play along
for now and pull out the aces when the
time is right."
204,BRAD,204,"Ah, hi.  My name is Brad Majors and
this is my fiancee, Janet Weiss.  You
are ..."
205,COLUMBIA,205,"You are very lucky to be invited up
to Frank's laboratory.  Some people
would give their right arm for the
privilege."
206,BRAD,206,People like you maybe
207,COLUMBIA,207,I've seen it.
208,JANET,208,It he - Frank - is he your husband?
209,RIFF RAFF,209,"The Master is not yet married.  Nor
do I think he ever will be.  We are
simply his servants."
210,JANET,210,Oh.
211,FRANK,211,"Magenta, Columbia, go and assist Riff Raff."
212,FRANK,212,I will entertain...ah...
213,BRAD,213,"I'm Brad Majors and this
is my fiancee, Janet Vice."
214,JANET,214,Weiss.
215,BRAD,215,Weiss.
216,FRANK (Taking Janet's hand to kiss),216,"Encante....How nice.  (he circles them)
And what charming underclothes you both have.
(He takes two dust coats from Riff Raff
and hands them to Brad).
But here, put these on.  They'll
make you feel less vulnerable."
217,FRANK (continues),217,"It's not often we receive visitors here.
Let alone offer them hospitality."
218,BRAD (Moving towards Frank),218,"Hospitality!  All we wanted to do was
use your telephone.  A reasonable request
which you have chosen to ignore."
219,JANET (Hurring after Brad),219,Don't be ungrateful Brad.
220,BRAD (Stepping closer to Frank),220,Ungrateful!
221,FRANK,221,"How forceful you are Brad.  Such a
perfect specimen of manhood.  So dominant."
222,FRANK,222,You must be awfully proud of him Janet.
223,JANET,223,"Well, yes I am."
224,FRANK,224,Do you have any tattoos Brad.
225,BRAD,225,Certainly not!
226,FRANK,226,Oh well.  How about you.  (He laughs)
227,RIFF RAFF,227,"Everything is in readiness, Master.
We merely await your word."
228,FRANK,228,"Tonight...One, one, one.  Can you hear
me at the back?
Tonight, my unconventional conventionists."
229,FRANK,229,"Tonight you are to witness a breakthrough
in biochemical research."
230,FRANK,230,And paradise is to be mine.
231,FRANK,231,"It was strange the way it happened.
One of those quirks of fate really.
One of those moments when you seem
irredeemably lost:  you panic; you're
trapped; your back's against the wall.
There's no way out, and then suddenly,
you get a break.  (He cracks the bones
in his hand)  All the pieces seem to
fit into place.  What a sucker you'r
been. What a fool.  The answer was there
all the time.  It took a small accident
to make it happen.  An accident!"
232,MAGENTA & COLUMBIA (softly),232,An accident.
233,FRANK,233,"That's how I discovered the secret.
That elusive ingredient, that spark
that is the breath of life."
234,FRANK (Moving to tank),234,"You see, Brad and Janet, you are fortunate.
For tonight is the night that my beautiful
creature is destined to be born."
235,FRANK,235,"Throw open the switches on the sonic
oscillator."
236,FRANK,236,"And step up the reactor power input
three more points."
237,JANET,237,Brad...
238,BRAD,238,It's alright Janet.
239,ROCKY,239,"The Sword of Damocles is
Hanging over my head."
240,ROCKY,240,"And I've got the feeling
Someone's going to be
Cutting the thread.
Oh, woe is me.
My life is a misery.
Oh, can't you see
That I'm at the start
Of a pretty big downer...."
241,ROCKY,241,"I woke up this morning
With a start
When I fell out of bed."
242,"GUESTS (inc. Riff, Magenta & Columbia)",242,That ain't no crime.
243,ROCKY,243,"And left from my dreaming
Was a feeling
Of un-nameable dread."
244,GUESTS,244,That ain't no crime
245,ROCKY,245,"My high is low.
I'm dressed up
With no place to go.
And all I know
Is I'm at the start
Of a pretty big downer."
246,"GUESTS (inc. RIFF RAFF, MAGENTA & COLUMBIA)",246,"Sha la la la
That ain't no crime."
247,ROCKY,247,"Oh, no no, no no."
248,GUESTS,248,"Sha la la la
That ain't no crime."
249,ROCKY,249,"No no no, no no."
250,GUESTS,250,"Sha la la la
That ain't no crime -
That ain't no crime."
251,NARRATOR,251,"Rocky needed peace of mind.
He didn't know
He was doing just fine.
He was the product
Of another time.
And as for feeling down -
Well that's not a crime."
252,"GUESTS (Riff, Magenta & Columbia)",252,That ain't no crime.
253,ROCKY (To first group of guests),253,"The sword of Damocles is
Hanging over my head."
254,GUESTS,254,That ain't no crime.
255,ROCKY (To second group),255,"And I've got the feeling
Someone's going to be
Cutting the thread."
256,GUESTS,256,That ain't no crime.
257,ROCKY (To third group),257,"Oh, woe is me -
My life is a mystery.
(To fourth group)
Oh can't you see
That I'm at the start
Of a pretty big downer."
258,GUESTS,258,"Sha la la la
That ain't no crime."
259,ROCKY,259,Oh no no no no.
260,GUESTS,260,"Sha la la la
That ain't no crime."
261,ROCKY,261,No no no no.
262,GUESTS,262,"Sha la la la
That ain't no crime.
That ain't no crime."
263,GUESTS,263,"Sha la la la
That ain't no crime."
264,ROCKY,264,No no no no.
265,GUESTS,265,"Sha la la la
That ain't no crime."
266,ROCKY,266,No no no no.
267,GUESTS,267,"Sha la la la
That ain't no crime -
That ain't no crime."
268,FRANK,268,"Well.  That's no way to
behave on your first day out."
269,FRANK,269,"But as you're such an
exceptional beauty I'm
prepared to forgive."
270,FRANK,270,I just love success.
271,RIFF RAFF (edging up to Frank),271,"He is a credit to your
genius, Master."
272,FRANK,272,Yes.
273,MAGENTA (Moving to tank from controls),273,A triumph of your vill.
274,FRANK,274,Yes.
275,COLUMBIA (Who is on opposite side of tank),275,He's o.k.
276,FRANK,276,"O.K?  (Moving out behind tank towards
Janet and Brad)  I think we can do a
little better than that.
You.  (To Janet)  What do you think?"
277,JANET,277,"Well.  (She looks at Brad)  I don't
like men with...er, with too many, muscles."
278,FRANK,278,I didn't make him for you
279,FRANK,279,"He carries the Charles Atlas seal of
approval....And he didn't even take
the lessons."
280,FRANK,280,"A weakling weighing
Ninety eight pounds
Will get sand in his face
When kicked to the ground.
And soon in the gym (ROCKY sits on horse)
With a determined chin
The sweat from his pores
As he works for his ca-ha-hause"
281,FRANK,281,"Will make him glisten - thank you -
And gleam.
And with massage
And just a little bit of
Ste-he-he-he-hem...(laughs)
He'll be pink.
And quite clean."
282,FRANK,282,"He'll be a strong man -
Oh honey -"
283,"GUESTS, RIFF, MAGENTA & COLUMBIA & FRANK.",283,But the wrong man.
284,FRANK,284,"He'll eat nutritious high protein
And swallow raw eggs.
Try to build up his shoulders,
His chest, arms and legs.
Such an effort -
If he only knew of my plan.
In just seven days,"
285,"GUESTS, RIFF, MAGENTA & COLUMBIA & FRANK",285,I can make you a ma-aa-a-a-an
286,FRANK,286,"He'll do press-ups and chin-ups,
Do the snatch, clean and jerk."
287,FRANK,287,"He thinks dynamic tension
Must be hard work.
Such strenuous living
I just don't understand."
288,FRANK,288,"When, in just seven days -
Oh baby...(ROCKY jumps up.)
I can make you
A ma-a-a-a-an...(laugh)."
289,COLUMBIA,289,Eddie!
290,EDDIE,290,Stay cool baby.
291,JANET,291,Who's Eddie?
292,RIFF RAFF,292,The delivery boy.
293,MAGENTA,293,His delivery wasn't good enough though.
294,EDDIE,294,"Whatever happened to Saturday night
When you dressed up sharp
And you felt alright
It don't seem the same since cosmic light
Came into my life and I thought I was divine."
295,EDDIE,295,"I used to go for a ride with a chick who'd go
And listen to the music on the radio."
296,EDDIE,296,"A saxophone was blowing on a rock and roll show
And we climbed in the back
And we really had a good time"
297,ALL,297,"Hot patootie
Bless my soul
I really love that rock and roll
(four times)"
298,EDDIE,298,"My head used to swim
From the perfume I smelled.
My hands kind of fumbled
With her white plastic belt.
I'd taster her baby pink lipstick,
And that's when I'd melt.
And she'd whisper in my ear,
Tonight she really was mine.
Get back in front and put
Some hair oil on.
Buddy Holly was singing
His very last song.
With your arms around your girl
You tried to - ah - sing along
It felt pretty good, whoo.
Really had a good ti-i-ime."
299,ALL,299,"Hot patootie
Bless my soul.
I really love that rock and roll.
Hot patootie
Bless my soul.
I really love that rock and roll.
Hot patootie
Bless my soul.
You know I love that rock and roll.
Hot patootie
Bless my soul.
I really love that rock and roll."
300,ALL			EDDIE,300,"Hot patootie		HOT PATOOTIE -
Bless my soul.		BLESS MY SO-O-OUL.
I really love that rock and roll.
Hot patootie		HOT PATOOTIE
Bless my soul.		I LOVE THAT ROCK & ROLL.
I really love that rock and roll.
Hot patootie		HOT PATOOTIE...
Bless my soul.		I LOVE THAT ROCK & ROLL.
I really love that rock and roll.
Hot patootie		HOT PATOOTIE...
Bless my soul.		BLESS MY SO-O-OUL.
I really love that rock and roll.
Hot patootie		HOT PATOOTIE..
Bless my soul.		I REALLY LOVE THAT ROCK & ROLL.
I really love that rock and roll.
Hot patootie		HOT PATOOTIE...
Bless my soul.		BLESS MY SO-O-OOOUUL.
I really love that rock and roll.
Hot patootie		HOT PATOOTIE
Bless my soul.		I LOVE THAT ROCK & ROLL.
I really love that rock and roll.
Hot patootie		HOT PATOOTIE
Bless my soul.		I LOVE-A-LOVE-A-LOVE-A
I really love that rock and roll."
301,FRANK,301,One from the vaults.
302,FRANK,302,And so perish all those who reject my love!
303,FRANK,303,"Oh no, my little Adonis -
You're much too beautiful to be destroyed.
He had a certain naive charm - but no muscle."
304,FRANK,304,"But a deltoid
And a bicep,
A hot groin
And a tricep
Makes me - ooh -
Shake.
Makes me want
To take
Charles Atlas
By the ha-and.
In just seven days -
Oh baby -"
305,"GUESTS, RIFF RAFF, MAGENTA & COLUMBIA & FRANK",305,"I can make you a
Ma-ha-ha-ha-haan.
I don't want no dissension
Just dynamic tension.
In just seven days
I can make you
A ma-ha-ha-ha-haan.
In just seven days
I can make you
A ma-ha-ha-ha-haaan."
306,NARRATOR,306,"There are some people who say that life
is an illusion, and that reality is simply
a figment of our imaginations!  If this
is so, then Brad and Janet are quite safe.
However, the sudden departure of their
host and his creation (into the seclusion
of his sombre bridal suite) had left them
feeling both apprehensive and uneasy.
A feeling which grew as the other guests
'departed' and 'they' were shown to their
separate rooms."
307,JANET,307,Who is it?  Who's there?
308,BRAD'S VOICE,308,"It's only me, Janet."
309,JANET,309,"Oh, Brad, come in, darling."
310,JANET,310,"Oh Brad - Mmmm - Oh yes, my darling -
what if..."
311,BRAD,311,"It's alright Janet.  Everything's going
to be alright."
312,JANET,312,"Oh, I hope so my darling.  But let me
switch on the light."
313,BRAD,313,"No, don't do that."
314,JANET,314,Oh don't be so shy.
315,JANET,315,YOU!
316,FRANK,316,"I'm afraid so, Janet.  But isn't it nice?"
317,JANET,317,"You beast, you monster, what have you
done with Brad?"
318,FRANK,318,"Nothing.  Why, do you think I should?"
319,JANET,319,"You tricked me - I wouldn't have -
I've never - never"
320,FRANK,320,"I know.  But it wasn't all bad was it?
In fact, I think you found it quite pleasurable.
Mmmmm so soft, so sensual."
321,JANET,321,"Oh - Oh - no - stop - I mean help.
I - Brad - Oh."
322,JANET,322,Brad.
323,FRANK,323,"Ssssh.  Brad's probably asleep by now.
Do you want him to see you like this?"
324,JANET,324,"Like this - like how?  It's your fault.
You're to blame."
325,JANET,325,I was saving myself.
326,FRANK,326,"Well, I'm sure you're not spent yet."
327,JANET,327,Promise you won't tell Brad.
328,FRANK,328,Cross my heart and hope to die.
329,JANET'S VOICE,329,"Oh Brad, it's no good here.  It will
destroy us."
330,BRAD,330,"Don't worry Janet, we'll be away
from here in the morning.  Hmmmm,
you smell so good."
331,JANET,331,"Oh Brad.  Oh no.  Not till after
the wedding, Darling."
332,BRAD,332,"Alright, Janet.  I understand."
333,JANET,333,Maybe we could try it this way.
334,BRAD,334,"Janet!  Oh!  Yes it's alright.  Janet.
Everything's going to be alright."
335,JANET,335,I hope so my darling.
336,JANET,336,"No, don't put on the l..."
337,BRAD,337,You!
338,FRANK,338,"I'm afraid so, Brad.  But wasn't it nice?"
339,BRAD,339,Why you - what have you done with Janet?
340,FRANK,340,Nothing.  Why do you think I should?
341,BRAD,341,"You tricked me.  I wouldn't have -
I've never - never."
342,FRANK,342,"I know, but it wasn't all bad was it?
I think you found it quite pleasurable."
343,FRANK,343,Oh so soft.  So sensual.
344,BRAD,344,Ahhh - no - stop - I mean Janet.
345,BRAD,345,Janet.
346,FRANK,346,"Shush.  Janet's probably asleep by now.
Do you want her to see you like this?"
347,BRAD,347,Like this.
348,BRAD,348,"Like how?  It's your fault - you're to
blame.  I thought it was the real thing."
349,FRANK,349,"Oh come on, Brad, admit it.  It was
enjoyable, wasn't it?  There's no crime
in giving yourself over to pleasure."
350,FRANK (Switches off light),350,"Oh Brad, you have wasted so much time
already.  Janet needn't know, I won't tell her."
351,BRAD,351,You promise you won't tell?
352,FRANK,352,On my mother's grave.
353,RIFF RAFF,353,"Master, Rocky has broken his chains
and vanished.  The new playmate is loose
and in the castle ground.  Magenta has
just released the dogs."
354,FRANK,354,I'm coming.
355,JANET,355,"What's happening here?  Where's Brad?
Where's anybody?"
356,BRAD,356,"Once in a while she don't want to call you
Speaking on the telephone
Once in your life she won't want to know you
You look around
The one you've found
She is gone."
357,JANET,357,"I'm engaged to Brad just the same as
Betty Monroe was to Ralph Hapschatt.
But Frank's kisses overwhelmed me with
an ecstacy I've never dreamt of before.
Hot, burning kisses."
358,BRAD,358,"And that's all the time that it takes
For a heart to turn to stone
The sweeter the wine
The harder to make the break
You hear something about someone
You'd thought you'd known."
359,JANET,359,"I could see Brad's face before me and my
mind screamed No!  But my lips were hungry -
too hungry."
360,BRAD,360,"So baby don't cry like there's no tomorrow
After the night there's a brand new day.
And there'll be no pain
And no more sorrow.
So wash your face
And phone my place
It'll be O.K."
361,JANET,361,"I wanted to be loved completely.
My body throbbed excitedly.  Oh Brad,
Brad my darling, how could I have
done this to you?"
362,BRAD,362,"And that's all the time that it takes
For a heart to beat again.
So give me a sign
That a lover makes
You look around
The one you've found
Is back again."
363,JANET,363,"If only we hadn't made this journey.
If only the car hadn't broken down.
If only we were amongst friends or sane persons."
364,NARRATOR,364,"""If"" and ""Only"", two small words.  Words
which kept repeating themselves again and
again in Janet's thoughts.  But it was too
late to go back now.  It was as if she were
riding a giant tidal wave.  It would be folly
to fight against it.  Her only chance would
be to ride it out - adapt - and perhaps also
to survive."
365,JANET,365,"Yes.  There you see it's instinctive.
This room is your womb.  You returned
here for one thing - security."
366,JANET,366,Oh Brad!  What have they done with him?
367,JANET,367,Ahhh!
368,JANET,368,Oh Brad.  How could you?
369,JANET,369,"Oh, but you're hurt.  Did they do this
to you?"
370,JANET,370,"Here, lie down.  I'll dress your wounds."
371,NARRATOR,371,"""Emotion"".  Mental agitation - an excited
state of."
372,NARRATOR,372,"It is also an irrational and powerful master
and from what Janet had witnessed on the
monitor, there seemed to be little doubt that
she was indeed its slave."
373,COLUMBIA & MAGENTA,373,"Tell us about it, Janet."
374,JANET,374,"I was feeling done in
Couldn't win
I'd only ever kissed before"
375,COLUMBIA,375,You mean she only ever kissed?
376,JANET,376,"I thought there's no use getting
Into heavy petting."
377,JANET,377,"It only leads to trouble
And seat wetting."
378,JANET,378,"Now all I want to know
Is how to go
I've tasted blood
And I want more
I'll put up no resistance
I want to stay the distance
I've got an itch to scratch
And I need assistance."
379,JANET,379,"Touch-a touch-a touch-a touch me.
I wanna be dirty.
Thrill me, chill me, fulfil me.
Creature of the night.
Then if anything grows (she laughs)
While you pose,
I'll oil you up
And rub you down"
380,"RIFF RAFF, MAGENTA, COLUMBIA",380,"Down, down down."
