,character,line #,line
139,RESULTS TO--,139,"MARK (V.O.) (CONT'D)
For Quincy I'm going to have to get a
matching name and student I.D. combo and
I'm in. All I have to--"
140,CUT TO:,140,"MARK'S DORM ROOM - NIGHT
Ins'r ions and images fly across MARK'S sereen-"
141,PAUL YOUNG,141,WHERE YOU CAN LIVE IN THE LOVE OF THE
142,COMMON PEOPLE,142,"SMILE FROM THE HEART OF A FAMILY MAN
DADDY'S GONNA BUY YOU A DREAM TO CLING TO
MAMA'S GONNA LOVE YOU JUST AS MUCH AS SHE"
143,CAN,143,"AND SHE CAN
MARK (V.0.).
Dunster is intense. Not only is there no
public directory but there's no--
MARK (V.0.) (CONT'D)
Leverett is a little better. It's
slightly obnoxious that they only let you
view one picture at a time and I'm not"
144,ABOUT TO--,144,"MARK (V.0.) (CONT'D)
--definitely necessary to break out the
emacs and modify that pert script."
145,"TITLE:
2:08 AM",145,"And now anew guy walks into Mark's room. This is EDUARDO
SAVERIN--a sweet looking Brazilian sophomore who almost always
wears a three--piece suit."
146,EDUARDO,146,What's going on?
147,MARK (V.0.),147,"Perfect timing. Eduardo's here and he's
going to have the key ingredient."
148,EDUARDO,148,"Mark. What's going on?
15,"
149,MARK,149,Wardo.
150,EDUARDO,150,Did you and Erica split up?
151,MARK,151,How did you know that?
152,EDUARDO,152,It's on your blog.
153,MARK,153,Oh yeah.
154,EDUARDO,154,Are you alright?
155,MARK,155,I need you.
156,EDUARDO,156,I'm here for you.
157,MARK,157,"No, I need the algorithm you used for the
oil futures."
158,EDUARDO,158,Are you okay?
159,MARK,159,We're ranking girls.
160,EDUARDO,160,Why?
161,MARK,161,To watch the bottom 200's heads explode.
162,"EDUARDO
(HEAT)",162,You think that's such a good idea?
163,MARY,163,What's the algozithm?
164,CUT TO:,164,16.
165,CLUB PRESIDENT,165,"One of the oldest, one of the most
exclusive clubs--not just at Harvard but
in the world--and I want to welcome you
to this year-'s first--"
166,CUT TO:,166,"EDUARDO' is writing an equation with a grease marker on the
window. When the equation's done it looks like this:"
167,"GIRL A:
1
EA =",167,1 + 10( b - Ra) / 400
168,"GIRL B:
1
BB
1 + 10(RA _ RB) / 400
EDUARDO",168,"Give each.girl a.-base rating of 1400. At
any time `Girl All has a rating R-a and
""Girl B"" has a rating R-b."
169,MARK S,169,"When any two girls are matched up there'
an expectation of which will win based on
their current rating."
170,EDUARDO,170,"(tapping the window)
Those expectations are expressed this
way."
171,MARK,171,Let's write it.
172,CUT TO:,172,17.
173,CUT TO:,173,"A few more attractive co-eds get let in through the velvet
rope.
CUT TO t
J_-NT. PARK'S ROOM - NIGHT"
174,"TITLE:
2:55 AM",174,"MARK makes a few last key strokes and a new website comes up
on the screen ."
175,FACEMASH,175,"MARK makes a few more keystrokes and two pictures of two
Harvard girls come up on the screen.
After a moment..."
176,ALL,176,"The one on the left.
MARK clicks the girl on the left and another picture takes the
place of the girl on the right."
177,ALL (CONT'D),177,"On the right.
MARY clicks the girl on the right while another picture takes
the place of the girl on the left."
178,ALL (CONT'D),178,Still the right.
179,EDUARDO,179,It works.
180,DUSTIN,180,Who should we send it to first?
181,EDUARDO,181,Dwyer.
182,CHRIS,182,Neal.
183,EDUARDO,183,"Who are you gonna send it to?
MARK's made the link to e-mail and hits send.
18,"
184,MARK,184,"Just a Couple of people. The question is,
who are they gonna send it to?"
185,CUT TOT,185,"The party's in its drunken stage.
We move to a room where there's a co-ed poker game underway
with the girls smoking cigars, Aï¿½bra and a couple of pairs of
stockings are out on the table, As move through the poker
room, we see a computer behind one of the players. The
computer is indicating that there's e-mail."
186,CUT TOT,186,and the party go on behind him.
187,CUT TOT,187,He hits a. link and FACEMASH opens. He looks
188,PLAYER,188,"(to another player)
Check this out.."
189,CUT TO:,189,TWO MALE STUDENTS at a laptop.
190,STUDENT,190,The one on the left.
191,CUT TO;,191,THREE MALE STUDENTS AT A COMPUTER
192,ALL,192,On the right.
193,CUT-TO:,193,A bunch of STUDENTS around a computer.
194,ALL,194,The right.
195,CUT TO:,195,"Dozens of partiers are around the comp uter.
J. 9."
196,FEMALE STUDENT,196,She's my roommate.
197,CUT TO:,197,A bunch of students around the computer--
198,MALE STUDENT,198,"She will cut herself open if she gets a
low score on this, can somebody figure
out how to bust the curve?"
199,MALE STUDENT,199,"A FEW STUDENTS gathered at a computer---
.ALL
On the left."
200,"ANOTHER COMPUTER--
ALL",200,On the right.
201,CUT TO:,201,two pictures of girls side by side.
202,CUT TO:,202,And another single student voting and
203,CUT TO:,203,"We should instantly know that this dorm room is different.
It's more modern and with less character and history than the
others."
204,CUT TO:,204,", i extbook.
20."
205,GIRL,205,"Oh shit,
(to the other GIRL)
Albright?
We rack focus to the studying girl and see that it's ERICA."
206,GIRL (CONT'D),206,"He blogged about you.
ERICA looks at her for a moment, then gets up to look at her"
207,"ROOMMATES COMPUTER--
GIRL (CONT'D)",207,"No you don't want to read it.
ERICA ignores her roommate, We see her mortification as she
reads, and at that moment THREE GUYS appear in her open doorway-
one of them wearing a padded bra over his Boston University
sweatshirt."
208,GUY,208,"Erica. They lift, separate and support.
Thanks for the tip."
209,GIRL,209,"Get the fuck out,
The three guys go on their drunken way as we SLOWLY PUSH IN on
ERICA who's frozen in her humiliation and then"
210,STUDENTS,210,The left!
211,STUDENTS,211,The right!
212,STUDENTS,212,The left!
213,STUDENTS,213,The right!
214,STUDENTS,214,As sets of photos go flying by on his computer screen.
215,21,215,"MARK is staring at the chaos of activity he's.cr.eated in the
middle of the night."
216,EDUARDO,216,Mark?
217,(BEAT),217,"I wonder if maybe you. shouldn't shut it
down before you get into trouble.
MARK ignores him as we pre-lap a PHONE RINGING and"
218,CUT TO:,218,"A man named COX is asleep next to his wife. It's his phone
that's RINGING. COX wakes up and answers it--"
219,COX,219,"(into ' phone )
Hello?"
220,(LISTENS),220,"Wait, what?"
221,(LISTENS),221,At 4 in the morning?
222,INTERCUT WITH:,222,"A tired GRAD STUDENT who spends the night monitoring the
campus computer system is looking at his computer."
223,"GRAD STUDENT
(INTO PHONE)",223,"well there's a very unusual amount of
traffic coming out of Kirkland House."
224,COX,224,"You're saying it's unusual for 4 in the
morning?"
225,GRAD STUDENT,225,"I'm saying it. would be unusual for
Mother's Day."
226,COX,226,"Alright.
COX hangs up the phone."
227,COX (CONT'D),227,I have to go in.
228,COX'S WIFE,228,"What's going on?
22."
229,COX,229,"Harvard's computer system's about to
crash."
230,CUT TO:,230,"Pictures are flying by on Mark's computer when suddenly they
freeze,
Then an icon comes up telling him he's no longer connected to
the internet.
Everyone is frozen silent for a moment..."
231,EDUARDO,231,You don't think--
232,MARY,232,"I do,"
233,EDUARDO,233,"Go see if it's everybody.
DUSTIN, CHRIS and EDUARDO head out of the room. MARX drains
what's left of the vodka and lights a cigarette as the guys
start coming back in the room."
234,DUSTIN,234,Mine's down.
235,CHRIS,235,My computer's' frozen.
236,EDUARDO,236,"I mean ...unless it's a coincidence I
think this is-Us,"
237,MARK,237,It's not a coincidence.
238,"EDUARDO
(BAD)",238,Holy shit.
239,"MARK
(GOOD)",239,"Yeah,"
240,CUT TO;,240,"It's three years later and MARK is sitting with his LAWYERS at
a large conference table.
23.
MARK is wearing a hoodie, sweatpants and Adidas flip-flops--a
personal uniform that we'll come to understand. And while it
may take us a while to notice it, MARK's a different person in
these flash-forward scenes. Still tortured and complicated,
but comfortable now with his own power.
His lawyer is SY, who's accompanied by some junior associates,
one of whom--a pleasant, pretty and professional young
contemporary of Mark's named MARYLIN, we'll get to know."
241,CUT TO;,241,"a. â¢ mpanied by some associates. A STENOGRAPHER is typing the
recor..
The room is glass on two sides and through the windows we can
see the behemoths of Silicon valley--Oracle, SunMicrosystems,
Google, etc.
GRETCHEN is taking MARK's deposition."
242,GRETCHEN,242,"So you were called in front of the Ad
Board."
243,MARK,243,That's not what happened.
244,GRETCHEN,244,"You weren't called in front of the
Administrative Board?"
245,MARK,245,"No, back, I mean--That's--back at the bar
with Erica Albright. She said all that?
That I said that stuff to her?"
246,GRETCHEN,246,i was reading from the transcript of her
247,"DEPOSITION SO--
MARK",247,why would you even need to depose her?
248,GRETCHEN,248,That's really for us to--
249,MARK,249,"You think if I know she can make me look
like a. jerk I'll be more likely--"
250,"SY
MARKÂ
MARK",250,"--to settle, right?
24,"
251,SY,251,"Why don't we stretch our legs a minute,
can we do that? It's been almost three
hours and frankly you did spend an awful
lot of time embarrassing Mr. Zuckerberg
with the girl's testimony in the bar."
252,MART,252,"I'm not embarrassed, it's just that she
made a lot of that up."
253,GRETCHEN,253,She was under oath.
254,MARK,254,"Then I guess that would be the first time
somebody's lied under oath.
People are stretching and getting coffee and talking quietly.
MARK stays in his seat.
MARYLIN, the attractive second year associate who's on Mark's
legal team is still sitting too... about four seats down from
Mark."
255,MARYLIN,255,"Eight percent of the male population of
Harvard had been on it within two hours?"
256,"MARK
(BEAT)",256,Eighty.
257,MARYLIN,257,"What?
MARK ' '
Eighty percent of the male population."
258,"MARYLIN
(PAUSE--EVEN)",258,Wow.
259,CUT TO:,259,"The Harvard Crew is practicing on two-man sculls. There are
three boats that are running roughly even with each other and
the two-man crews are rowing with all they've got. We're
gliding along with them in the water--"
260,"CREW MEMBER
(SHOUTING)",260,"Bring up the rate! 2 in 2! One..two--
25,"
261,"CREW MEMBER
(SHOUTING)",261,Power 10 in 2! In 2!
262,BOAT),262,"They had open water after a hundred
meters. I don't think we're gonna catch
'em today."
263,BOAT),263,"already five boat, ngths ahead of the other three."
264,3-1,264,"The fourth boat is being crewed by CAMERON and TYLER
WINKLEVOSS----identical twins who stepped out of an ad for
Abercrombie and Fitch.
They know that the others aren't in their class and even
though they're highly competitive athletes, they don't like
showing anyone up, least of all their teammates."
265,CAMERON,265,"Is there anyway to make this a fair
fight?"
266,TYLER,266,We could jump out and swim.
267,CAMERON,267,I think we'd have to jump out and drown.
268,TYLER,268,I'm not willing to do that.
269,CAMERON,269,"What are we at three-quarter power? Let's
drop down to a half."
270,TYLER,270,"Or you could row forward and I could row
backward."
271,CAMERON,271,I'd kick your ass.
272,TYLER,272,"We're genetically identical, so biology
and mathematics says we'd stay in one
place not allowing for the current or the
wind."
273,CAMERON,273,"Just row the boat.
26,
And the WINI{LEVOSS twins kick into full gear and open up an
even wider lead as we.
CUT. TO:"
274,CAMERON,274,"Two stacks of The Crimson, Harvard's student newspaper, get
dropped on the floor as TYLER and CAMERON walk by--their trays
loaded with mountains of eggs and pancakes and carbs.
Everyone knows and loves them in this 200 year old dining hall
and they wave and shout to a few people and whisper to a
couple of very pretty girls before taking a seat next to DIVYA
NARENDRA, a nice looking Indian student whose face is in a
copy of the Crimson."
275,CAMERON,275,What's up?
276,DIVYA,276,You guys hear about this?
277,CAMERON,277,What?
278,DIVYA,278,"Two nights ago a sophomore at Kirkland
crashed the computers."
279,CAMERON,279,Which computers?
280,DIVYA,280,"All of them. Be crashed the whole system.
TYLER picks up a copy-of the Crimson and begins reading while
his brother and DIVYA keep talking."
281,CAMERON,281,How?
282,DIVYA,282,"He set up a website where you vote on the
hotness of female Harvard undergrads.
What were we doing that none of us heard
about this?"
283,CAMERON,283,"I don't know. Rowing, going to class,
studying? How much activity was there on
this thing that he crashed the--"
284,"TYLER
(READING)",284,"22,000 votes. There were 22,000 hits,"
285,(MORE),285,27.
286,TYLER (CONT'D),286,"Cam, this guy hacked into the facebooks
of seven houses in two hours. He set up
the whole site in one night while he was
drunk."
287,CAMERON,287,"22,000 hits?"
288,TYLER,288,Yeah.
289,TYLER,289,He was blogging simultaneously. Divya?
290,DIVYA,290,I'm way ahead of you.
291,TYLER,291,This is our guy.
292,CUT TO:,292,"It's MARX and his LAWYERS again but this time on the other
side of the table are TYLER and CAMERON, DLVYA and the.i.r
lawyer, GAGE, whose family had first-class seats on the
Mayflower.
we' .l.]. be back and forth between the two deposition rooms a
lot,"
293,CAMERON,293,"(for the record)
Cameron Winklevoss. W-I-N-K-L-E-VWO-S-S.
Cameron's spelled the usual way."
294,TYLER,294,"(for the record)
Tyler. Winklevoss. Tyler's spelled the
usual way and my last name is the same as
my brother's."
295,CUT TO:,295,"MARK stands before a panel of ADMINISTRATORS as well as COX,
the systems manager who was woken up in the opening sequence."
296,ADMINISTRATOR,296,"Mr. Zuckerberg, this is an Administrative
Board hearing."
297,(MORE),297,"28,"
298,ADMINISTRATOR (CONT'D),298,"You're being accused of intentionally
breaching security, violating copyrights
and violating individual privacy by
creating the website, WWW.FACEMASH.COM.
You're also charged with being in
violation of the university's policy on
distribution of digitized images. Before
we begin with our questioning you're
allowed to make a statement. Would you
like to do so?"
299,"MARK
(BEAT)",299,"Uh...I've, you know, I've apologized in
the Crimson to the ABHW, to Fuerza Latina
and to any women at Harvard who might
have been insulted as I take it they were
by the things that have been said tome
in the last week. As for any charges
stemming from the breach of security, I
believe I deserve some sort of
recognition from this Ad Board."
300,"ADMINISTRATOR
(PAUSE)",300,I'm sorry?
301,MARK,301,Yes.
302,ADMINISTRATOR,302,I don't understand.
303,MARK,303,Which part?
304,ADMINISTRATOR,304,You believe you deserve recognition?
305,MARK,305,"I pointed-out some pretty gaping holes in
your system."
306,COX,306,"Excuse me, may I?"
307,ADMINISTRATOR,307,Yes.
308,COX,308,"Mr. Zuckerberg, I'm in charge of security
for all computers on the Harvard system.
I can assure you of its sophistication
and in fact it was that level of
sophistication that led us to you in less
four hours.
29."
309,MARK,309,Four hours?
310,COX,310,Yes sir.
311,MARE,311,"That would be impressive except the
algorithm I used was written on my dorm
room window. Keep up the great work."
312,CUT TO:,312,"As the heavy wooden door from the hearing slams shut behind
MARK. EDUARDO is waiting for him."
313,EDUARDO,313,Well?
314,MARK,314,"Six months academic probation.
They walk out onto--"
315,MARK,315,"EDU.ARDO
It could have been worse."
316,MARK,316,No it couldn't. They made me apologize.
317,EDUARDO,317,To who?
318,MARK,318,To them. Over and over.
319,EDUARDO,319,It's alright.
320,MARK,320,No.
321,EDUARDO,321,It's okay. You're fine.
322,"MARK
(PAUSE)",322,"I shouldn't have said the thing about the
farm animals. That was stupid. Everybody's
mad at me now.
30,"
323,EDUARDO,323,"Maybe, but at least everybody knows you
now."
324,CUT TO:,324,"MARX is in his Operating Systems class. This is considered the
hardest class at Harvard and MARK is one of the 50 students
with their laptops open as the professor takes them through an
impossibly difficult lesson,"
325,PROFESSOR,325,"So let's look at a sample problem:
Suppose we're given a computer with a 16-
bit virtual address and a page size of
256 bytes.
A GIRL scribbles something on a piece of paper. Then hands it
to the student next to her and nods that it should be passed
over to MARK. While that's happening--"
