,character,line #,line
45,CHARLOTTE,45,She hit me.
46,ALISON,46,Did you hit her?
47,SADIE,47,I did not.
48,ALISON,48,Make her happy.
49,(TO CHARLOTTE),49,It's okay.
50,SADIE,50,"It won't make her happy. She spilled
all the marbles on the floor."
51,ALISON,51,"Well, give her her marbles back."
52,JASON,52,"All right? Now, are you sure you
understand the terms of the bet?
`Cause this is serious."
53,MARTIN,53,"Oh, no.
KNOCKED UP - 5."
54,BEN,54,KNOCKED UP - 6.
55,JONAH,55,Yeah.
56,JASON,56,"Yeah, ka-ching. Ka-ching. Ka-ching."
57,JONAH,57,"Guys, let's start loggin', all right?
Charles Manson? Do you have any other
thoughts?"
58,MARTIN,58,"Good, awesome, let's start this off
with a bang. Jamie Lee Curtis. I got
an hour and ten minutes in ""Trading
Places."" Uh, both chesticles."
59,JAY,59,"Ah, I got something. A three-titted
alien from ""Total Recall?"""
60,JONAH,60,"Aw, she's not famous."
61,"JASON
(IMITATING SCHWARZENEGGER)",61,"""Damn it, Cohaagen, give the people
the air."""
62,RYAN SEACREST,62,"So if you want that perfect tan like
the stars, he's the one to see. We'll
be right back on ""E! News."" Stay with
us."
63,ALISON,63,"(into her headset)
Okay."
64,RYAN SEACREST,64,"Okay, is Jessica Simpson here yet?"
65,ALISON,65,Let me check.
66,RYAN SEACREST,66,Is she on her way?
67,ALISON,67,"Hey, guys?"
68,RYAN SEACREST,68,She's left her house?
69,ALISON,69,"(into her headset)
Okay, let me know when she's pulling
in."
70,(MORE),70,KNOCKED UP - 7.
71,ALISON,71,(into her headset)
72,RYAN SEACREST,72,KNOCKED UP - 8.
73,ALISON,73,"Want us to bring you anything? You
want some water?"
74,RYAN SEACREST,74,No.
75,ALISON,75,You want a cookie?
76,RYAN SEACREST,76,"Cookie, yeah, cookie. Thanks."
77,ALISON,77,"Okay, we'll get you a cookie."
78,RYAN SEACREST,78,I'm sorry I'm pissy.
79,JILL,79,Alison?
80,ALISON,80,Yeah?
81,JILL,81,"Jack and I need to see you in his
office."
82,JACK,82,"Thanks for coming in, Alison. Well, we
wanted to talk to you today because we
had a little debate on the conference
call with New York about you."
83,ALISON,83,You were talking about me?
84,JACK,84,"We were wondering aloud to one another
whether or not you would be good for
on-camera."
85,ALISON,85,What'd you decide?
86,JILL,86,"They decided that they like you. And
they would like to put you on camera."
87,ALISON,87,Really?
88,JILL,88,"I know. I was so surprised, too.
KNOCKED UP - 9."
89,JILL,89,KNOCKED UP - 10.
90,ALISON,90,Okay.
91,JILL,91,"You know, by, by eating less. We would
just like it if you...go home and step
on the scale and write down how much
you weigh and subtract it by, like,
twenty."
92,ALISON,92,Twenty.
93,JILL,93,And then weigh that much.
94,JACK,94,"Just remember, you've got it here,
you've got it here, and everybody's
going see you right there."
95,DEBBIE,95,Yay! That's so exciting!
96,ALISON,96,Yay!
97,DEBBIE,97,Oh my god!
98,(TO PETE),98,Hey!
99,PETE,99,Huh?
100,ALISON,100,I got a promotion.
101,PETE,101,"Oh, congratulations!"
102,ALISON,102,Thank you.
103,PETE,103,"Hey, maybe you can get your own place
now."
104,ALISON,104,"Oh, let's not get ahead of ourselves.
Yay!"
105,DEBBIE,105,Let's go celebrate.
106,ALISON,106,"Okay, let's do it.
KNOCKED UP - 11."
107,DEBBIE,107,Pete'll watch the kids?
108,PETE,108,"Yeah! We can watch ""Taxicab
Confessions."""
109,DEBBIE,109,What are you going to do?
110,ALISON,110,I don't know!
111,DEBBIE,111,I'm so excited.
112,ALISON,112,Yay!
113,DEBBIE,113,"I walked in on him masturbating one
night."
114,ALISON,114,"Ooh! Did you get the deer-in-the-
headlights look? Did he freeze or did
he finish?"
115,DEBBIE,115,"No, he tried to pretend like he wasn't
doing anything under the covers."
116,ALISON,116,"Oh, no!"
117,DEBBIE,117,"I buy these nice towels and he whacks
off into them."
118,ALISON,118,"""Deb and Pete forever"""
119,DEBBIE,119,"And once he does that into them once,
they're never soft ever again."
120,DEBBIE,120,"I can always tell if I'm looking good
based on whether or not we get in."
121,DEBBIE,121,KNOCKED UP - 12.
122,BOUNCER,122,Ladies?
123,ALISON,123,Guess we're looking good.
124,DEBBIE,124,"If I didn't get in, I would have lost
my shit."
125,BEN,125,"What's going on man? How long you
gonna make us wait out here, for
Christ's sake?"
126,JAY,126,Come on! What the fuck!
127,BEN,127,"You know what movie I just saw again
the other day which is fucking, like,
mind-blowing, and I haven't seen it
since it came out? ""Munich."""
128,JAY,128,"""Munich!"""
129,JONAH,129,"Dude, ""Munich"" fuckin' rules."
130,JAY,130,"""Munich"" is awesome!"
131,BEN,131,"That movie was Eric Bana kicking
fuckin' ass!"
132,BEN (CONT'D),132,"Dude, every movie with Jews, we're the
ones getting killed. ""Munich"" flips it
on its ear. We cappin' motherfuckers."
133,JONAH,133,"Not only killing, but fuckin', like,
takin' names."
134,BEN,134,"If any of us get laid tonight, it's
because of Eric Bana in ""Munich."""
135,JONAH,135,I agree with that.
136,JAY,136,"I agree.
KNOCKED UP - 13."
137,BEN,137,"You know what is not helping us get
laid? Is the shoe bomber, Richard
Reid, over here at our table. I like
your shoes."
138,JONAH,138,"How was ""Burning Man"" this year?"
139,BEN,139,"Fuck you guys, I'm glad I'm not
Jewish."
140,BEN (CONT'D),140,So are we.
141,MARTIN,141,Fine. Screw it.
142,BEN,142,"You weren't ""chosen"" for a reason."
143,JAY,143,Yeah. Ahh!
144,JASON,144,Ohh!!!
145,DEBBIE,145,"It's like everyone in here is twelve
years old."
146,DEBBIE (CONT'D),146,Am I too old to be here?
147,ALISON,147,What?
148,DEBBIE,148,Am I too old to be here?
149,ALISON,149,"No, of course not."
150,DEBBIE,150,Does it look weird that I'm here?
151,ALISON,151,"No, not at all."
152,DEBBIE,152,Am I hotter than these little bitches?
153,ALISON,153,Yes! You look amazing.
154,DEBBIE,154,"Guys in here would fuck me, right?
KNOCKED UP - 14."
155,ALISON,155,Yes.
156,DEBBIE,156,"That's weird to say, but, it makes me
feel better."
157,ALISON,157,You look hot.
158,DEBBIE,158,I believe you.
159,ALISON,159,I'm getting us drinks.
160,BEN,160,"Yo, a beer over here, please? You're
gonna be embarrassed when you realize
I'm Wilmer Valderrama. God."
161,ALISON,161,"(to the Bartender)
Oh, Hey! Excuse me!"
162,BEN,162,"He's literally ignoring this entire
half of the bar. Don't even bother."
163,ALISON,163,"Yeah, awesome."
164,BEN,164,"A beer over here, please? He looked at
us! Did you see that?"
165,ALISON,165,"Yeah, that was rough."
166,BEN,166,"And if you can't get service, what am
I gonna do, you know?"
167,ALISON,167,Great. It's going to be that night.
168,BEN,168,"Okay, you want a beer?"
169,ALISON,169,Yeah.
170,BEN,170,"Just observe.
KNOCKED UP - 15."
171,BEN,171,"BEN (CONT'D) (cont'd)
There you go."
172,BARTENDER,172,"Come on, man!"
173,BEN,173,"Here you go! For your trouble! Thank
you."
174,BEN,174,BEN (CONT'D) (cont'd)
175,(TO ALISON),175,There you go.
176,ALISON,176,Thank you.
177,BEN,177,"Okay, enjoy it."
178,ALISON,178,Are you sure?
179,BEN,179,"I'm sure. I tried that once before at
The Comedy Store and I got punched in
the ear."
180,ALISON,180,"Thanks a lot, Oh, fuck, fuck! I'm
supposed to get one for my sister."
181,BEN,181,"Oh, here, take mine."
182,ALISON,182,"No, that's okay. I'll wait. I'll,
he'll get me--"
183,"BEN
(INTERRUPTING)",183,"Please, I very rarely look cool. This
is a big moment for me. Just take it."
184,ALISON,184,Thank you. Awesome.
185,BEN,185,No problem.
186,ALISON,186,I'm Alison.
187,BEN,187,I'm Ben.
188,BEN,188,KNOCKED UP - 16.
189,ALISON,189,"Well, have a great night."
190,BEN,190,"Okay, you too. Have a--"
191,ALISON,191,Thanks for the beer.
192,BEN,192,"Okay, enjoy, be nice to them."
193,ALISON,193,Bye. Thanks again.
194,BEN,194,I'll see ya later.
195,(TO HIMSELF),195,"No, I won't, `cause I'm a pussy."
196,JASON,196,"What's up, daddy?"
197,BEN,197,"That girl. She, she totally gave me an
opening, man, and I locked up. I just
want to get shit-faced, though, you
know? I'll just jerk it later. It's
cool."
198,JASON,198,"Are you fuckin' crazy, man? She
looks...smart. Who's that she's
sitting with?"
199,BEN,199,It's her sister.
200,JASON,200,Her sister?
201,BEN,201,Yeah.
202,JASON,202,"Dude, it's the dream. What are we
doin' standing here man? Let's go.
Come on, follow me."
203,(TO MARTIN),203,You stay here.
204,MARTIN,204,Why?
205,JASON,205,"`Cause your face looks like a vagina.
KNOCKED UP - 17."
206,MARTIN,206,Dick!
207,JASON,207,"Hey, which one's the sister?"
208,JONAH,208,"Hey, Crockett. You still partyin' with
Tubbs these days?"
209,MARTIN,209,"Come on, man. I'm getting it from all
angles here. I don't like it anymore."
210,JONAH,210,"I know, I don't either. Was it weird
when you changed your name from Cat
Stevens to Yusuf Islam?"
211,MARTIN,211,"Yeah, it was really awkward."
212,JONAH,212,"All right, man. I got to take off. See
ya, ""Scorsese on coke."""
213,MARTIN,213,What's that?
214,JAY,214,"Chewbacca. It's, you know, it's
Chewie."
215,MARTIN,215,"Oh, another beard joke."
216,JAY,216,Fuck.
217,MARTIN,217,Fuckin' hilarious!
218,BEN,218,Hey.
219,ALISON,219,Hey.
220,BEN,220,"Hi, this is my friend, Jason. I just
wanted to see how my beers were doin'."
221,ALISON,221,"This is my sister, Debbie.
KNOCKED UP - 18."
222,BEN,222,"Oh, hi, I'm Ben."
223,DEBBIE,223,"Hi, Ben?"
224,BEN,224,Yes.
225,DEBBIE,225,Nice to meet you.
226,JASON,226,How ya doin'?
227,DEBBIE,227,"Good, how are you?"
228,JASON,228,Just trying not to stare.
229,ALISON,229,She's married.
230,"DEBBIE
(TO ALISON)",230,Why do you have to say that?
231,ALISON,231,What?
232,JASON,232,It's a shame. You're beautiful.
233,DEBBIE,233,Thank you.
234,ALISON,234,"She has two kids, too."
235,DEBBIE,235,Shut up!
236,ALISON,236,What? It's nothing to be ashamed of.
237,BEN,237,"You think that's gonna stop him from
hitting on her? It's not, at all."
238,JASON,238,I love kids.
239,DEBBIE,239,Really?
240,JASON,240,"Yeah, absolutely."
241,JASON,241,KNOCKED UP - 19.
242,DEBBIE,242,"Excuse me.
(into the phone)
Hello?"
243,BEN,243,Cool phone.
244,ALISON,244,"Yeah, she's got a really cool phone."
245,DEBBIE,245,"(into the phone)
What? Is it a rash or is it the
chicken pox? I don't know! Google it.
Okay. All right, bye.
(to Alison et al)
I got to go. Sadie might have the
chicken pox."
246,JASON,246,"I had the chicken pox three times. I
have no immunity to it."
247,BEN,247,"We don't have the heart to tell him
it's herpes."
248,JASON,248,It's not herpes if it's everywhere.
249,"DEBBIE
(TO ALISON)",249,Are you coming?
250,ALISON,250,"Um, uh, you know, I'm all dressed, so
I'll just hang out."
251,DEBBIE,251,Really?
252,ALISON,252,"Yeah, I'll take a cab home."
253,DEBBIE,253,Be safe.
254,ALISON,254,I will.
255,JASON,255,"Bye, lovely."
256,DEBBIE,256,Bye.
257,JASON,257,"All right, I'm gonna let you two get
to know each other.
KNOCKED UP - 20."
258,JASON,258,"Ben and Alison talking, dancing and drinking."
259,BEN,259,Cheers.
260,ALISON,260,Cheers.
261,BEN,261,"To you.
Ben and Alison take pictures of each other with their cell"
262,ALISON,262,"No, no. You know, the like,
Entertainment News channel?"
263,BEN,263,"Oh, E!"
264,ALISON,264,"E!
Ben and Alison dance, clearly pretty drunk now. We see Ben's"
265,JONAH,265,"Dude, I think he's doing the dice
thing too much."
266,JAY,266,"That's really all he's got.
Alison and Ben take another shot. Alison runs her fingers through"
267,ALISON,267,"I love your curly hair! It's so great.
Do you, like, use product or anything?
You put anything in it?"
268,BEN,268,"I use Jew. You want to get out of
here?"
269,ALISON,269,"Yeah, let's go. We can go hang out at
my place?"
270,BEN,270,"Yes, uh, uh, uh..."
271,ALISON,271,I'll show you my audition tape.
272,BEN,272,"Wicked.
KNOCKED UP - 21."
273,ALISON,273,It's really funny.
274,BEN,274,"Okay, I'm really excited to watch
that."
275,BEN,275,We should get a cab.
276,BEN,276,This is a big yard!
277,ALISON,277,Shh!
278,BEN,278,"Let's go swimming right now. Let's
just do that."
279,ALISON,279,No.
280,BEN,280,I'm doin'-- Whoo!
281,BEN,281,You're prettier than I am.
282,ALISON,282,Do you have a condom?
283,BEN,283,I do.
284,ALISON,284,Okay.
285,BEN,285,"It's in my pants. I have a condom.
KNOCKED UP - 22."
286,ALISON,286,Okay.
287,BEN,287,I'll get it.
288,BEN (CONT'D),288,Man.
289,BEN (CONT'D),289,Come on.
290,ALISON,290,Hurry up.
291,BEN,291,"(to the condom)
Stupid fucker."
292,ALISON,292,What are you doing?
293,BEN,293,"I almost got it. Just give me a
second."
294,ALISON,294,"Oh, God, just do it already!"
295,BEN,295,Okay.
296,BEN (CONT'D),296,"Good thing I'm drunk. This is lasting
forever."
297,ALISON,297,"Yeah, it's awesome."
298,BEN,298,I just doubled my record time.
299,(BEAT),299,I'm sorry I'm sweating on you.
300,ALISON,300,"Okay, just stop taking."
301,ALISON,301,KNOCKED UP - 23.
302,BEN,302,"Fuck off, Martin. I said, fuck off
Martin."
303,ALISON,303,Hi.
304,BEN,304,Oh. Hey.
305,ALISON,305,Hey.
306,BEN,306,I'm naked.
307,ALISON,307,Yeah.
308,"BEN
(WHISPERING)",308,Did we have sex?
309,ALISON,309,Yes.
310,BEN,310,Nice.
311,(BEAT),311,What time is it?
312,ALISON,312,Seven-thirty.
313,BEN,313,"Why the fuck are we awake? Let's go
back to sleep."
314,ALISON,314,I have to go to work.
315,BEN,315,Really?
316,ALISON,316,"Do you need to get to work or
anything?"
317,BEN,317,"No work today. Do you want to get
breakfast?"
318,ALISON,318,"Okay.
KNOCKED UP - 24."
319,ALISON,319,`Morning.
320,PETE,320,Good morning Alison.
321,BEN,321,"I'm Ben. What's happenin', man?"
322,PETE,322,Ben.
323,BEN,323,How's it goin'?
324,"PETE
(PLAYFULLY)",324,"Ah, to be young."
325,ALISON,325,Stop it.
326,PETE,326,You stop it.
327,ALISON,327,See ya later.
328,BEN,328,All righty.
329,PETE,329,See ya later. Enjoy the day.
330,(TO CHARLOTTE),330,Never do what they did.
331,CHARLOTTE,331,I'm gonna do it.
332,PETE,332,"You are? Uh-oh. Someone's getting home-
schooled."
333,BEN,333,"Whew. I just yacked, something nasty.
I feel way better, though. I think
that's the secret. You just gotta
puke. Did you puke?"
334,ALISON,334,"No.
KNOCKED UP - 25."
335,BEN,335,KNOCKED UP - 26.
336,BEN,336,KNOCKED UP - 27.
337,ALISON,337,KNOCKED UP - 28.
338,BEN,338,Awesome. Can I get your number?
339,BEN (CONT'D),339,"We had fun, right? We should hook up
again."
340,ALISON,340,"I'm gonna give you my card because
that'll be the best way..."
341,BEN,341,"If you want to contact me, I don't
have a cell right now because of
payment complications, but you can
email me at the web page, I check it.
It's Ben at flesh of the stars, one
word, dot com."
342,BEN (CONT'D),342,"So, awesome."
343,ALISON,343,All right then. Nice to meet you.
344,ALISON (CONT'D),344,Take care.
345,BEN,345,"Okay, uh, see ya."
346,BEN (CONT'D),346,Bye!
347,(TO HIMSELF),347,"That was fuckin' brutal. Yeah, that
was brutal."
348,ALISON,348,"Hi, I'm Alison Scott and we're here
today with James Franco from ""Spider
Man."""
349,ALISON (CONT'D),349,How are you?
350,JAMES FRANCO,350,"Great.
KNOCKED UP - 29."
351,ALISON,351,Thanks for coming.
352,JAMES FRANCO,352,Of course.
353,ALISON,353,"Tell me, were you a big fan..."
354,ALISON (CONT'D),354,"...I'm sorry, let me take that again."
355,JAMES FRANCO,355,Okay.
356,ALISON,356,"Tell me, were you a big fan of the
comic books growing up?"
357,JAMES FRANCO,357,"No, actually, I didn't read any of the
comic books until I got the movie."
358,JAMES FRANCO,358,"JAMES FRANCO (cont'd)
Are you okay?"
359,ALISON,359,"Uh-huh. Yeah, just, what about the
comic books? Keep talking."
360,JAMES FRANCO,360,"Like I said I really wasn't into them,
but now that I did the research, I
think they're pretty amazing."
361,JAMES FRANCO,361,"JAMES FRANCO (cont'd)
What the fuck?"
362,BRENT,362,"Is that the sound of you puking?
JAMES FRANCO (ON TV MONITOR)
If this is one of those fuckin' joke
shows, I'm not into it."
363,BRENT,363,We should put this on YouTube.
364,ALISON,364,"Shut up.
KNOCKED UP - 30."
365,BRENT,365,This is hilarious.
366,ALISON,366,You're an asshole.
367,BRENT,367,"Look how sweaty you are. You look like
Dom DeLuise."
368,ALISON,368,"I don't need to see it again. It's
gonna make me throw up."
369,BRENT,369,You look like Jabba the Hutt dying.
370,ALISON,370,You're such an asshole.
371,BRENT,371,"I'm just jerking your chain. I'll fix
this. No problem."
372,ALISON,372,"Yeah, maybe if you can just edit this
out and we can re--"
373,ALISON (CONT'D),373,--we can reshoot my questions.
374,BRENT,374,What's up?
375,BRENT,375,"BRENT (CONT'D) (cont'd)
Whoa, whoa, whoa, no, no, no. Over
here. Not on the mixing board, not on
the mixing board."
376,BRENT (CONT'D),376,Are you okay?
377,ALISON,377,Oh my god. Oh my god.
378,BRENT,378,Are you sick?
379,ALISON,379,I don't know.
380,BRENT,380,"What'd you eat?
KNOCKED UP - 31."
381,ALISON,381,I haven't eaten today yet.
382,BRENT,382,You haven't eaten yet?
383,ALISON,383,Do you have a napkin or something?
384,BRENT,384,"Here, here. What do you have, like the
flu?"
385,ALISON,385,I don't know.
386,BRENT,386,"God, I hope you're not pregnant."
387,ALISON,387,"It's impossible. You have to have sex
to get pregnant."
388,BRENT,388,"(into the phone)
B.K. It's Brent Master Five. Alison
just puked. Dude, that's what I said.
She's probably pregnant, right?"
389,ALISON,389,"Oh, shit."
390,BRENT,390,"(into the phone)
How does she look right now? She looks
like she just realized that she's
pregnant."
391,ALISON,391,"No, I can't be pregnant. Right? That
was what, eight weeks ago?"
392,DEBBIE,392,Did you miss your period?
393,ALISON,393,"No. Wait. I don't know. Shit. I don't
know. I can't remember. I was, I mean,
I've been really stressed at work. I
can't remember my last period."
394,DEBBIE,394,"Are you the lady who doesn't realize
she's pregnant until she's sitting on
the toilet and a kid pops out?
KNOCKED UP - 32."
395,ALISON,395,"Can you not joke right now? Don't joke
right now. This is really serious."
396,DEBBIE,396,Did I meet him?
397,ALISON,397,"Yeah. You know, he was kind of like
medium height, sort of...chubby.
Blonde, curly hair. Remember?"
398,DEBBIE,398,With the man boobs.
399,ALISON,399,"Yes! Here, I have this thing of him on
my phone."
400,ALISON,400,"BEN (ON PHONE VIDEO)
Hey! I live in your phone! This is the
best night of my life! I gotta pee."
401,DEBBIE,401,Oh god. How did this happen?
402,ALISON,402,"Oh, shit."
403,DEBBIE,403,Well there's only one way to find out.
404,DEBBIE,404,"They're here! Here they are! Over
here!"
405,ALISON,405,"Okay. ""Positive Choice."""
406,DEBBIE,406,"""Easy, One, Two, Three."""
407,ALISON,407,Here. Hurry up now. Come on.
408,ALISON,408,KNOCKED UP - 33.
409,ALISON (CONT'D),409,Get more! Get me a few more!
410,DEBBIE,410,"Did you try the ""Ova-Sure?"""
411,ALISON,411,"I'm dripping, I'm dripping. Wait."
412,DEBBIE,412,"Good! A smiley face! Oh, I think
that's bad."
413,ALISON,413,How long does this one take?
414,DEBBIE,414,"These can't all be positive. Let me
try one."
415,ALISON,415,"God, you really had to pee."
416,DEBBIE,416,What is this? What the hell is this?
417,ALISON,417,I think you picked up the wrong one.
418,DEBBIE,418,Fuck. That scared me. That would suck.
419,DEBBIE (CONT'D),419,I'm sorry. That scared me.
420,ALISON,420,It's gonna be fine. Right?
421,ALISON,421,"ALISON (CONT'D) (cont'd)
Right?"
422,DEBBIE,422,"Of course it will be fine. It's gonna
be fine.
KNOCKED UP - 34."
423,ALISON,423,Shit.
424,DEBBIE,424,You just need to call him.
425,ALISON,425,"Maybe I don't need to call him until
after I see the doctor."
426,DEBBIE,426,You need to call.
427,ALISON,427,"I don't want to call him. I don't need
to call him."
428,DEBBIE,428,You should call.
429,ALISON,429,"I can't call him anyway. He doesn't
even have a phone. He didn't even have
a number to give me."
430,DEBBIE,430,He doesn't have a phone?
431,ALISON,431,Said some kind of billing issue.
432,DEBBIE,432,"He can't afford a phone? Sadie has a
phone."
433,ALISON,433,"Shit, you're right. I got to call. I
don't know. I'm gonna have to look him
up on his stupid website."
434,DEBBIE,434,What kind of website does he have?
435,DEBBIE,435,"He spelling ""coming"" wrong. Oh it's
""cum."" That's gross."
436,ALISON,436,"Just go to ""Contact Us."""
437,DEBBIE,437,Ben?
438,ALISON,438,Yeah.
439,ALISON,439,KNOCKED UP - 35.
440,DEBBIE,440,"""What is your number? I need to speak
with you right away."" Send?"
441,ALISON,441,Yep.
442,DEBBIE,442,You're sure?
443,ALISON,443,Yeah.
444,JAY,444,I love weed.
445,JONAH,445,"I could smoke weed every second of
every day."
446,BEN,446,"(through the mask)
Jay, I am your stoner."
447,JASON,447,"Hey, Benjamin?"
448,BEN,448,Yeah.
449,JASON,449,"""Flesh of the Stars"" just got an e-
mail."
450,BEN,450,Really?
451,JASON,451,Would you like me to read it to you?
452,BEN,452,"Yeah, sure."
453,JASON,453,"""Ben, what is your number? I need to
speak to you right away. Alison Scott""
BEN, JASON & JONAH
Ohhhhhh!"
454,BEN,454,"Shit! Someone wants seconds, mama!
KNOCKED UP - 36."
455,JASON,455,"""Looking forward to speaking with
you."""
456,BEN,456,"Yeah. Do one of those smiley faces at
the end. Fuckin' A. Those are sexy."
457,JASON,457,Sent.
458,BEN,458,Uh-oh!
459,JAY,459,Somebody wants another piece!
460,BEN,460,Shhh....
461,"JAY
(WHISPERING)",461,"Booty, booty, booty call."
462,BEN,462,"(into the phone)
Hello?"
463,ALISON,463,"(into the phone)
Hi, Ben, this is Alison. I don't know
if you remember me."
464,BEN,464,"(into the phone)
Oh, yeah, Alison. What's up?"
465,JONAH,465,She like-a the way your dick tastes.
466,ALISON,466,"(into the phone)
I actually was just wondering if maybe
you, wanted to get together, like
tomorrow night?
KNOCKED UP - 37."
467,BEN,467,"(into the phone)
I've been meaning to call you so we
could hook up again. You know what I'm
sayin'?"
468,ALISON,468,"(into the phone)
Let's meet up maybe tomorrow night?
You wanna just grab some dinner?"
469,BEN,469,"(into the phone)
Why not? Meeting of minds sounds good.
What do you say Geisha House,
Hollywood, nine o'clock?"
470,ALISON,470,"(into the phone)
Sure. That's cool. Can we make it more
like six, though? I'd like to keep it
early."
471,BEN,471,"(into the phone)
Six o'clock. Beat the rush. Yeah,
leave more time for afterwards.
Dessert. Sweet."
472,ALISON,472,"(into the phone)
Okay. I'll just meet you there, then,
at six."
473,BEN,473,"(into the phone)
I'll see you there. Take care. Peace."
474,ALISON,474,"Oh, shit."
475,BEN,475,I'm gonna get laid mother fuckers!
476,BEN,476,"Nice place, huh?"
477,ALISON,477,It's really nice.
478,BEN,478,"Sorry it took so long to get a table.
I didn't realize you needed a
reservation.
KNOCKED UP - 38."
479,BEN,479,KNOCKED UP - 39.
480,BEN,480,KNOCKED UP - 40.
481,BEN,481,KNOCKED UP - 41.
482,ALISON,482,"I am going to the doctor next
week...and I thought you could come
with me to the gynecologist."
483,BEN,483,"So you haven't seen him, though?"
484,ALISON,484,No.
485,BEN,485,So you don't know if you're pregnant.
486,ALISON,486,"Well, I'm not a hundred percent sure."
487,BEN,487,"You're not a hundred percent sure. I
bet you're not pregnant."
488,BEN,488,"DR. PELLAGRINO'S NURSE
Alison Scott?"
489,ALISON,489,"Yeah, yeah."
490,(TO BEN),490,Come on.
491,BEN,491,I'm supposed to go?
492,ALISON,492,Yes.
493,ALISON,493,"DR. PELLAGRINO
Hello. My name is Thomas Pellagrino."
494,BEN,494,"I'm Ben Stone.
DR. PELLAGRINO
Hi, there, champ. And you must be
Debbie's sister...Alice."
495,ALISON,495,"Alison.
DR. PELLAGRINO
Hi. How are ya?
KNOCKED UP - 42."
496,ALISON,496,"Good.
DR. PELLAGRINO
So, what can I help you with today,
Mister and Mrs. Stone?"
497,ALISON,497,"I took a home pregnancy test and it
said I was pregnant, so here we are.
DR. PELLAGRINO
Let's have a look. Legs up."
498,BEN,498,"Nice office.
DR. PELLAGRINO
Thank you."
499,BEN,499,"DR. PELLAGRINO(cont'd)
Well, you do look a lot like your
sister."
500,BEN,500,"DR. PELLAGRINO(cont'd)
This is gonna be cold."
501,(TO BEN),501,And you're next. I'm just kidding.
502,(TO BEN),502,"DR. PELLAGRINO (CONT'D) (cont'd)
There's the cervix. And the uterus.
See that? That dark sac there, that's
the amniotic sac. And right there, in
the middle is the embryo. Do you see
that flicker? You know what that is?
That's the heartbeat. Yeah, it looks
like you are pregnant. About eight or
nine weeks, I'd say. Congratulations."
503,ALISON,503,"That, that's it?
DR. PELLAGRINO
Yep. Take good care of it. Now the fun
part starts. Let me make a picture for
ya, huh? That'll be fun."
504,ALISON,504,"DR. PELLAGRINO (CONT'D) (cont'd)
Well, I'll meet ya in my office. I'll
give ya a little time alone, there.
KNOCKED UP - 43."
505,BEN,505,"Oh, God. It's okay."
506,JONAH,506,"I can't fuckin' believe you didn't
wear a bag! Who does that?!"
507,JASON,507,"Why did we go to Costco and buy a
year's supply of condoms if you
weren't gonna use `em, man?"
508,JONAH,508,"I can't believe you did this. You
fucked everything up."
509,JASON,509,"Look, the real point is not to get
yourself in this position. That's what
you have to realize. You gotta know
all the tricks. Like, for example, if
a woman's on top, she can't get
pregnant. It's just gravity."
510,JONAH,510,Everyone knows that.
511,JASON,511,What goes up must come down.
512,JAY,512,"I think it's awesome that you're gonna
have a kid, man. Think of it like
this. It's just an excuse to play with
all your old toys again."
513,JONAH,513,"You know what I think you should do?
Take care of it."
