,character,line #,line
97,NIGEL(CONT'D),97,"Welcome to the dollhouse, Baby."
98,MIRANDA,98,"Is there a reason my coffee is not
here? Was I unclear in some way?"
99,EMILY,99,"I hope you know this is a very
difficult job for which you are
totally wrong and if you mess up MY
head is on the chopping block."
100,EMILY (CONT'D),100,"Okay, first of all, you and I answer
the phones. The phone MUST be answered
every single time it rings."
101,EMILY (CONT'D),101,"Phones roll to voicemail, she gets
very upset. If I'm not here, you are
chained to this desk."
102,ANDY,102,"What if the building's on fire or my
appendix explodes or something?"
103,EMILY,103,"One time an assistant left the desk
because she sliced her hand open with
a letter opener. Miranda missed
Lagerfeld right before he boarded a 17
hour flight to Australia. She now
works at TV Guide."
104,ANDY,104,Man the desk at all times. Got it.
105,EMILY,105,"Miranda Priestly's office. She's not
available. I'll tell her you called.
Yet again."
106,EMILY,106,"Remember, you and I have totally
different jobs. You run errands, you
get coffee, etcetera. I am in charge
of her schedule, her expenses, her
appointments. And, most importantly..."
107,EMILY,107,"I get to go with her to Paris for
Fashion Week in the fall."
108,EMILY (CONT'D),108,"I get to wear couture, go to all the
shows, all the parties, meet all the
designers. It's divine."
109,EMILY (CONT'D),109,"Okay, stay here. I'm going to the art
department to give them the Book."
110,EMILY (CONT'D),110,"The Book is a mock-up of everything in
the current issue. We deliver it to
Miranda's apartment every night and
she returns it in the morning with her
notes. The second assistant is
supposed to do it, but Miranda is very
private and doesn't like strangers
going to her house. So until she
decides you're not a psycho, I get the
lovely task of waiting around for the
Book."
111,ANDY,111,How do I prove I'm not a psycho?
112,EMILY,112,I have no idea.
113,ANDY,113,Wait. What do I do if--
114,ANDY (CONT'D),114,Oh no.
115,ANDY (CONT'D),115,Mrs. Priestly's office.
116,ANDY (CONT'D),116,"That's what I meant. Miranda
Priestly's office."
117,ANDY (CONT'D),117,"She's in a meeting. Can I take
message? I'm sorry. Can you spell
Gabbana--"
118,ANDY (CONT'D),118,Guess not.
119,JOCELYN,119,"Run-through at 3, shoot 8 am tomorrow.
Of course. No problem."
120,JOCELYN (CONT'D),120,"Who the hell does she think I am,
Houdini?"
121,ANDY,121,"Hi, I'm Andy, I'm the new--"
122,JOCELYN,122,"Great. Fantastic. If you'll excuse me,
I gotta go pull a bunch of fringe
purses out of my ass."
123,NIGEL,123,I guessed 8 1/2.
124,ANDY,124,"That's very nice of you, but I don't
need those. Miranda hired me. She
knows what I look like."
125,NIGEL,125,Do you?
126,MIRANDA,126,Emily!
127,MIRANDA (CONT'D),127,Emily!
128,NIGEL,128,She means you.
129,NIGEL,129,Go.
130,MIRANDA,130,"It's too dark. I can't see any of the
clothes..."
131,PAUL,131,"...I think he intended to use shadow
to show the contours of the..."
132,MIRANDA,132,"And what is this? I want the title of
the layout to bleed over the left side
of the photo..."
133,PAUL,133,"I see, well, we needed room for the
typeface to pick up the lines of the
dress, which is cut on the bias, so
we..."
134,MIRANDA,134,"No, no, no. That's not what I want. I
made that abundantly clear..."
135,MIRANDA (CONT'D),135,"There you are, Emily. How many times
do I have to scream your name?"
136,ANDY,136,"Actually, it's Andy."
137,ANDY (CONT'D),137,"My name is Andy. Andrea, but people
call me Andy."
138,MIRANDA,138,"What a fantastic story. So
entertaining and full of useful
information."
139,MIRANDA (CONT'D),139,"I need ten or fifteen skirts from
Calvin Klein..."
140,ANDY,140,What kind of--
141,MIRANDA,141,"Please bore someone else with your
questions. Make sure we can get Pier
59 at 8 am tomorrow... Remind Jocelyn
I want to see a few of those satchels
Marc is doing in the pony... And tell
Simone I'll take Frankie if Maggie is
not available tomorrow... And did
Demarchelier confirm?"
142,ANDY,142,Demar--
143,MIRANDA,143,Get him on the phone.
144,MIRANDA (CONT'D),144,And Emily.
145,ANDY,145,Yes?
146,MIRANDA,146,Do you have Demarchelier?
147,ANDY,147,Demarchelier... Demarchelier...
148,EMILY,148,I have Miranda Priestly calling.
149,EMILY,149,I have Patrick.
150,ANDY,150,"She called me in and asked me about
Pier 59. She said something about
Simone and Frankie and someone else.
And she needs skirts from Calvin
Klein. I think that's the most
important thing, but I couldn't tell.
Oh, and there was something about a
pony."
151,EMILY,151,Did she say which skirts?
152,EMILY,152,Did she say what kind?
153,EMILY,153,Color? Shape? Fabric?
154,ANDY,154,"I tried to ask her, but--"
155,EMILY,155,You never ask Miranda. Anything.
156,EMILY,156,"All right, I'll take care of the other
stuff. You go to Calvin Klein."
157,ANDY,157,Me?
158,EMILY,158,"I'm sorry. Do you have a prior
commitment? Is there some hideous
pants convention?"
159,ANDY,159,"So I just, what, go down to the Calvin
Klein store and ask them--"
160,EMILY,160,You're not going to the store.
161,ANDY,161,"Of course not. I'm going... to his
house."
162,EMILY,162,"You are catching on quickly. We always
send assistants to a designer's home
on their very first day. You're going
to his showroom. I'll give you the
address."
163,ANDY,163,"Sorry. Got it. What's the nearest
subway stop?"
164,EMILY,164,"Good God. You do not. Under any
circumstances. Take public
transportation."
165,ROY,165,Miranda's new assistant. Congrats.
166,ANDY,166,Thanks.
167,ROY,167,You know--
168,ANDY,168,"You're going to say a million girls
would kill for my job."
169,ROY,169,"Actually, I was going to say those
Jelly Beans are seven years old."
170,MIRANDA (O.S.),170,Are you there?
171,ANDY,171,"I'm about to walk in. I'll call you as
soon as--"
172,EMILY (O.S.),172,"While you're out... Miranda needs you
to go to Hermes and pick up twenty
five scarves we ordered for her.
Cassidy forgot her homework at Dalton,
pick that up. And Miranda went out to
meet with Meisel, she'll want more
Starbucks when she gets back."
173,LIZ,173,"You must be new. Congratulations.
People would KILL for your job. I
would. I love Miranda. She's such an
icon. I've dealt with her a couple
times, but I'm sure she doesn't
remember."
174,EMILY,174,"Oh my God. What took you so long? I
have to pee."
175,ANDY,175,You haven't peed since I left?
176,EMILY,176,You do the coat.
177,EMILY (CONT'D),177,"Now, be prepared. The run-through is
at 12:30 and people are panicking, so
the phone is going to be ringing off
the hook."
178,ANDY,178,The run-through. Right.
179,EMILY,179,"The editors bring in options for a
shoot and Miranda chooses. She chooses
every single thing in every single
issue. Run-throughs are a huge deal."
180,ANDY,180,Is it always like this?
181,EMILY,181,No. Sometimes it's busy.
182,EMILY (CONT'D),182,"After the loo, Serena and I are going
to lunch."
183,EMILY (CONT'D),183,This is her. The new me.
184,EMILY (CONT'D),184,I told you.
185,SERENA,185,I thought you were kidding.
186,EMILY,186,"Oh, no. I was quite serious."
187,EMILY (CONT'D),187,"I get twenty minutes for lunch, you
get fifteen. When I come back, you can
go."
188,ANDY,188,You eat lunch?
189,NIGEL,189,Corn chowder. Interesting choice.
190,NIGEL (CONT'D),190,"You do know that cellulite is one of
the ingredients of corn chowder."
191,ANDY,191,None of the girls here eat anything?
192,NIGEL,192,"Not since 2 became the new 4 and 0
became the new 2."
193,ANDY,193,I'm a 6.
194,NIGEL,194,Which is the new 14.
195,NIGEL (CONT'D),195,"Something tells me you've got more
polyblend where that came from."
196,ANDY,196,"Okay. You think my clothes are
hideous. I get it, okay?"
197,ANDY (CONT'D),197,"But I'm not going to be working in
fashion forever. I don't see any
reason to change everything about
myself because I have this job."
198,NIGEL,198,"You're right. That's what this multi-
million dollar industry is all about.
Inner beauty."
199,NIGEL (CONT'D),199,"Miranda wants us upstairs. Chairman's
on his way down to her office."
200,NIGEL,200,Mr. Ravitz.
201,IRV,201,Nigel.    Issue going well?
202,NIGEL,202,Our biggest September ever.
203,IRV,203,"Great. I heard Miranda killed Autumn
Jackets and pulled up the Sedona
shoot. What's that costing me?"
204,NIGEL,204,"About 300,000."
205,IRV,205,"Must have been some lousy Jackets.
But I'm sure she knows what she's
doing."
206,NIGEL,206,Always.
207,IRV,207,Irv Ravitz.
208,NIGEL,208,"I'm sorry... this is Andy Sachs,
Miranda's new assistant."
209,IRV,209,"Congratulations, young lady. A
million girls would kill for that job."
210,NIGEL,210,"Chairman of Elias Clarke. You know
what they say, tiny man, huge ego."
211,NIGEL,211,We should have taken the stairs.
212,MIRANDA,212,"No... No... No... I swear I don't
understand why it's so difficult for
you to pull together a decent run-
through. You had hours to prepare..."
213,MIRANDA,213,Where are all the advertisers?
214,LUCIA,214,"We have some pieces from Banana
Republic and--"
215,MIRANDA,215,We need more.
216,MIRANDA (CONT'D),216,What do you think?
217,NIGEL,217,"You know me. A full ballerina skirt
with a hint of saloon and I'm on
board."
218,MIRANDA,218,Is it too much like the--
219,NIGEL,219,"--LaCroix from July? I thought of
that, but with the right accessories,
it could work..."
220,MIRANDA,220,Where are the belts for this skirt?
221,JOCELYN,221,Tough call. They're so different.
222,MIRANDA,222,Is something funny?
223,ANDY,223,"No, no, no. It's just..."
224,ANDY (CONT'D),224,"It's just that both of those belts
look the same to me. I'm still
learning about this stuff, so--"
225,MIRANDA,225,"This... stuff? Okay. I understand. You
think this has nothing to do with you.
You go to your closet and select, say,
that lumpy blue sweater because you're
trying to tell the world that you take
yourself too seriously to care about
what's on your body. What you don't
know is that your sweater is not blue.
It's not even sky blue. It's cerulean.
You also don't know that in 2002, De
La Renta did a collection of cerulean
gowns, Yves St. Laurent showed a
cerulean military jacket, Dolce did
skirts with cerulean beads, and in our
September issue we did the definitive
layout on the color. Cerulean quickly
appeared in eight other major
collections, then the secondary and
department store lines and then
trickled down to some lovely Casual
Corner, where you no doubt stumbled on
it."
226,MIRANDA (CONT'D),226,"That color is worth millions of
dollars and many jobs. And here you
are, thinking you've made a choice
that exempts you from the fashion
industry. In truth, you are wearing a
sweater that was selected for you by
the people in this room. From a pile
of stuff."
227,MIRANDA (CONT'D),227,That's all.
228,ANDY,228,"You should have seen the look she gave
me. I thought the flesh was going to
melt off her face."
229,ANDY (CONT'D),229,"It's not funny. She could be the most
horrendous person I've ever met. She's
not happy unless everyone around her
is panicked, nauseous or suicidal. And
all the Clackers just WORSHIP her..."
230,ANDY (CONT'D),230,"They call them Clackers. Their
stilettos in the marble lobby...
clack, clack, clack..."
231,ANDY (CONT'D),231,"And they all act like they're curing
cancer or something. The amount of
time and energy they spend on things
that DON'T MATTER!!! Poring over these
minute details. And for what?"
232,ANDY (CONT'D),232,"So tomorrow they can spend an extra
300,000 dollars reshooting something
that was probably fine to begin with?
To sell people things they don't need?"
233,ANDY (CONT'D),233,"God, I'm not even hungry anymore.
Maybe that's why everyone there is so
skinny."
234,NATE,234,"Gimme that. There's about eight
dollars worth of Jarlsberg in there."
235,ANDY,235,"I just have to stick it out for one
year. Then I can do what I came to New
York to do. I can't let Miranda get to
me. I won't."
236,NATE,236,"Easy, Killer."
237,ANDY,237,And give me that sandwich.
238,NATE,238,"Oh, no way. It's mine now."
239,ANDY,239,"Good morning, Miranda!"
240,MIRANDA,240,Get me Isaac.
241,MIRANDA,241,These eggs are frigid.
242,MIRANDA,242,"Pick up the Polaroids from the
swimwear shoot."
243,MIRANDA,243,"The brakes in my car are making a
weird noise. Take it in."
244,MIRANDA,244,"We need the hat from the finale of the
Zac Posen show."
245,MIRANDA,245,"The girls need new boogieboards for
spring break."
246,EMILY (V.O.),246,They also need flip flops.
247,MIRANDA,247,Pick up my shoes from Manolo.
248,MIRANDA,248,"...and while you're out, get Patricia."
249,MIRANDA,249,Get me Isaac!
250,ANDY,250,I have Isaac.
251,ANDY (CONT'D),251,"Wow. Thank God it's Friday, huh?"
252,ANDY (CONT'D),252,"My Dad's coming in from Ohio this
weekend. We're having dinner tonight.
Then we're seeing ""Chicago""..."
253,ANDY (CONT'D),253,You doing anything fun this weekend?
254,EMILY,254,Yes.
255,ANDY,255,Dad! I'll be right down!
256,RICHARD,256,"Here. Don't want you to get behind
in your rent."
257,ANDY,257,How did you--
258,ANDY,258,I'm gonna kill Mom. Thank you.
259,ANDY (CONT'D),259,"It's so good to see you. You want
to start grilling me now or should
we wait until after dinner?"
260,RICHARD,260,"Thought I'd let you at least enjoy
the bread basket first."
261,ANDY,261,"Oh, just go ahead."
262,RICHARD,262,"We're just a little worried. We get
emails from you at your office at 2
am, your pay is terrible, you don't
get to write anything..."
263,ANDY,263,"Hey. Not fair. I wrote those e-
mails."
264,RICHARD,264,"I'm just trying to understand why
someone who was accepted to
Stanford Law turns that down to be
a journalist and now you're not
even doing that--"
265,ANDY,265,Oh please. Not this again.
266,RICHARD,266,"Why did you even bother applying to
law school?"
267,ANDY,267,"Because it's what you wanted. This is
what I want."
268,RICHARD,268,This? Being a secretary?
269,ANDY,269,I'm an executive assistant.
270,RICHARD,270,"You hang coats, you go to Starbucks,
you're a secretary, Andy."
271,ANDY,271,"You have to trust me. Being Miranda's
assistant opens a lot of doors. Emily
is going to Paris with Miranda in a
few months, she'll meet editors and
writers from every important magazine."
272,ANDY (CONT'D),272,"Dad, I swear. This is my break. This
is my chance. This is my--"
273,ANDY (CONT'D),273,-boss.
274,ANDY (CONT'D),274,I have to get it.
275,MIRANDA,275,"My flight is cancelled... Some absurd
weather problem."
276,MIRANDA (CONT'D),276,"I have to get home. Tonight. The twins
have a recital at school tomorrow
morning."
277,ANDY,277,"Absolutely, Miranda. Let me see what I
can do."
278,ANDY (CONT'D),278,"I'm so sorry, Dad. I have to deal with
this."
279,ANDY,279,I need a jet from Miami to New York...
280,ANDY,280,"A jet, any kind of jet..."
281,ANDY,281,"Yes, tonight, right now."
282,ANDY,282,From Miami to New York.
283,ANDY,283,"As soon as possible. Please call me
back as soon as the situation changes."
284,ANDY,284,"I'm trying, Miranda. No one is flying
out because of the weather."
285,MIRANDA,285,"Please. It's just drizzling. Someone
must be getting out. Call Donatella
and get her jet. Call everyone with a
jet -- Irv, Armani..."
286,ANDY (O.S.),286,But--
287,RICHARD,287,"Andy, come on. Let's go in."
288,ANDY,288,"I've done everything I could think of.
I don't know what else to do."
289,ANDY (CONT'D),289,"I'm sorry, Dad."
290,ANDY (CONT'D),290,"Miranda, you don't understand. Even if
I get you a plane, they won't let you
take off tonight and--"
291,MIRANDA,291,"Emily. Stop making excuses. GET ME
HOME."
292,ANDY,292,Oh my God. She is going to murder me.
293,RICHARD,293,Would it help if I talked to her?
294,MIRANDA,294,"The girls' recital was wonderful. They
played Rachmaninoff and everyone loved
it. Except for me... because I was not
there."
295,ANDY,295,"I'm so sorry, Miranda."
296,MIRANDA,296,Do you know why I hired you?
297,MIRANDA (CONT'D),297,"I always hire the same girl, stylish,
slender, worships the magazine. And
often they turn out to be
disappointing and stupid."
298,MIRANDA (CONT'D),298,"But you, with your fancy resume and
your big speech about your so-called
work ethic-- I thought you would be
different. I thought, go ahead, take a
chance, hire the smart, fat girl."
299,MIRANDA (CONT'D),299,"I had hope. I always have hope. But
you're as disappointing as anyone
else."
300,ANDY,300,I did everything I could think of--
301,MIRANDA,301,That's all.
302,EMILY,302,"Excuse me, where do you think you--"
303,ANDY,303,"She hates me, Nigel."
304,NIGEL,304,"And that's my problem because -- wait,
no. Not my problem."
305,ANDY,305,"I need your help. I don't know what to
do. It's like I'm completely beneath
her contempt."
306,NIGEL,306,So quit.
307,NIGEL (CONT'D),307,"We could replace you in five minutes.
With someone who really wants this
job."
308,ANDY,308,"That's not fair. I'm lucky to be
working for Miranda -- I didn't get
that at first, but I do now. I want to
be here. But it just seems like no
matter how hard I try, I don't do
anything right."
309,NIGEL,309,"Andy, please. Be serious. You're not
trying. You're whining."
310,NIGEL (CONT'D),310,"You want me to say poor you, Miranda
is picking on you? She's just doing
her job. Wake up, Six. You're working
at the place that first published some
of the major artists of the century --
Halston, De La Renta, Lagerfeld. And
what they made is cooler than art,
because you live your life in it -- I
mean, not you, but some people. This
is not just a magazine. It's a shining
beacon of hope for, oh, I don't know,
say a young boy growing up in Rhode
Island with six brothers, pretending
to go to soccer practice when he was
actually at sewing class and reading
Runway at night under the covers with
a flashlight."
311,NIGEL (CONT'D),311,"You have no idea how many legends have
walked these halls and what's worse,
you don't care. Because this is a
""stepping stone"" for you. This place,
that people would die to work, you
deign to work. And you want to know
why she doesn't give you a kiss on the
forehead and put a gold star on your
homework?"
312,ANDY,312,"Okay, fine!"
313,ANDY (CONT'D),313,"You're right. I'm screwing this up.
And I know this could be a big break
for me. I'm going to try harder, I
promise. But there's one thing I can't
do by myself."
314,NIGEL,314,"Oh, no. No way..."
315,ANDY,315,You do it with the other girls.
316,NIGEL,316,"The other girls are different. They
really want it."
317,ANDY,317,"Please, Nigel. Don't make me beg..."
318,NIGEL,318,"I don't know what you expect me to do.
These are all sample sizes -- 2 and 4."
319,ANDY,319,A... poncho?
320,NIGEL,320,"You'll take what I give you and you'll
like it."
321,NIGEL (CONT'D),321,"Versace peasant skirt -- we can pull
it up, belt it, make it a dress... Miu
Miu boyfriend cardigan... Alberta
Ferretti dress -- smocked, very
forgiving. And let's find you some
Chanel. You're in desperate need of
Chanel."
322,NIGEL (CONT'D),322,"Don't just stand there. We have to get
you to the beauty department too. And
God knows how long that will take."
323,EMILY,323,I have no idea why Miranda hired her.
324,SERENA,324,"Me, neither. The other day we were in
the Beauty Department and she held up
the Shu Uemura eyelash curler and said
""What is this?"""
325,EMILY,325,"I knew from the moment I saw her that
she was a complete and utter--"
326,EMILY (CONT'D),326,--disaster.
327,ANDY,327,"Miranda Priestly's office. She's not
in. I'll leave word."
328,ANDY (CONT'D),328,"Can I help you, luv?"
329,ANDY,329,What do you think?
330,NATE,330,"I think we better get out of here
before my girlfriend sees me with you."
331,ANDY,331,"Wanna lift, stranger?"
332,MIRANDA,332,"The gowns are fabulous, Ralph. We're
using the burgundy for the cover try
and the lemon chiffon for the goddess
story."
333,ANDY,333,"Bang & Olufsen. Charlie Rose sent it
to Miranda for her birthday."
334,ANDY (CONT'D),334,"I looked it up online. It's 750
dollars. She doesn't want it, so Emily
told me to keep it. Oprah sent a
present. So did Jessica Simpson. And
Nelson Mandela."
335,NATE,335,"All for a woman who doesn't need
anything. Perfect."
336,ANDY,336,"Here... A bunch of Kiehl's, some Mason
Pearson hair brushes..."
337,DOUG,337,"Dammit, I love your job."
338,ANDY,338,"It's called ""Pink"". For women."
339,DOUG,339,Men can be pink. I have a pink side.
340,LILY,340,Please. We're eating.
341,LILY (CONT'D),341,"Where did you get this? This is the
new Marc Jacobs, sold out everywhere.
It's nineteen hundred dollars. I can't
take this."
342,ANDY,342,Sure you can.
343,NATE,343,"Why do women need so many bags? You
get one, it holds all your junk,
aren't you done?"
344,DOUG,344,"Fashion is not about utility, Nate. An
accessory is merely a piece of
iconography used to express individual
identity."
345,LILY,345,And it's preeeetty.
346,DOUG,346,That too.
347,ANDY,347,"Thing is, it turns out there's a lot
more to Runway than fancy purses...
you know who's coming into the office
Friday? John Updike."
348,NATE,348,"Why, does he need a sweater?"
349,ANDY,349,"Look, there's a piece by Jay
McInerney, an essay by Joan Didion, an
interview with Christiane Amanpour
oh..."
350,NATE,350,Look who's drinking the KoolAid.
351,ANDY,351,Give me the phone.
352,NATE,352,"Oh, look. The Dragon Lady. Of course."
353,ANDY,353,Give me the phone.
354,LILY,354,"I'll talk to her. Tell her she needs
to get her own scrambled eggs."
355,ANDY,355,"Come on, guys. Give me the phone!"
356,ANDY (CONT'D),356,"Hello, Miranda."
357,ANDY (CONT'D),357,"Fine. No problem. I'm leaving right
now."
358,ANDY (CONT'D),358,"You guys didn't need to be such
assholes."
359,ANDY,359,I'm looking for James Holt...
360,ANDY (CONT'D),360,"Hi, I'm Andy. I'm picking up for
Miranda Priestly."
361,JAMES,361,You must be the new Emily. Let me see.
362,JAMES (CONT'D),362,"Open-woven leather, pieced by hand and
finished with a suede trim. Who made
this fantastic thing?"
363,ANDY,363,You.
364,JAMES,364,Duh.
365,JAMES (CONT'D),365,"It's a sketch of Miranda's dress for
the benefit, the centerpiece of my
spring collection. Top secret stuff."
366,ANDY,366,I'll guard it with my life.
367,JAMES,367,"Come on. You work for Miranda, you
must be in desperate need of hard
liquor."
368,JAMES (CONT'D),368,She'll have the punch.
369,JAMES (CONT'D),369,It's deadly. Have fun!
370,CHRISTIAN,370,"He's right. I had the punch at James's
last party, woke up in Hoboken wearing
nothing but boxers and a cowboy hat."
371,ANDY,371,"Hi. I, um... I have to go."
372,CHRISTIAN,372,"But you want to stay. You've never
been to a party like this."
373,ANDY,373,"God, I love it when total strangers
tell me how I feel."
374,CHRISTIAN,374,That's my way.
375,CHRISTIAN,375,Christian Thompson.
376,ANDY,376,"Christian Thompson? You're kidding.
You write for every magazine I love. I
actually reviewed your collection of
essays for my college paper."
377,CHRISTIAN,377,"Did you mention my good looks and
killer charm?"
378,ANDY,378,"No, but I did point out some factual
errors and a penchant for
confessional semi-fiction that borders
on self-indulgent."
379,CHRISTIAN,379,You and the Times.
380,CHRISTIAN,380,And what do you do?
381,ANDY,381,"Well, I want to work somewhere like
the New Yorker or Vanity Fair. I'm
also a writer, but--"
382,CHRISTIAN,382,"Is that right? I should read your
stuff. Send it over."
383,ANDY,383,"Thank you. That would be great.
Anyway, for now I'm Miranda Priestly's
assistant."
384,CHRISTIAN,384,"You're kidding. Oh, that's too bad.
You'll never survive Miranda."
385,ANDY,385,Excuse me?
386,CHRISTIAN,386,"You're smart, you're nice, you have a
point of view. You can't do that job."
387,ANDY,387,I have to go.
388,CHRISTIAN,388,"Let me guess. You have a boyfriend
waiting. From... not high school...
college? Nice-looking guy, devoted,
about to ask you to move in with him,
but you're not sure..."
389,ANDY,389,You. Are not a nice person.
