,character,line #,line
70,VIZZINI,70,"I've hired you to help me start a
war. That's a prestigious line of
work with a long and glorious
tradition."
71,FEZZIK,71,"I just don't think it's right,
killing an innocent girl."
72,VIZZINI,72,"Am I going mad or did the word
""think"" escape your lips? You
were not hired for your brains,
you hippopotamic land mass."
73,INIGO,73,I agree with Fezzik.
74,VIZZINI,74,"Oh. The sot has spoken. What
happens to her is not truly your
concern -- I will kill her --"
75,VIZZINI,75,"And remember this -- never forget
this --"
76,VIZZINI,76,"-- when I found you, you were so
slobbering drunk you couldn't buy
brandy --"
77,VIZZINI,77,"-- and you -- friendless,
brainless, helpless, hopeless --
Do you want me to send you back
to where you were, unemployed in
Greenland?"
78,INIGO,78,"That Vizzini, he can fuss."
79,FEZZIK,79,... fuss ... fuss ...
80,FEZZIK,80,I think he likes to scream at us.
81,INIGO,81,Probably he means no harm.
82,FEZZIK,82,He's really very short on charm.
83,INIGO,83,"Oh, you've a great gift for rhyme."
84,FEZZIK,84,"Yes, some of the time."
85,VIZZINI,85,Enough of that.
86,INIGO,86,"FEZZIK, are there rocks ahead?"
87,FEZZIK,87,"If there are, we'll all be dead."
88,VIZZINI,88,"No more rhymes now, I mean it."
89,FEZZIK,89,Anybody want a peanut?
90,VIZZINI,90,We'll reach the Cliffs by dawn.
91,VIZZINI,91,Why are you doing that?
92,INIGO,92,Making sure nobody's following us.
93,VIZZINI,93,That would be inconceivable.
94,BUTTERCUP,94,"Despite what you think, you will
be caught. And when you are, the
Prince will see you all hanged."
95,VIZZINI,95,"Of all the necks on this boat,
Highness, the one you should be
worrying about is your own."
96,VIZZINI,96,"Stop doing that. We can all
relax, it's almost over-"
97,INIGO,97,You're sure nobody's following us?
98,VIZZINI,98,"As I told you, it would be
absolutely, totally, and in all
other ways, inconceivable. No one
in Guilder knows what we've done.
And no one in Florin could have
gotten here so fast. Out of
curiosity, why do you ask?"
99,INIGO,99,"No reason. It's only, I just
happened to look behind us, and
something is there."
100,VIZZINI,100,What?
101,VIZZINI,101,"Probably some local fisherman out
for a pleasure cruise at night
through eel-infested waters."
102,VIZZINI,102,"Go in, get after her!"
103,INIGO,103,I don't swim.
104,FEZZIK,104,I only dog paddle.
105,VIZZINI,105,Veer left. Left. Left!
106,VIZZINI,106,"Do you know what that sound is,
Highness? Those are the Shrieking
Eels -- if you doubt me, just
wait. They always grow louder
when they're about to feed on
human flesh."
107,VIZZINI,107,"If you swim back now, I promise,
no harm will come to you. I doubt
you will get such an offer from
the Eels."
108,GRANDFATHER,108,"She doesn't get eaten by the Eels
at this time."
109,THE KID,109,What?
110,GRANDFATHER,110,"The Eel doesn't get her. I'm
explaining to you because you
looked nervous."
111,THE KID,111,"Well, I wasn't nervous."
112,THE KID,112,"Well, maybe I was a little bit
concerned. But that's not the
same thing."
113,GRANDFATHER,113,Because I can stop now if you want.
114,THE KID,114,"No. You could read a little bit
more ... if you want."
115,GRANDFATHER,115,"""Do you know what that sound is,
Highness?"""
116,VIZZINI,116,Those are the Shrieking Eels.
117,THE KID,117,"We're past that, Grandpa."
118,THE KID,118,You read it already.
119,GRANDFATHER,119,"Oh. Oh my goodness, I did. I'm
sorry. Beg your pardon."
120,GRANDFATHER,120,"All right, all right, let's see.
Uh, she was in the water, the Eel
was coming after her. She was
frightened. The Eel started to
charge her. And then -"
121,VIZZINI,121,Put her down. Just put her down.
122,INIGO,122,I think he's getting closer.
123,VIZZINI,123,He's no concern of ours. Sail on!
124,VIZZINI,124,"I suppose you think you're brave,
don't you?"
125,BUTTERCUP,125,Only compared to some.
126,INIGO,126,"Look! He's right on top of us. I
wonder if he is using the same
wind we are using."
127,VIZZINI,127,"Whoever he is, he's too late --"
128,VIZZINI,128,-- see?
129,VIZZINI,129,The Cliffs of Insanity.
130,VIZZINI,130,"Hurry up. Move the thing! Um ...
that other thing. Move it!"
131,VIZZINI,131,"We're safe -- only FEZZIK is
strong enough to go up our way --
he'll have to sail around for
hours 'til he finds a harbor."
132,INIGO,132,"He's climbing the rope. And he's
gaining on us."
133,VIZZINI,133,Inconceivable!
134,VIZZINI,134,Faster!
135,FEZZIK,135,I thought I was going faster.
136,VIZZINI,136,"You were supposed to be this
colossus. You were this great,
legendary thing. And yet he gains."
137,FEZZIK,137,"Well, I'm carrying three people.
And he's got only himself."
138,VIZZINI,138,-- I do not accept excuses.
139,VIZZINI,139,"I'm just going to have to find
myself a new giant, that's all."
140,FEZZIK,140,"Don't say that, Vizzini. Please."
141,VIZZINI,141,"Did I make it clear that your job
is at stake?"
142,FEZZIK,142,He has very good arms.
143,VIZZINI,143,He didn't fall? Inconceivable!!
144,INIGO,144,"You keep using that word -- I do
not think it means what you think
it means."
145,INIGO,145,My God! He's climbing.
146,VIZZINI,146,"Whoever he is, he's obviously
seen us with the Princess, and
must therefore die."
147,VIZZINI,147,"You, carry her."
148,VIZZINI,148,"We'll head straight for the
Guilder frontier. Catch up when
he's dead. If he falls, fine. If
not, the sword."
149,INIGO,149,I want to duel him left-handed.
150,VIZZINI,150,You know what a hurry we're in.
151,INIGO,151,"Well, it's the only way I can be
satisfied. If I use my right --
tch -- over too quickly."
152,VIZZINI,152,"Oh, have it your way."
153,FEZZIK,153,You be careful.
154,FEZZIK,154,"-- people in masks cannot be
trusted."
155,VIZZINI,155,I'm waiting!
156,INIGO,156,Hello there.
157,INIGO,157,Slow going?
158,MAN IN BLACK,158,"Look, I don't mean to be rude,
but this is not as easy as it
looks. So I'd appreciate it if
you wouldn't distract me."
159,INIGO,159,Sorry.
160,MAN IN BLACK,160,Thank you.
161,INIGO,161,"I do not suppose you could speed
things up?"
162,MAN IN BLACK,162,"If you're in such a hurry, you
could lower a rope, or a tree
branch, or find something useful
to do."
163,INIGO,163,"I could do that. In fact, I've
got some rope up here. But I do
not think that you will accept my
help, since I am only waiting
around to kill you."
164,MAN IN BLACK,164,"That does put a damper on our
relationship."
165,INIGO,165,"But I promise I will not kill you
until you reach the top."
166,MAN IN BLACK,166,"That's very comforting. But I'm
afraid you'll just have to wait."
167,INIGO,167,"I hate waiting. I could give you
my word as a Spaniard."
168,MAN IN BLACK,168,"No good. I've known too many
Spaniards."
169,INIGO,169,"You don't know any way you'll
trust me?"
170,MAN IN BLACK,170,Nothing comes to mind.
171,INIGO,171,"I swear on the soul of my father,
Domingo Montoya, you will reach
the top alive."
172,MAN IN BLACK,172,Throw me the rope.
173,MAN IN BLACK,173,Thank you.
174,INIGO,174,We'll wait until you're ready.
175,MAN IN BLACK,175,Again. Thank you.
176,INIGO,176,"I do not mean to pry, but you
don't by any chance happen to
have six fingers on your right
hand?"
177,MAN IN BLACK,177,"Do you always begin conversations
this way?"
178,INIGO,178,"My father was slaughtered by a
sixfingered man. He was a great
swordmaker, my father. And when
the six-fingered man appeared and
requested a special sword, my
father took the job. He slaved a
year before he was done."
179,MAN IN BLACK,179,I have never seen its equal.
180,INIGO,180,"The six-fingered man returned and
demanded it, but at one-tenth his
promised price. My father refused.
Without a word, the six-fingered
man slashed him through the heart.
I loved my father, so, naturally,
challenged his murderer to a duel
... I failed ..."
181,INIGO (CONT'D),181,"the six-fingered man did leave me
alive with the six-fingered
sword, but he gave me these."
182,MAN IN BLACK,182,How old were you?
183,INIGO,183,"I was eleven years old. When I
was strong enough, I dedicated my
life to the study of fencing. So
the next time we meet, I will not
fail. I will go up to the
sixfingered man and say, ""Hello,
my name is Inigo Montoya. You
killed my father. Prepare to die."""
184,MAN IN BLACK,184,"You've done nothing but study
swordplay?"
185,INIGO,185,"More pursuit than study lately.
You see, I cannot find him. It's
been twenty years now. I am
starting to lose confidence. I
just work for Vizzini to pay the
bills. There's not a lot of money
in revenge."
186,MAN IN BLACK,186,"Well, I certainly hope you find
him, someday."
187,INIGO,187,"You are ready, then?"
188,MAN IN BLACK,188,"Whether I am or not, you've been
more than fair."
189,INIGO,189,"You seem a decent fellow. I hate
to kill you."
190,MAN IN BLACK,190,"You seem a decent fellow. I hate
to die."
191,INIGO,191,Begin!
192,INIGO,192,"You're using Bonetti's defense
against me, ah?"
193,MAN IN BLACK,193,"I thought it fitting, considering
the rocky terrain --"
194,INIGO,194,"Naturally, you must expect me to
attack with Capo Ferro."
195,MAN IN BLACK,195,-- naturally --
196,MAN IN BLACK,196,"--but I find Thibault cancels out
Capo Ferro, don't you?"
197,INIGO,197,"Unless the enemy has studied his
Agrippa-"
198,INIGO,198,-- which I have.
199,INIGO,199,You are wonderful!
200,MAN IN BLACK,200,"Thank you -- I've worked hard to
become so."
201,INIGO,201,"I admit it -- you are better than
I am."
202,MAN IN BLACK,202,Then why are you smiling?
203,INIGO,203,"Because I know something you
don't know."
204,MAN IN BLACK,204,And what is that?
205,INIGO,205,I am not left-handed.
206,MAN IN BLACK,206,You're amazing!
207,INIGO,207,I ought to be after twenty years.
208,MAN IN BLACK,208,"There's something I ought to tell
you."
209,INIGO,209,Tell me.
210,MAN IN BLACK,210,I am not left-handed either.
211,INIGO,211,Who are you?!
212,MAN IN BLACK,212,No one of consequence.
213,INIGO,213,I must know.
214,MAN IN BLACK,214,Get used to disappointment.
215,INIGO,215,Okay.
216,INIGO,216,Kill me quickly.
217,MAN IN BLACK,217,"I would as soon destroy a stained
glass window as an artist like
yourself. However, since I can't
have you following me either --"
218,MAN IN BLACK,218,"Please understand, I hold you in
the highest respect."
219,VIZZINI,219,Inconceivable!
220,VIZZINI,220,Give her to me.
221,VIZZINI,221,Catch up with us quickly.
222,FEZZIK,222,What do I do?
223,VIZZINI,223,"Finish him, finish him. Your way."
224,FEZZIK,224,"Oh, good, my way. Thank you,
Vizzini."
225,FEZZIK,225,Which way is my way?
226,VIZZINI,226,"Pick up one of those rocks, get
behind the boulder, and in a few
minutes, the Man in Black will
come running around the bend. The
minute his head is in view, hit
it with the rock!"
227,FEZZIK,227,My way's not very sportsmanlike.
228,FEZZIK,228,"I did that on purpose. I don't
have to miss."
229,MAN IN BLACK,229,"I believe you -- So what happens
now?"
230,FEZZIK,230,"We face each other as God intended.
Sportsmanlike. No tricks, no
weapons, skill against skill alone."
231,MAN IN BLACK,231,"You mean, you'll put down your
rock and I'll put down my sword,
and we'll try to kill each other
like civilized people?"
232,FEZZIK,232,I could kill you now.
233,MAN IN BLACK,233,"Frankly, I think the odds are
slightly in your favor at hand
fighting."
234,FEZZIK,234,"It's not my fault being the
biggest and the strongest. I
don't even exercise."
235,MAN IN BLACK,235,"Look are you just fiddling around
with me or what?"
236,FEZZIK,236,"I just want you to feel you're
doing well. I hate for people to
die embarrassed."
237,FEZZIK,237,You're quick.
238,MAN IN BLACK,238,And a good thing too.
239,FEZZIK,239,"Why do you wear a mask? Were you
burned by acid, or something like
that?"
240,MAN IN BLACK,240,"Oh no. It's just that they're
terribly comfortable. I think
everyone will be wearing them in
the future."
241,FEZZIK,241,"I just figured out why you give
me so much trouble."
242,MAN IN BLACK,242,"Why is that, do you think?"
243,FEZZIK,243,"Well, I haven't fought just one
person for so long. I've been
specializing in groups. Battling
gangs for local charities, that
kind of thing."
244,MAN IN BLACK,244,"Why should that make such a
difference?"
245,FEZZIK,245,Well ...
246,FEZZIK,246,"... you see, you use different
moves when you're fighting half a
dozen people than when you only
have to be worried about one."
247,MAN IN BLACK,247,"I don't envy you the headache you
will have when you awake. But, in
the meantime, rest well ... and
dream of large women."
248,HUMPERDINCK,248,"There was a mighty duel -- it
ranged all over. They were both
masters."
249,RUGEN,249,Who won? How did it end?
250,HUMPERDINCK,250,The loser ran off alone.
251,HUMPERDINCK,251,"The winner followed those
footprints toward Guilder!"
252,RUGEN,252,Shall we track them both?
253,HUMPERDINCK,253,"The loser is nothing. -- Only the
Princess matters --"
254,HUMPERDINCK,254,"-- clearly this was all planned
by warriors of Guilder. We must
be ready for whatever lies ahead."
255,RUGEN,255,Could this be a trap?
256,HUMPERDINCK,256,"I always think everything could
be a trap -- Which is why I'm
still alive."
257,VIZZINI,257,"So, it is down to you. And it is
down to me."
258,VIZZINI,258,"If you wish her dead, by all
means keep moving forward."
259,MAN IN BLACK,259,Let me explain-
260,VIZZINI,260,"-- there's nothing to explain.
You're trying to kidnap what I've
rightfully stolen."
261,MAN IN BLACK,261,"Perhaps an arrangement can be
reached."
262,VIZZINI,262,There will be no arrangement --
263,VIZZINI,263,-- and you're killing her!
264,MAN IN BLACK,264,"But if there can be no
arrangement, then we are at an
impasse."
265,VIZZINI,265,"I'm afraid so -- I can't compete
with you physically. And you're
no match for my brains."
266,MAN IN BLACK,266,You're that smart?
267,VIZZINI,267,"Let me put it this way: have you
ever heard of Plato, Aristotle,
Socrates?"
268,MAN IN BLACK,268,Yes.
269,VIZZINI,269,Morons.
270,MAN IN BLACK,270,"Really? In that case, I challenge
you to a battle of wits."
271,VIZZINI,271,For the Princess?
272,VIZZINI,272,To the death?
273,VIZZINI,273,I accept.
274,MAN IN BLACK,274,Good. Then pour the wine.
275,MAN IN BLACK,275,"Inhale this, but do not touch."
276,VIZZINI,276,I smell nothing.
277,MAN IN BLACK,277,"What you do not smell is called
iocane powder. It is odorless,
tasteless, dissolves instantly in
liquid, and is among the more
deadlier poisons known to man."
278,VIZZINI,278,Hmm.
279,MAN IN BLACK,279,"All right: where is the poison?
The battle of wits has begun. It
ends when you decide and we both
drink, and find out who is right
and who is dead."
280,VIZZINI,280,"But it's so simple. All I have to
do is divine from what I know of
you. Are you the sort of man who
would put the poison into his own
goblet, or his enemy's?"
281,VIZZINI,281,"Now, a clever man would put the
poison into his own goblet,
because he would know that only a
great fool would reach for what
he was given. I'm not a great
fool, so I can clearly not choose
the wine in front of you. But you
must have known I was not a great
fool; you would have counted on
it, so I can clearly not choose
the wine in front of me."
282,MAN IN BLACK,282,You've made your decision then7
283,VIZZINI,283,"Not remotely. Because iocane
comes from Australia, as everyone
knows. And Australia is entirely
peopled with criminals. And
criminals are used to having
people not trust them, as you are
not trusted by me. So I can
clearly not choose the wine in
front of you."
284,MAN IN BLACK,284,"Truly, you have a dizzying
intellect."
285,VIZZINI,285,Wait till I get going! Where was I?
286,MAN IN BLACK,286,Australia.
287,VIZZINI,287,"Yes -- Australia, and you must
have suspected I would have known
the powder's origin, so I can
clearly not choose the wine in
front of me."
288,MAN IN BLACK,288,You're just stalling now.
289,VIZZINI,289,"You'd like to think that, wouldn't
you?"
290,VIZZINI,290,"You've beaten my giant, which
means you're exceptionally strong.
So, you could have put the poison
in your own goblet, trusting on
your strength to save you. So I
can clearly not choose the wine
in front of you. But, you've also
bested my Spaniard which means
you must have studied. And in
studying, you must have learned
that man is mortal so you would
have put the poison as far from
yourself as possible, so I can
clearly not choose the wine in
front of me."
291,MAN IN BLACK,291,"You're trying to trick me into
giving away something -- it won't
work --"
292,VIZZINI,292,"It has worked -- you've given
everything away -- I know where
the poison is."
293,MAN IN BLACK,293,Then make your choice.
294,VIZZINI,294,I will. And I choose --
295,VIZZINI,295,-- what in the world can that be?
296,MAN IN BLACK,296,What? Where? I don't see anything.
297,VIZZINI,297,"Oh, well, I-I could have sworn I
saw something. No matter."
298,MAN IN BLACK,298,What's so funny?
299,VIZZINI,299,"I'll tell you in a minute. First,
let's drink -- me from my glass,
and you from yours."
300,MAN IN BLACK,300,You guessed wrong.
301,VIZZINI,301,You only think I guessed wrong --
302,VIZZINI,302,"-- that's what's so funny! I
switched glasses when your back
was turned. You fool."
303,VIZZINI,303,"You fell victim to one of the
classic blunders. The most famous
is ""Never get involved in a land
war in Asia."" But only slightly
less well known is this: ""Never
go in against a Sicilian when
death is on the line."""
304,BUTTERCUP,304,Who are you?
305,MAN IN BLACK,305,"I am no one to be trifled with,
that is all you ever need know."
306,BUTTERCUP,306,"To think -- all that time it was
your cup that was poisoned."
307,MAN IN BLACK,307,"They were both poisoned. I spent
the last few years building up an
immunity to iocane powder."
308,HUMPERDINCK,308,Someone has beaten a giant!
309,HUMPERDINCK,309,"There will be great suffering in
Guilder if she dies."
310,MAN IN BLACK,310,Catch your breath.
311,BUTTERCUP,311,"If you'll release me ... whatever
you ask for ransom ... you'll get
it, I promise you..."
312,MAN IN BLACK,312,"And what is that worth, the
promise of a woman? You're very
funny, Highness."
313,BUTTERCUP,313,"I was giving you a chance. No
matter where you take me ...
there's no greater hunter than
Prince Humperdinck. He could
track a falcon on a cloudy day.
He can find you"
314,MAN IN BLACK,314,"You think your dearest love will
save you?"
315,BUTTERCUP,315,"I never said he was my dearest
love. And yes, he will save me.
That I know."
316,MAN IN BLACK,316,"You admit to me you do not love
your fiance?"
317,BUTTERCUP,317,He knows I do not love him.
318,MAN IN BLACK,318,"""Are not capable of love"" is what
you mean."
319,BUTTERCUP,319,"I have loved more deeply than a
killer like yourself could ever
dream."
320,MAN IN BLACK,320,"That was a warning, Highness. The
next time, my hand flies on its
own. For where I come from, there
are penalties when a woman lies."
321,HUMPERDINCK,321,Iocane. I'd bet my life on it.
322,HUMPERDINCK,322,"And there are the Princess's
footprints. She is alive ... or
was, an hour ago. If she is
otherwise when I find her, I
shall be very put out."
323,MAN IN BLACK,323,"Rest, Highness."
324,BUTTERCUP,324,"I know who you are -- your
cruelty reveals everything."
325,BUTTERCUP,325,"You're the Dread Pirate Roberts;
admit it."
326,MAN IN BLACK,326,With pride. What can I do for you?
327,BUTTERCUP,327,"You can die slowly cut into a
thousand pieces."
328,MAN IN BLACK,328,"Hardly complimentary, Your
Highness. Why loose your venom on
me?"
329,BUTTERCUP,329,You killed my love.
330,MAN IN BLACK,330,"It's possible; I kill a lot of
people. Who was this love of
yours? Another Prince, like this
one, ugly, rich, and scabby?"
331,BUTTERCUP,331,"No. A farm boy. Poor. Poor and
perfect, with eyes like the sea
after a storm."
332,BUTTERCUP,332,"On the high seas, your ship
attacked, and the Dread Pirate
Roberts never takes prisoners."
333,MAN IN BLACK,333,"I can't afford to make exceptions.
Once word leaks out that a pirate
has gone soft, people begin to
disobey you, and then it's
nothing but work, work, work, all
the time."
334,BUTTERCUP,334,You mock my pain!
335,MAN IN BLACK,335,"Life is pain, Highness. Anyone
who says differently is selling
something. I remember this farm
boy of yours, I think. This would
be, what, five years ago?"
336,MAN IN BLACK,336,Does it bother you to hear?
337,BUTTERCUP,337,Nothing you can say will upset me.
338,MAN IN BLACK,338,"He died well, that should please
you. No bribe attempts or
blubbering. He simply said,
""Please. Please, I need to live.""
It was the ""please"" that caught
my memory."
339,MAN IN BLACK (CONT'D),339,"I asked him what was so important
for him. ""True love,"" he replied.
And then he spoke of a girl of
surpassing beauty and faithfulness.
I can only assume he meant you.
You should bless me for destroying
him before he found out what you
really are."
340,BUTTERCUP,340,And what am I?
341,MAN IN BLACK,341,"Faithfulness he talked of, madam.
Your enduring faithfulness. Now,
tell me truly. When you found out
he was gone, did you get engaged
to your prince that same hour, or
did you wait a whole week out of
respect for the dead?"
342,BUTTERCUP,342,"You mocked me once, never do it
again -- I died that day!"
343,BUTTERCUP,343,"You can die too, for all I care!!"
344,MAN IN BLACK,344,... as ... you ... wish...
345,BUTTERCUP,345,"Oh, my sweet Westley; what have I
done?"
346,HUMPERDINCK,346,"Disappeared. He must have seen us
closing in, which might account
for his panicking in error.
Unless I'm wrong, and I am never
wrong, they are headed dead into
the fire swamp."
347,WESTLEY,347,Can you move at all?
348,BUTTERCUP,348,"Move? You're alive. If you want,
I can fly."
349,WESTLEY,349,"I told you, ""I would always come
for you."" Why didn't you wait for
me?"
350,BUTTERCUP,350,Well ... you were dead.
351,WESTLEY,351,"Death cannot stop true love. All
it can do is delay it for a while."
352,BUTTERCUP,352,I will never doubt again.
353,WESTLEY,353,There will never be a need.
354,THE KID,354,"Oh no. No, please."
355,GRANDFATHER,355,What is it? What's the matter?
356,THE KID,356,"They're kissing again, do we have
to hear the kissing part?"
357,GRANDFATHER,357,"Someday, you may not mind so much."
358,THE KID,358,"Skip on to the Fire Swamp -- that
sounded good."
359,GRANDFATHER,359,"Oh. You're sick, I'll humor you."
360,GRANDFATHER,360,"So now, where were we here? Yeah,
yeah, yeah. Ah. Oh. Okay. Westley
and Buttercup raced along the
ravine floor."
361,"WESTLEY
WESTLEY",361,"Ha. Your pig fiance is too late.
A few more steps and we'll be
safe in the Fire Swamp."
362,BUTTERCUP,362,We'll never survive.
363,WESTLEY,363,"Nonsense -- you're only saying
that because no one ever has."
364,WESTLEY,364,"It's not that bad. I'm not saying
I'd like to build a summer home
here, but the trees are actually
quite lovely."
365,WESTLEY,365,"Well now, that was an adventure."
366,WESTLEY,366,"Singed a bit, were you?"
367,BUTTERCUP,367,You?
368,WESTLEY,368,"Well, one thing I will say. The
Fire Swamp certainly does keep
you on your toes."
369,WESTLEY,369,"This will all soon be but a happy
memory because Roberts' ship
""Revenge"" is anchored at the far
end. And I, as you know, am
Roberts."
370,BUTTERCUP,370,"But how is that possible, since
he's been marauding twenty years
and you only left me five years
ago?"
371,WESTLEY,371,"I myself am often surprised at
life's little quirks."
372,WESTLEY,372,"You see, what I told you before
about saying ""please"" was true.
It intrigued Roberts, as did my
descriptions of your beauty."
373,WESTLEY,373,"Finally, Roberts decided something.
He said, ""All right, Westley,
I've never had a valet. You can
try it for tonight. I'll most
likely kill you in the morning.""
Three years he said that. ""Good
night, Westley. Good work. Sleep
well. I'll most likely kill you
in the morning."" It was a fine
time for me. I was learning to
fence, to fight, anything anyone
would teach me. And Roberts and I
eventually became friends. And
then it happened."
374,BUTTERCUP,374,What? -- go on --
375,WESTLEY,375,"Well, Roberts had grown so rich,
he wanted to retire. So he took
me to his cabin and told me his
secret. ""I am not the Dread
Pirate Roberts,"" he said. ""My
name is Ryan. I inherited this
ship from the previous Dread
Pirate Roberts, just as you will
inherit it from me. The man I
inherited it from was not the
real Dread Pirate Roberts, either."
376,WESTLEY (CONT'D),376,"His name was Cummerbund. The real
Roberts has been retired fifteen
years and living like a king in
Patagonia."" Then he explained the
name was the important thing for
inspiring the necessary fear. You
see, no one would surrender to
the Dread Pirate Westley."
377,WESTLEY,377,"So we sailed ashore, took on an
entirely new crew and he stayed
aboard for awhile as first mate,
all the time calling me Roberts.
Once the crew believed, he left
the ship and I have been Roberts
ever since. Except, now that
we're together, I shall retire
and hand the name over to someone
else. Is everything clear to you?"
378,BUTTERCUP,378,"We'll never succeed -- we may as
well die here."
379,WESTLEY,379,No. No. We have already succeeded.
380,WESTLEY,380,"I mean, what are the three
terrors of the Fire Swamp? One,
the flame spurts. No problem.
There's a popping sound preceding
each, we can avoid that. Two, the
Lightning Sand. But you were
clever enough to discover what
that looks like, so in the future
we can avoid that too."
381,BUTTERCUP,381,"Westley, what about the R.O.U.S.'s?"
382,WESTLEY,382,"Rodents of Unusual Size? I don't
think they exist..."
383,BUTTERCUP,383,Westley!
384,BUTTERCUP,384,We did it.
385,WESTLEY,385,"Now, was that so terrible?"
386,HUMPERDINCK,386,Surrender!
387,WESTLEY,387,"You mean you wish to surrender to
me? Very well, I accept."
388,HUMPERDINCK,388,"I give you full marks for
bravery --don't make yourself a
fool."
389,WESTLEY,389,"Ah, but how will you capture us?
We know the secrets of the Fire
Swamp. We can live there quite
happily for some time. So,
whenever you feel like dying,
feel free to visit."
390,HUMPERDINCK,390,I tell you once again -- surrender!
391,WESTLEY,391,It will not happen!
