,character,line #,line
158,CHIEF,158,"Ed, your observations have been
astute.  What's your assessment of
this situation?"
159,EXLEY,159,"The public demands justice, sir.
This was a full-fledged riot of
policemen.  Shift the guilt to men
whose pensions are secured.  Force
them to retire.  But someone has
to swing.  Indict, try and convict
Stensland and Bud White.  Secure
them jail time.  Feed them to the
sharks, sir.  Protect yourself;
protect the department."
160,DUDLEY,160,"Stensland's a disgrace.  Straight
D fitness reports from every C.O.
he ever served under.  But White
is a valuable officer."
161,EXLEY,161,White's a mindless thug.
162,DUDLEY,162,"No, Edmund.  He's a man who can
answer yes to those questions I
ask you from time to time."
163,CHIEF,163,"I want to know who we give the
public in contrast?  The
department needs role models.
Clean-cut,"
164,CHIEF,164,public can admire.
165,EXLEY,165,"I'll testify, sir.  I'm not afraid
to do what's right."
166,CHIEF,166,"And I'll promote you.  You'll be a
lieutenant immediately."
167,CHIEF,167,"Ed, you're 30.  Your father didn't
make lieutenant until he was 33."
168,EXLEY,168,"I know that, sir.  I also know
that when he made lieutenant, it
was as a detective."
169,LOEW,169,"Before we start polishing our
laurels, it would look better if
we had a corroborative witness."
170,DUDLEY,170,"That'll be hard to come by.  The
men hate a turncoat."
171,EXLEY,171,"Jack Vincennes.  He's the
technical advisor on 'Badge of
Honor,' sir.  He lives for it.
That's the way to get him."
172,CHIEF,172,"All right, Ed."
173,CHIEF,173,Call Sergeant Vincennes.
174,DUDLEY,174,"You'll reap the benefits, but are
you truly prepared to be despised
within the department?"
175,EXLEY,175,"Yes, Dudley.  I am."
176,DUDLEY,176,So be it.
177,DUDLEY,177,"Sergeant, we'll get right to it.
Nine civilian witnesses have
identified you as hitting Ezekiel
Garcia."
178,LOEW,178,"But my office has a stellar
witness who will tell the grand
jury that you hit back only after
being hit."
179,JACK,179,What do I have to do?
180,LOEW,180,"Testify against the three officers
who have already earned their
pensions.  Our key witness will
testify roundly, but you can plead
ignorance to questions directed at
the other men."
181,CHIEF,181,"I'll guarantee you a slap on the
wrist.  A brief suspension
followed by a temporary transfer
from Narcotics to Ad Vice."
182,CHIEF,182,"When you transfer out of Vice,
you'll be back on the show."
183,JACK,183,"The show, sir?"
184,CHIEF,184,"Badge of Honor, Vincennes.  We
need to tone down your profile for
a bit."
185,DUDLEY,185,"John, I doubt you've ever drawn a
stupid breath.  Don't start now."
186,JACK,186,Okay.  I'll do it.
187,CHIEF,187,"Dismissed, Vincennes."
188,CHIEF,188,So be it.
189,CHIEF,189,"Ace them at the grand jury
tomorrow, son.  Wear the smart-
looking suit and ace them.  And,
Ed?  Lose the glasses."
190,JACK,190,You're the key witness?
191,EXLEY,191,That's right.
192,JACK,192,"I should've known.  What's the
Chief throwing you?"
193,JACK,193,"Yeah, Exley.  What's the payoff?"
194,EXLEY,194,"You're the payoff expert.  I'm
just doing my duty."
195,JACK,195,"You're playing an angle, college
boy.  You're getting something out
of this so you don't have to
hobnob with the fucking rank and
file cops who'll hate your guts
for snitching.  If they're making
you a detective, watch out.  Some
Bureau guys are gonna burn in this
and you're gonna have to work with
friends of theirs."
196,EXLEY,196,What about you?
197,JACK,197,"I'm snitching three old timers
who'll be fishing in Oregon next
week.  Next to you I'm clean.  And
smart."
198,CLERK,198,Edmund J. Exley to chambers.
199,JACK,199,"Just remember, Bud White'll fuck
you for this if it takes the rest
of his life.  They already
suspended him.  Just pray he cops
a deal and stays on the Department
because that is one civilian you
do not want on your case."
200,BUD,200,"That an old fashioned you're
drinking?"
201,BUD,201,My name's Bud.
202,REDHEAD,202,Nobody was born with the name Bud.
203,BUD,203,"They stick you with a name like
Wendell, you look for an alias."
204,REDHEAD,204,"What do you do, Bud?"
205,BUD,205,"I'm sorta between jobs.  Look,
what do you say we, uh..."
206,DUDLEY,206,"Lad, may I have a word with you?"
207,BUD,207,"This business, Captain?"
208,DUDLEY,208,"Say goodnight to your friend and
join me by those back tables."
209,BUD,209,"Does that paper say we've been
indicted?  Does it say Exley's a
hero for squealing me and
Stensland off?"
210,DUDLEY,210,"He made his play amd he got what
he wanted.  They're making him a
detective."
211,BUD,211,"Captain, what do you want?"
212,DUDLEY,212,Call me Dudley.
213,BUD,213,"Dudley, what do you want?"
214,DUDLEY,214,"Lad, I admire your refusal to
testify and your loyalty to your
partner.  I admire you as a
policeman, particularly your
adherence to violence as a
necessary adjutant to the job.
And I am most impressed with your
punishment of wife beaters.  Do
you hate them, Wendell?"
215,BUD,215,"Yeah, I hate them."
216,DUDLEY,216,"And for good reason judging from
what I know of your background."
217,BUD,217,"What's going to happen to
Stensland?  He'll give himself
cirrhosis over this."
218,DUDLEY,218,"It would've happened years ago if
you hadn't carried him.  Why the
loyalty, Wendell?"
219,BUD,219,He helped me out once.  That's all.
220,DUDLEY,220,"Your partner's through.
Department scapegoat on the
Chief's orders.  He's been billed,
he'll be indicted and he'll swing."
221,BUD,221,Him and me both.
222,DUDLEY,222,"Don't underestimate his skills.
As a politician he exceeds even
myself.  But the department needs
smart men like Exley and... direct
men like yourself"
223,DUDLEY,223,"Wendell, I want you to come to
work for me."
224,BUD,224,"Doing what?  Mowing your fucking
lawn?"
225,DUDLEY,225,They're yours.  Take them.
226,BUD,226,"I knew you had juice, but...
There's no goddamn bill on me?"
227,DUDLEY,227,"Four of the defendants recanted
their testimony."
228,BUD,228,How?
229,DUDLEY,229,"I need you for an assignment the
Chief's given me the go-ahead on.
A duty few men are fit for, but
you were born for.  You'll be
working out of Homicide."
230,BUD,230,Homicide?  A detective?
231,CHIEF,231,"Your talents lie elsewhere,
Wendell.  It's a muscle job and
shooting job.  You'll do what I
say and not ask questions.  Do you
follow my drift?"
232,BUD,232,In Technicolor.
233,DUDLEY,233,Will you work for me?
234,BUD,234,Of course... But how?
235,DUDLEY,235,"How what, Wendell?"
236,BUD,236,How'd you get them to retract?
237,14-YEAR-OLD,237,Why'd you become a policeman?
238,CHASE,238,"I'm not a policeman.  I just play
one on television.  But I think I
can answer for them.  To help
people.  That's why I do the show."
239,CHASE,239,"To protect and serve.  It's not
just a motto."
240,CHASE,240,That one.  In the sweater.
241,CHASE,241,"They also serve who only stand and
wait."
242,CHASE,242,"Jack, I'll see you Monday on set."
243,JACK,243,"I won't be there.  They're toning
down my profile."
244,BUD,244,Domestic.  Assault and battery.
245,CARLISLE,245,"Ready to go, Bud?"
246,BUD,246,I'll be there in five minutes.
247,BUD,247,I hear you like to hit women.
248,PRISONER,248,"My wife.  She's dropping charges
so it's none of your business."
249,COHEN,249,"What do you mean Deuce Perkins got
clipped last night?!"
250,STOMPANATO,250,They shot him in his library.
251,COHEN,251,"I don't want a floor plan; I want
to know who!  Who's taking the
ticket for this, Johnny?"
252,STOMPANATO,252,Nobody.  At least not yet.
253,COHEN,253,"And what about the merchandise
Deuce was holding for me?"
254,STOMPANATO,254,Gone.  Not a trace.
255,COHEN,255,"Some ferstunkener is moving in and
we don't know who?!  Maybe we
should ask Hedda Hopper!"
256,VICE CAPTAIN,256,"Picture-book smut, gentlemen.
There's been a bunch of it found
at collateral crime scenes lately.
Mostly narcotics and prostitution
collars."
257,VICE CAPTAIN,257,"Look who's back from suspension.
We're honored, Sergeant Jack."
258,JACK,258,"Gee.  The Great Jerk-Off Book
Caper of 1953."
259,VICE CAPTAIN,259,"Vincennes, is there someplace
you'd rather be?"
260,JACK,260,"Yeah, Cap.  Back in Narcotics."
261,VICE CAPTAIN,261,Oh?  Anyplace else?
262,JACK,262,Working whores with squad two.
263,VICE CAPTAIN,263,"Maybe you should have thought of
that before you made Bloody
Christmas page one."
264,VICE CAPTAIN,264,"They're yours.  Make a major case,
Sergeant.  It's the only way
you're getting out of here."
265,VICE CAPTAIN,265,"Dismissed, gentlemen."
266,VICE CAPTAIN,266,"Roll, Vincennes.  No sidetracks.
This is Ad Vice, not Narco."
267,HUDGEONS,267,the Q.T.
268,JACK (V.O.),268,"Sid, it's Vincennes."
269,HUDGEONS,269,"Jackie, are you back on Narco?  I
need copy."
270,JACK,270,"No.  But I've got something going
with Ad Vice."
271,HUDGEONS,271,Something good?
272,JACK,272,"Don't know.  I'm chasing picture
books.  Fuck shots, but the posers
don't look like junkies.  It's
well done stuff.  I thought you
might have heard something."
273,HUDGEONS,273,Not a word.
274,JACK,274,"What about Fleur-de-Lis?  Their
slogan's 'Whatever you desire.'"
275,HUDGEONS,275,"No.  No, I've heard bupkis.  Jack,
I'll talk to you later.  Call me
when you get something I can use.
Smut's from hunger.  For sad sacks
who can't get their ashes hauled"
276,DISPATCHER (V.O.),276,"Park Rangers report three Negro
youths discharging shotguns into
the air in Griffith Park.
Suspects are driving a late model
purple Mercury Coupe."
277,EXLEY,277,"You're just a thug, White.  That's
all you'll ever be."
278,DUDLEY,278,"You should stay away from a man
when his blood is up."
279,EXLEY,279,His blood's always up.
280,DUDLEY,280,"Then maybe you should stay away
from him all the time."
281,STENSLAND,281,"Don't look so down in the mouth,
Bud.  You nailed him good."
282,BUD,282,"Yeah, sure... I got a couple of
hours before I have to be at the
Victory.  Want to grab a beer?"
283,STENSLAND,283,"Rain check me, partner.  I got
something big going on tonight."
284,BUD,284,"What?  That new mystery girl
you've been seeing?"
285,STENSLAND,285,"No.  I'll tell you sometime.  Not
now.  Don't want to jinx it.  But
it could take the edge off that
jail time I got coming."
286,BUD,286,What are you talking about?
287,STENSLAND,287,"It's confidential, Bud.  Like that
magazines Vincennes scams for."
288,STENSLAND,288,"I'll see you tomorrow.  And hey,
if it works out, you'll get a
piece of it."
289,VOICE,289,"Squad call!  Nite Owl Coffee Shop
One-eight-one-two-four Cherokee!
Multiple homicides!  Multiple
homicides!  Code three!"
290,PATROLMAN #1,290,"Loads of people down.  Men.
Women.  I stopped for coffee --"
291,ROOKIE (O.S.),291,Holy shit fuck...
292,ROOKIE,292,"S-s-sir, there's a captain outside
wants to see you."
293,EXLEY,293,Don't get sick!  Not in here!
294,EXLEY,294,"Sir, I took the call.  It's my
case."
295,DUDLEY,295,"Edmund, you don't want it and you
can't have it."
296,EXLEY,296,"Yes, I do, sir."
297,DUDLEY,297,"It's mine.  I'll make you my
second in command."
298,PINKER,298,"We got a total of forty-five spent
12-gauge Remington shotgun shells.
Three men with five-shot-capacity
pumps.  All of them reloading
twice."
299,EXLEY,299,"Hold on... We need to canvass.
See if a purple Mercury was seen
around here tonight."
300,DUDLEY,300,Why?
301,EXLEY,301,"We got a call earlier on three
Negro youths.  Firing shotguns in
Griffith Park from a late-model
purple Mercury Coupe."
302,DUDLEY,302,Get on it.
303,FORENSICS COP,303,"We got an I.D. on one of the
victims, sir... I think it's Dick
Stensland."
304,DUDLEY,304,"With Mickey Cohen in prison, Los
Angeles is organized crime free.
The Chief wants it to stay that
way, Edmund.  The means are not
for the weak-hearted."
305,DUDLEY,305,"Come, Wendell, you can do better
than that."
306,FLATNOSE,306,"I know things.  I hear things.
Like with the Mick inside, things
are on this weird slowdown."
307,"(MORE)
FLATNOSE (CONT'D)",307,"These shooter teams, bang bang
bang, they're 86-ing Mickey
Cohen's men."
308,DUDLEY,308,"We know all that, lad.  Tell us,
who do these shooters work for?"
309,FLATNOSE,309,"I don't know.  No one knows.
Maybe they're mavericks.  You want
a prostie roust?  Huh?  Some narco
action?"
310,FLATNOSE,310,What do you want?!
311,DUDLEY,311,We want you to go home.
312,DUDLEY,312,"Uncuff him, Michael."
313,DUDLEY,313,"Mr. Sifakis is a known loan shark
from San Francisco.  He arrived
this afternoon at Union Station.
Looking for business opportunities
in our fair city.  An organized
crime associate in need of re-
education in the ways of polite
society."
314,FLATNOSE,314,Motherfuckers!
315,DUDLEY,315,"It's part of the play, Edmund.  A
sincerity test."
316,DUDLEY,316,Sit him back down.
317,DUDLEY,317,"Wendell, you need to accompany
Detective Lieutenant Exley on
official police business.  I'll
finish up here."
318,BUD,318,Where are we going?
319,EXLEY,319,"It's a surprise.  You like
surprises, don't you, White?"
320,CORONER,320,"Call me crazy, but for a second I
thought it was Rita Hayworth."
321,EXLEY,321,"We need you to I.D. the body.
There's no next of kin and you
knew him best.  So tell me..."
322,EXLEY,322,Is that Dick Stensland?
323,BUD,323,"Yeah, that's Stens."
324,EXLEY,324,"Hell of a way to avoid a prison
sentence."
325,BUD,325,What happened?
326,EXLEY,326,"Someone held up a coffee shop,
panicked and killed six people."
327,WOMAN (O.S.),327,Not my baby!  Not my little girl!
328,CORONER,328,"Is this your daughter, Mrs.
Lefferts?"
329,MRS. LEFFERTS,329,I -- I don't know.
330,EXLEY,330,"We know this is difficult.  Just
take your time and look again."
331,MRS. LEFFERTS,331,"It seems like my Susan, but..."
332,EXLEY,332,"When was the last time you saw
her, Mrs. Lefferts?"
333,MRS. LEFFERTS,333,"At Christmas.  We had fought.  I
didn't like her boyfriend.  I --
she has a birthmark on her hip."
334,MRS. LEFFERTS,334,It's her.  My baby.  Dear God...
335,DUDLEY,335,"'Nite Owl Massacre.'  Hyperbole
aside, this is a heinous crime
that requires a swift resolution.
The public will demand it and this
department will provide it.  Six
victims.  One of them, one of our
own -- Dick Stensland."
336,DUDLEY,336,"As it happens, he was a Nite Owl
regular.  In the wrong place at
the wrong time."
337,DUDLEY,337,"Robbery looks like the motive.  We
have rubber glove prints on the
register and preliminary forensics
strongly lean toward a trio of
gunmen.  We do have one hot lead,
so listen well.  Three Negro
youths were seen last night
discharging shotguns in the air at
Griffith Park.
A park ranger I.D.ed them as
driving a 1948 to 1950 Mercury
Coupe, purple in color.  An hour
ago, a canvassing crew found a
news vendor who saw a purple Merc
Coupe parked across from the Nite
Owl around 3:00 A.M."
338,DUDLEY,338,"The D.M.V. worked all night to get
us a registration list on '48 to
'50 purple Mercs.  There are 142
registered to Negroes in L.A.
County.  Fifty two-man teams will
shake three names apiece.  Hot
suspects you'll bring here.
Interrogation rooms have been set
up.  They'll be run by Lieutenant
Edmund Exley.  Hollywood Squad."
339,CHIEF,339,"Enough on that.  Gentlemen, just
go out and get them.  Use all
necessary force.  The people of
Los Angeles demand it."
340,EXLEY,340,"He might as well have put a bounty
on them."
341,BUD,341,"Can you take them?  I got
I got something I gotta do."
342,PARTNER,342,"Christ, I don't know.  What if one
of these names..."
343,BUD,343,"What I gotta do is for Stensland.
My partner."
344,REDNECK,344,"Where to, Trash?"
345,JACK,345,"If we go by the list, we have
about zero chance of making the
collar.  But I know a guy who
knows what's going on south of
Jefferson.  I'm betting he could
put us at 50/50."
346,REDNECK,346,I don't know...
347,EXLEY,347,I'll take those odds.
348,EXLEY,348,Take off.  We got it from here.
349,REDNECK,349,"Between the two of you guys, you
should bring along a photographer."
350,BUD,350,"I need an address on a customer of
yours.  Her name was Lynn."
351,OWNER,351,That's all I have to go on?
352,BUD,352,"Yeah.  And I think you already
know who I mean, so cough it up."
353,OWNER,353,"Lynn Bracken.  There's a billing
address and a delivery address."
354,BUD,354,Give me both.  Billing first.
355,BUD (O.S.),355,"You must slay 'em at the country
club."
356,BUD,356,Are you Pierce Patchett?
357,PATCHETT,357,"I am.  Are you soliciting for
police charities?  The last time,
you people called at my office."
358,BUD,358,"I'm a homicide detective.  Where
were you last night?"
359,PATCHETT,359,"I was here, hosting a party.  Who
was killed and why do you think I
can help?"
360,BUD,360,Richard Stensland.
361,PATCHETT,361,I don't know him.  Mr...
362,BUD,362,"Officer White.  How about Susan
Lefferts?  You know her?"
363,PATCHETT,363,"You know I do or you wouldn't be
here.  How did you find me?"
364,BUD,364,"We met outside Hollywood Liquors
on Christmas Eve.  This is where
Lynn Bracken's booze bills go."
365,PATCHETT,365,Of course...
366,BUD,366,"Sue Lefferts died at the Nite Owl.
I'm investigating."
367,BODYGUARD,367,"Everything alright, Mr. Patchett?"
368,PATCHETT,368,"Fine, Philip.  Thank you."
369,BUD,369,Where's the other guy?  Buzz.
370,PATCHETT,370,He no longer works for me.
371,PATCHETT,371,"Find Susan's killer, Mr. White.
I'll give you a handsome reward."
372,BUD,372,"Thanks, but no thanks."
373,PATCHETT,373,Against your code?
374,BUD,374,"I don't have one.  Lefferts looked
beat-up Christmas Eve, but didn't
act it.  How come?"
375,PATCHETT,375,"Do you care about criminal matters
peripheral to Susan's murder?"
376,BUD,376,No.
377,PATCHETT,377,"Then you wouldn't feel obligated
to report them?"
378,BUD,378,That's right.
